query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
What country has the border troops of the country of the literature of the country of Karl Maron citizenship?,2-hop,vanilla,azure,none,0,3834,684,137,821,MQ-130-P02;MQ-038-P06;MQ-130-P03;MQ-126-P17;MQ-130-P05,MQ-130-P02;MQ-038-P06;MQ-130-P03;MQ-126-P17;MQ-130-P05,5,0,,,,,False,The answer is empty and does not provide any supported response to the question.,True,All claims in the answer derive directly from the retrieved contexts without unsupported assertions.,,skipped,False
what is the largest city the country that is a natural boundary between the country that hosted the tournament and the country That Dam is located?,3+-hop,vanilla,azure,none,0,3482,1013,93,1106,MQ-156-P00;MQ-190-P19;MQ-156-P02;MQ-171-P11;MQ-156-P10,MQ-156-P00;MQ-190-P19;MQ-156-P02;MQ-171-P11;MQ-156-P10,5,0,,,,,False,"No answer was provided, so there are no factual claims to verify from the contexts.",True,The answer only uses information present in the contexts and correctly states the lack of relevant details.,,skipped,False
"When did the party that had majorities in Congress prior to the 1954 elections, take control of the organization that determines the rules of the US house and US senate?",2-hop,agentic-graph,azure,none,0,17281,4892,553,5445,MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-081-P18,MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-081-P18,5,3,continue,semantic,,,False,The answer is missing and the contexts do not provide when that party took control of the rules-determining organization.,True,The answer correctly states that the retrieved contexts do not address the specific question or provide the needed information.,,skipped,False
What is the seat of the county sharing a border with the county where Don Werner was born?,3+-hop,graphrag,azure,none,0,6028,1640,105,1745,MQ-157-P00;MQ-019-P05;MQ-152-P17;MQ-130-P08;MQ-149-P11;MQ-157-P12;MQ-039-P00;MQ-055-P01;MQ-149-P04;MQ-149-P15;MQ-152-P16;MQ-157-P02;MQ-157-P17;MQ-149-P18;MQ-152-P14,MQ-157-P00;MQ-019-P05;MQ-152-P17;MQ-130-P08;MQ-149-P11;MQ-157-P12;MQ-039-P00;MQ-055-P01;MQ-149-P04;MQ-149-P15;MQ-152-P16;MQ-157-P02;MQ-157-P17;MQ-149-P18;MQ-152-P14,15,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"All claims are supported by the retrieved contexts, which do not provide enough information to answer the question.",,skipped,False
What continent is the country located near the country of citizenship of The Book Thief's author part of?,3+-hop,agentic-graph,azure,none,0,13831,4416,291,4707,MQ-169-P14;MQ-130-P11;MQ-126-P04,MQ-169-P02;MQ-169-P14;MQ-146-P08;MQ-130-P11;MQ-126-P04,5,3,continue,semantic,,,True,"The answer contains no factual claims, so nothing is unsupported.",False,The contexts do not connect Liechtenstein to Markus Zusak or his country of citizenship.,,skipped,False
How many square miles is the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,agentic-graph,azure,none,0,7217,2313,239,2552,,,0,3,continue,semantic,,,False,"The answer is empty, so it does not provide a supported response to the question and cannot be verified from the retrieved contexts.",True,"The answer correctly states it cannot respond without retrieved contexts, making no unsupported claims.",,skipped,False
What is the direction of flow of the body of water by the city sharing a border with Elizabeth Berg's birthplace?,3+-hop,vanilla,azure,none,0,2975,641,96,737,MQ-137-P02;MQ-142-P09;MQ-004-P15;MQ-101-P14;MQ-142-P17,MQ-137-P02;MQ-142-P09;MQ-004-P15;MQ-101-P14;MQ-142-P17,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All claims are either direct quotations or acknowledge lack of relevant supporting context.,,skipped,False
Where does Hala El Badry's university rank according to QS World University Rankings?,1-hop,agentic-graph,azure,none,0,12128,4336,332,4668,MQ-047-P15;MQ-047-P00,MQ-047-P00;MQ-047-P15;MQ-047-P06;MQ-047-P19;MQ-047-P17,5,3,continue,semantic,,,True,"Hala El Badry graduated from Cairo University, which the contexts say is ranked 551-600 in the QS World University Rankings.",True,Both claims are directly supported by the retrieved contexts.,,skipped,True
The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,2-hop,graphrag,azure,none,0,3414,1422,78,1500,MQ-067-P12;MQ-067-P11;MQ-067-P17;MQ-067-P16;MQ-147-P10;MQ-152-P15;MQ-067-P01;MQ-045-P15;MQ-067-P18,MQ-067-P12;MQ-067-P11;MQ-067-P17;MQ-067-P16;MQ-147-P10;MQ-152-P15;MQ-067-P01;MQ-045-P15;MQ-067-P18,9,0,,,,,True,"The contexts support that emus are native to Australia, The Things They Carried depicts the Vietnam War, and Australia introduced conscription in 1964.",True,Every claim in the answer is directly supported by the retrieved contexts.,,skipped,True
What is the maximum amount of load that can be drawn by the device where 1.1 was the first widely used version?,1-hop,graphrag,azure,none,0,3997,2030,93,2123,MQ-063-P09;MQ-063-P00;MQ-063-P17;MQ-056-P02;MQ-063-P07;MQ-056-P11;MQ-063-P15;MQ-063-P12,MQ-063-P09;MQ-063-P00;MQ-063-P17;MQ-056-P02;MQ-063-P07;MQ-056-P11;MQ-063-P15;MQ-063-P12,8,0,,,,,False,"No answer was provided, so there is nothing to verify against the contexts.",True,Both the identification of USB 1.1 as the first widely used version and the 500 mA maximum load for USB 1.x devices are directly supported by the contexts.,,skipped,False
Where was Mary's betrothed born?,1-hop,agentic-graph,azure,none,0,12774,4210,358,4568,MQ-003-P10;MQ-003-P11;MQ-003-P05,MQ-003-P10;MQ-003-P11;MQ-003-P05;MQ-037-P19;MQ-040-P09,5,3,continue,semantic,,,False,The contexts mention Mary’s betrothal to Joseph but do not state where Joseph was born.,True,The answer correctly states that the contexts do not provide information about the birthplace of Mary’s betrothed.,,skipped,False
"When did the maker of the Acura Legend, the manufacturer of Toyopet Master, and Nissan open US assembly plants?",2-hop,vanilla,azure,none,0,3990,780,224,1004,MQ-095-P19;MQ-116-P18;MQ-095-P12;MQ-116-P11;MQ-083-P18,MQ-095-P19;MQ-116-P18;MQ-095-P12;MQ-116-P11;MQ-083-P18,5,0,,,,,False,"The answer is missing, so no factual claims are provided to evaluate against the contexts.",True,"All claims about US plant opening dates for Honda, Toyota, and Nissan are directly supported by the contexts provided.",,skipped,False
What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?,2-hop,agentic-graph,azure,none,0,7637,2362,186,2548,,,0,3,continue,semantic,,,False,"The answer is empty, so it does not provide a supported response to the question from the retrieved contexts.",True,The answer correctly states that it cannot answer due to lack of context.,,skipped,False
Which opera company is based in the city where the Yongle Emperor greeted the leader that the edict was addressed to?,2-hop,graphrag,azure,none,0,4814,1570,110,1680,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-109-P18;MQ-129-P01,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-109-P18;MQ-129-P01,8,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the contexts.",True,The answer only uses information from the context and clearly states that no opera company is identified in the retrieved material.,,skipped,True
Who constituted the freikorps in the country that the German Socialist Party was part of?,1-hop,vanilla,azure,none,0,2310,872,51,923,MQ-001-P09;MQ-001-P04;MQ-035-P05;MQ-082-P10;MQ-001-P11,MQ-001-P09;MQ-001-P04;MQ-035-P05;MQ-082-P10;MQ-001-P11,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,The answer's claims about the German Socialist Party being in Germany and the Freikorps consisting largely of World War I veterans are both explicitly supported by the retrieved contexts.,,skipped,False
How many square miles is the city where the Yongle emperor greeted the person to whom the edict was addressed?,2-hop,graphrag,azure,none,0,5029,1645,171,1816,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-134-P09;MQ-100-P08,MQ-129-P04;MQ-109-P14;MQ-129-P03;MQ-134-P07;MQ-109-P15;MQ-100-P15;MQ-134-P09;MQ-100-P08,8,0,,,,,False,The contexts identify the city as Nanjing but provide no square-mile area for it.,True,The answer accurately states that the retrieved contexts do not contain information about the city's area in square miles and cites only what is present in the contexts.,,skipped,False
with what movie did Mary Philips' husband win his only oscar?,1-hop,vanilla,azure,none,0,2475,834,44,878,MQ-044-P16;MQ-044-P02;MQ-080-P11;MQ-044-P14;MQ-123-P15,MQ-044-P16;MQ-044-P02;MQ-080-P11;MQ-044-P14;MQ-123-P15,5,0,,,,,False,The contexts identify Mary Philips' husband as Humphrey Bogart but provide no information about him winning an Oscar or for which film.,True,"The answer accurately notes that the contexts do not specify which movie won Mary Philips’ husband, Humphrey Bogart, his only Oscar.",,skipped,False
When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,2-hop,graphrag,azure,none,0,6125,1823,257,2080,MQ-105-P13;MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-081-P05;MQ-105-P11;MQ-069-P15;MQ-069-P08;MQ-081-P10;MQ-105-P19;MQ-069-P06;MQ-081-P16,MQ-105-P13;MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-081-P05;MQ-105-P11;MQ-069-P15;MQ-069-P08;MQ-081-P10;MQ-105-P19;MQ-069-P06;MQ-081-P16,13,0,,,,,False,"The contexts show Republicans won House control in 1946, but they do not state when they took control of House and Senate rule-determining bodies.",True,All claims are directly supported or explicitly qualified as not verifiable from the retrieved contexts.,,skipped,False
"What was the form of the language that the last name Sylvester comes from, used in the era of the first Holy Roman Emperor, later known as?",2-hop,graphrag,azure,none,0,4702,1587,160,1747,MQ-114-P08;MQ-114-P06;MQ-114-P03;MQ-114-P19;MQ-091-P12;MQ-010-P17;MQ-150-P14;MQ-143-P04;MQ-114-P16,MQ-114-P08;MQ-114-P06;MQ-114-P03;MQ-114-P19;MQ-091-P12;MQ-010-P17;MQ-150-P14;MQ-143-P04;MQ-114-P16,9,0,,,,,True,The contexts support that Sylvester comes from Latin and that by Charlemagne's era this later-diverged form was called Medieval Latin.,True,"All claims, including the Latin origin of 'Sylvester', Charlemagne’s role, and the evolution from Classical to Medieval Latin, are directly supported by the retrieved contexts.",,skipped,True
"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Mohinga is eaten?",2-hop,vanilla,azure,none,0,3631,893,173,1066,MQ-111-P16;MQ-092-P17;MQ-139-P09;MQ-179-P17;MQ-196-P04,MQ-111-P16;MQ-092-P17;MQ-139-P09;MQ-179-P17;MQ-196-P04,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The answer correctly states that the retrieved contexts do not provide information about coins, expulsion, or the country where Mohinga is eaten.",,skipped,True
Who did the star of Dark Hazard play in The Ten Commandments?,1-hop,graphrag,azure,none,0,3296,1368,60,1428,MQ-043-P15;MQ-043-P18;MQ-043-P07;MQ-043-P06;MQ-053-P16;MQ-053-P19;MQ-043-P09;MQ-043-P17,MQ-043-P15;MQ-043-P18;MQ-043-P07;MQ-043-P06;MQ-053-P16;MQ-053-P19;MQ-043-P09;MQ-043-P17,8,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,Both Edward G. Robinson starring in Dark Hazard and playing Dathan in The Ten Commandments are supported by the provided contexts.,,skipped,False
What county shares a border with the county where the singer of Hungry Eyes from the movie Dirty Dancing was born?,3+-hop,graphrag,azure,none,0,4561,1275,153,1428,MQ-151-P12;MQ-151-P14;MQ-180-P18;MQ-029-P06;MQ-165-P19;MQ-149-P10;MQ-007-P05;MQ-000-P14;MQ-151-P07;MQ-151-P13;MQ-151-P00,MQ-151-P12;MQ-151-P14;MQ-180-P18;MQ-029-P06;MQ-165-P19;MQ-149-P10;MQ-007-P05;MQ-000-P14;MQ-151-P07;MQ-151-P13;MQ-151-P00,11,0,,,,,False,The answer is empty and does not answer the question using the provided contexts.,True,All claims are directly supported by the retrieved contexts and no unsupported details are added.,,skipped,False
"When did Nissan, the Acura Legend maker and the Scion Fuse manufacturer open US assembly plants?",2-hop,graphrag,azure,none,0,4896,2468,222,2690,MQ-095-P09;MQ-107-P14;MQ-116-P04;MQ-083-P18;MQ-122-P03;MQ-095-P01;MQ-095-P12;MQ-116-P11;MQ-083-P15;MQ-107-P04;MQ-107-P19;MQ-116-P14;MQ-122-P02;MQ-122-P13;MQ-083-P11,MQ-095-P09;MQ-107-P14;MQ-116-P04;MQ-083-P18;MQ-122-P03;MQ-095-P01;MQ-095-P12;MQ-116-P11;MQ-083-P15;MQ-107-P04;MQ-107-P19;MQ-116-P14;MQ-122-P02;MQ-122-P13;MQ-083-P11,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All claims are supported by the contexts, which state that Honda, Toyota, and Nissan opened US assembly plants a decade after the 1973 oil crisis, and identify the manufacturers of Acura Legend and Sc",,skipped,True
Who won the Indy car race in the largest city and the capital of the US state of origin of the performer of The Black Saint and the Sinner Lady?,3+-hop,graphrag,azure,none,0,5067,2269,160,2429,MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14;MQ-181-P13;MQ-198-P17;MQ-177-P01;MQ-144-P02;MQ-144-P17;MQ-166-P00;MQ-166-P12;MQ-177-P05;MQ-181-P10;MQ-198-P02,MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14;MQ-181-P13;MQ-198-P17;MQ-177-P01;MQ-144-P02;MQ-144-P17;MQ-166-P00;MQ-166-P12;MQ-177-P05;MQ-181-P10;MQ-198-P02,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All factual claims in the answer can be verified by the retrieved contexts, and no winner is asserted without support.",,skipped,True
"When did Nissan, the Acura Legend maker and the Scion Fuse manufacturer open US assembly plants?",2-hop,agentic-graph,azure,none,0,18291,6958,767,7725,MQ-095-P12;MQ-116-P11;MQ-095-P09,MQ-095-P09;MQ-107-P18;MQ-095-P16;MQ-095-P12;MQ-116-P11;MQ-095-P12;MQ-116-P11;MQ-095-P10;MQ-116-P05;MQ-122-P01;MQ-095-P09;MQ-107-P18;MQ-095-P16;MQ-095-P07;MQ-107-P04,15,3,continue,semantic,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,"The answer correctly states that the retrieved contexts do not contain information about the opening of US assembly plants by Nissan, Honda/Acura, or Toyota/Scion.",,skipped,True
What county shares a border with the county where the singer of Hungry Eyes from the movie Dirty Dancing was born?,3+-hop,agentic-graph,azure,none,0,7141,2252,202,2454,,,0,3,continue,semantic,,,False,"No contexts were retrieved, so no factual claims in the answer can be verified.",True,The answer correctly states that no claims can be made due to the absence of retrieved contexts.,,skipped,False
What shares a border with the city where the person who went to the state where the 951 area code is used during the gold rush works?,3+-hop,vanilla,azure,none,0,3531,656,154,810,MQ-140-P16;MQ-192-P04;MQ-140-P07;MQ-005-P04;MQ-151-P00,MQ-140-P16;MQ-192-P04;MQ-140-P07;MQ-005-P04;MQ-151-P00,5,0,,,,,False,The answer is empty and does not provide a supported response to the question.,True,"The answer only states it cannot be answered from the provided contexts, which is supported.",,skipped,False
Where is the embassy in the only communist country whose military branch helping the Old West's inadequate local police was unprepared for invasion of the country conquered by the Pact?,3+-hop,agentic-graph,azure,none,0,14131,4178,399,4577,MQ-147-P06;MQ-138-P03;MQ-117-P01;MQ-186-P18;MQ-150-P11,MQ-147-P06;MQ-138-P03;MQ-117-P01;MQ-186-P18;MQ-150-P11,5,3,continue,semantic,,,True,"The answer contains no factual claims, so none are unsupported.",True,The answer correctly states that the contexts do not provide the requested information and does not introduce unsupported claims.,,skipped,True
What company is the college where Wolf V. Vishniac studied a part of?,1-hop,vanilla,azure,none,0,2373,942,67,1009,MQ-021-P14;MQ-008-P01;MQ-083-P04;MQ-112-P18;MQ-021-P02,MQ-021-P14;MQ-008-P01;MQ-083-P04;MQ-112-P18;MQ-021-P02,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,The answer only states what is present in the context and explicitly notes lack of information about the college's company affiliation.,,skipped,True
Who is the spouse of the famous governor signing legislation in honor of Donda West's death?,1-hop,agentic-graph,azure,none,0,28158,4332,336,4668,MQ-033-P09,MQ-033-P09;MQ-033-P03;MQ-033-P07;MQ-033-P12;MQ-105-P01,5,3,continue,semantic,,,False,The contexts identify Arnold Schwarzenegger but provide no information about his spouse.,True,The answer only uses information from the contexts and correctly states that the spouse's identity is not provided.,,skipped,False
What does seal stand for in the operator of the list of destroyer classes of the operator of the USS Acme seals?,2-hop,vanilla,azure,none,0,3407,505,140,645,MQ-113-P19;MQ-072-P02;MQ-098-P17;MQ-113-P11;MQ-098-P03,MQ-113-P19;MQ-072-P02;MQ-098-P17;MQ-113-P11;MQ-098-P03,5,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,All claims in the answer—including the meaning of 'SEAL' and the inability to ground other aspects—are directly supported by the retrieved contexts.,,skipped,True
When is opening day of the season of the league that the team that has the most titles from the competition they gave out MVP awards after?,3+-hop,vanilla,azure,none,0,3832,680,184,864,MQ-159-P08;MQ-159-P13;MQ-193-P18;MQ-159-P04;MQ-135-P17,MQ-159-P08;MQ-159-P13;MQ-193-P18;MQ-159-P04;MQ-135-P17,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"All claims about the league, MVP award, and Opening Day timing are explicitly supported by the retrieved contexts.",,skipped,True
Where do Greyhound buses leave from in the city where the band that recorded the album I'm Alive and on Fire formed?,2-hop,agentic-graph,azure,none,0,13495,4293,401,4694,MQ-110-P15,MQ-110-P15;MQ-009-P08;MQ-141-P17;MQ-141-P07;MQ-141-P08,5,3,continue,semantic,,,False,The contexts identify Danko Jones and the album but do not state the band's formation city or any Greyhound bus departure location there.,True,Every claim in the answer is supported by the retrieved context and does not introduce unsupported details.,,skipped,False
Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Jenggawah is located?,2-hop,agentic-graph,azure,none,0,15444,4701,530,5231,MQ-094-P00;MQ-127-P02;MQ-094-P08;MQ-127-P04,MQ-094-P00;MQ-127-P02;MQ-094-P08;MQ-127-P04;MQ-127-P12,5,3,continue,semantic,,,False,"No answer was provided, so there are no factual claims to assess against the contexts.",True,All claims in the answer are supported by or reasonably inferred from the retrieved contexts and do not add unsupported details.,,skipped,False
Who was in charge of the province which contains Zeevang?,1-hop,vanilla,azure,none,0,2103,617,48,665,MQ-015-P10;MQ-015-P04;MQ-084-P17;MQ-124-P12;MQ-157-P01,MQ-015-P10;MQ-015-P04;MQ-084-P17;MQ-124-P12;MQ-157-P01,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All information in the answer is directly supported by the retrieved contexts.,,skipped,False
"The People's Socialist Republic of Albania was a member of an organization which was dissolved in Country A. Who invaded the country where many expelled French Jews relocated, other than Country A?",3+-hop,agentic-graph,azure,none,0,7778,2436,257,2693,,,0,3,continue,semantic,,,False,"No retrieved contexts were provided, so the answer cannot be verified from the context.",True,The answer correctly states that there is no information in the retrieved contexts to justify a grounded answer.,,skipped,False
Where does Hala El Badry's university rank according to QS World University Rankings?,1-hop,vanilla,azure,none,0,2057,908,47,955,MQ-047-P00;MQ-047-P15;MQ-047-P06;MQ-047-P19;MQ-047-P17,MQ-047-P00;MQ-047-P15;MQ-047-P06;MQ-047-P19;MQ-047-P17,5,0,,,,,True,"Hala El Badry graduated from Cairo University, which the context says is ranked 551-600 in the QS World University Rankings.",True,Both claims are directly supported: Hala El Badry attended Cairo University and its QS ranking is given as 551-600.,,skipped,True
Who played who sang is she really going out with him in the composer of speechless movie?,2-hop,graphrag,azure,none,0,4989,1995,196,2191,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-006-P10;MQ-119-P09;MQ-125-P04;MQ-054-P06;MQ-053-P09;MQ-103-P00;MQ-103-P10;MQ-119-P02;MQ-125-P00,MQ-103-P03;MQ-119-P08;MQ-125-P06;MQ-006-P10;MQ-119-P09;MQ-125-P04;MQ-054-P06;MQ-053-P09;MQ-103-P00;MQ-103-P10;MQ-119-P02;MQ-125-P00,12,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",False,The answer adds summary information and reasoning not literally present in the retrieved contexts.,,skipped,False
When did the party holding the majority in the House of Representatives take control of the determiner of rules of the House and Senate?,2-hop,vanilla,azure,none,0,4696,783,225,1008,MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-070-P08,MQ-069-P14;MQ-081-P01;MQ-070-P02;MQ-105-P14;MQ-070-P08,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All claims in the answer are supported by the retrieved contexts or explicitly note the lack of direct information.,,skipped,False
Which county shares a border with the county where the most populous city in the state where WSFN can be found is located?,3+-hop,agentic-graph,azure,none,0,14313,4127,334,4461,MQ-194-P10,MQ-194-P10;MQ-117-P14;MQ-195-P03;MQ-184-P06;MQ-058-P08,5,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",True,The answer faithfully states that the required information is not present in the retrieved contexts.,,skipped,True
"What was the form of the language that the last name Sylvester comes from, used in the era of the first Holy Roman Emperor, later known as?",2-hop,vanilla,azure,none,0,3183,837,132,969,MQ-114-P08;MQ-114-P06;MQ-114-P03;MQ-114-P19;MQ-091-P12,MQ-114-P08;MQ-114-P06;MQ-114-P03;MQ-114-P19;MQ-091-P12,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All factual claims in the answer are supported by the retrieved contexts.,,skipped,False
What is the name of the famous bridge in the place of birth of who composed the Concerto in C Major Op 3 6?,2-hop,vanilla,azure,none,0,3070,945,79,1024,MQ-133-P17;MQ-133-P16;MQ-123-P14;MQ-133-P02;MQ-123-P05,MQ-133-P17;MQ-133-P16;MQ-123-P14;MQ-133-P02;MQ-123-P05,5,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the contexts.",True,"All claims are supported: Vivaldi as composer is directly stated, and the lack of information about a famous bridge is accurately noted.",,skipped,True
Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,2-hop,graphrag,azure,none,0,3471,2402,93,2495,MQ-191-P02;MQ-141-P04;MQ-141-P03;MQ-085-P11;MQ-103-P00;MQ-085-P04;MQ-191-P06;MQ-141-P01;MQ-085-P12;MQ-103-P03;MQ-141-P07;MQ-103-P10;MQ-141-P10,MQ-191-P02;MQ-141-P04;MQ-141-P03;MQ-085-P11;MQ-103-P00;MQ-085-P04;MQ-191-P06;MQ-141-P01;MQ-085-P12;MQ-103-P03;MQ-141-P07;MQ-103-P10;MQ-141-P10,13,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"All claims made in the answer (Beyoncé influenced by Michael Jackson, documentary produced by David Gest, and Gest's wife being Liza Minnelli) are supported by the retrieved contexts.",,skipped,False
Who is the brother of the Nothin' My Love Can't Fix performer?,1-hop,graphrag,azure,none,0,3757,1235,76,1311,MQ-009-P03;MQ-094-P10;MQ-009-P18;MQ-009-P06;MQ-006-P15;MQ-009-P11;MQ-061-P02;MQ-085-P15;MQ-006-P00;MQ-009-P10,MQ-009-P03;MQ-094-P10;MQ-009-P18;MQ-009-P06;MQ-006-P15;MQ-009-P11;MQ-061-P02;MQ-085-P15;MQ-006-P00;MQ-009-P10,10,0,,,,,False,"The contexts identify the performer as Joey Lawrence and mention Matthew Lawrence, but do not state that Matthew is Joey Lawrence's brother.",False,The contexts do not explicitly state that Matthew Lawrence is Joey Lawrence's brother; this relationship is inferred but not directly supported.,,skipped,True
"What UK label was bought by the broadcast company that, along with ABC and the original network of Undercovers, is one of the major broadcasters based in New York?",2-hop,vanilla,azure,none,0,2963,648,96,744,MQ-077-P17;MQ-077-P01;MQ-087-P10;MQ-077-P10;MQ-077-P14,MQ-077-P17;MQ-077-P01;MQ-087-P10;MQ-077-P10;MQ-077-P14,5,0,,,,,False,"The answer is missing, so no factual claims can be verified from the provided contexts.",True,"All claims about NBC airing Undercovers, the three major broadcasters, and CBS acquiring Oriole Records are directly supported by the contexts.",,skipped,False
In the Arabic dictionary what is the meaning of the word that also refers to the majority religion in India when the country containing the Neolithic graveyards was created?,2-hop,graphrag,azure,none,0,4919,2303,178,2481,MQ-057-P01;MQ-068-P07;MQ-068-P09;MQ-068-P01;MQ-068-P16;MQ-145-P14;MQ-068-P02;MQ-068-P14;MQ-068-P17,MQ-057-P01;MQ-068-P07;MQ-068-P09;MQ-068-P01;MQ-068-P16;MQ-145-P14;MQ-068-P02;MQ-068-P14;MQ-068-P17,9,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All claims in the answer are directly supported by the retrieved contexts or explicitly note when information is missing.,,skipped,False
"Who wrote the song ""The Story"" that is sung by the performer of ""That Wasn't Me""?",1-hop,vanilla,azure,none,0,3414,574,86,660,MQ-007-P13;MQ-032-P17;MQ-007-P16;MQ-032-P05;MQ-023-P06,MQ-007-P13;MQ-032-P17;MQ-007-P16;MQ-032-P05;MQ-023-P06,5,0,,,,,True,"The contexts show that Brandi Carlile performs ""That Wasn't Me"" and that ""The Story"" was written by Phil Hanseroth.",True,All claims about song authorship and performers are directly supported by the retrieved contexts.,,skipped,True
Who is the child of the creator of A Distinguished Member of the Humane Society?,1-hop,graphrag,azure,none,0,3749,1576,54,1630,MQ-054-P07;MQ-132-P01;MQ-021-P15;MQ-039-P01;MQ-054-P10;MQ-182-P17;MQ-132-P11;MQ-112-P05;MQ-054-P13,MQ-054-P07;MQ-132-P01;MQ-021-P15;MQ-039-P01;MQ-054-P10;MQ-182-P17;MQ-132-P11;MQ-112-P05;MQ-054-P13,9,0,,,,,True,"The answer makes no factual claims, so there is nothing unsupported by the contexts.",True,The answer correctly states that the contexts do not provide information about the child of the creator.,,skipped,True
"Who wrote the song ""The Story"" that is sung by the performer of ""That Wasn't Me""?",1-hop,graphrag,azure,none,0,3641,944,87,1031,MQ-007-P13;MQ-032-P17;MQ-007-P16;MQ-032-P05;MQ-023-P06;MQ-007-P01;MQ-032-P08;MQ-007-P17,MQ-007-P13;MQ-032-P17;MQ-007-P16;MQ-032-P05;MQ-023-P06;MQ-007-P01;MQ-032-P08;MQ-007-P17,8,0,,,,,True,"The answer is empty, so it makes no unsupported factual claims.",True,All claims are directly supported by the retrieved contexts.,,skipped,True
When was the most recent Bicycle Friendly Community Award given to the city where the only group larger than the record label of Desde El Principio is headquartered?,3+-hop,graphrag,azure,none,0,4398,1844,134,1978,MQ-184-P04;MQ-199-P10;MQ-160-P01;MQ-199-P03;MQ-199-P06;MQ-155-P14;MQ-199-P15;MQ-184-P17;MQ-160-P07;MQ-184-P02;MQ-184-P13;MQ-199-P08;MQ-199-P13;MQ-160-P08;MQ-184-P18,MQ-184-P04;MQ-199-P10;MQ-160-P01;MQ-199-P03;MQ-199-P06;MQ-155-P14;MQ-199-P15;MQ-184-P17;MQ-160-P07;MQ-184-P02;MQ-184-P13;MQ-199-P08;MQ-199-P13;MQ-160-P08;MQ-184-P18,15,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,"All factual claims (record label, group size, location, and award year) are directly supported by the retrieved contexts.",,skipped,True
What publisher was formed from the owner of the The Daily News?,1-hop,agentic-graph,azure,none,0,13768,4162,314,4476,MQ-013-P02;MQ-013-P13,MQ-013-P02;MQ-013-P18;MQ-013-P06;MQ-013-P15;MQ-013-P13,5,3,continue,semantic,,,False,The answer is empty and does not answer the question from the provided contexts.,True,All claims about ownership and merger are directly supported by the contexts.,,skipped,False
