query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
How is the FCC’s 100 ms debounced weight-on-wheels input behavior verified on DAL-A platforms under a single landing-gear sensor fault?,2-hop,vanilla,local,none,0,6958,528,253,781,FCC-048;FCC-033;LDG-031;FCC-023;INS-020,FCC-048;FCC-033;LDG-031;FCC-023;INS-020,5,0,,,,,False,The answer is empty and does not answer the question using the provided contexts.,False,No context describes the verification of the 100 ms debounced WoW input specifically under a single sensor fault; only general dual-sensor WoW fault injection and 2-out-of-3 voting are covered.,,skipped,True
"Which flight-control computer display behavior is validated by the HMI verification requirement through the linked display logic reference, and what upstream cockpit interface requirement does it trace back to?",3+-hop,agentic-graph,local,none,0,24389,8419,669,9088,FCC-013;FCC-014;FCC-015;FCC-038;FCC-003;AUTO-002;AUTO-011;AUTO-025;FMS-002,FCC-C5;FCC-001;SKT1-FCC-003;FCC-038;FCC-052;FCC-013;FCC-014;FCC-015;AUTO-002;AUTO-025;FMS-002;AUTO-011,12,3,continue,semantic,,,True,The answer is empty and makes no factual claims.,False,"No retrieved context mentions a HMI verification requirement, display behavior, or linked display logic reference.",,skipped,False
Which security requirement traces through autonomy functions to the radar interface constraint ultimately governing the referenced radar behavior?,3+-hop,adaptive,local,none,1,8147,1541,284,1825,RADAR-001;AUTO-006;SAR-003;NAV-002;AUTO-020;STR7-FCC-004;SAR-005;RADAR-025;ADS-020;AUTO-022;AUTO-027;AUTO-035;AUTO-038;CDL-030;DLNK-009,RADAR-001;AUTO-006;SAR-003;NAV-002;AUTO-020;STR7-FCC-004;SAR-005;RADAR-025;ADS-020;AUTO-022;AUTO-027;AUTO-035;AUTO-038;CDL-030;DLNK-009,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,"The contexts do not show any trace from a security requirement through autonomy functions to a radar interface constraint, nor identify the governing security requirement beyond SEC-010 on engagement ",False,The answer is missing; no claims are made to check for context support.,,skipped,True
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,agentic,local,none,0,11177,2254,337,2591,FCC-052;FCC-013,FCC-013;FCC-052;NBC3-FCC-002;FCC-014;FCC-056;FCC-055;NBC3-FCC-003;FCC-001,8,0,sufficient,semantic,,,True,FCC-052 states FCC-013 is verified by 60-minute HIL loop-timing analysis under nominal and full-payload cases and by test case TP-FCC-013 on the iron-bird rig.,True,"The answer is supported because FCC-052 specifies test evidence by analysis of loop timing measurements in HIL sessions and test case TP-FCC-013, directly verifying FCC-013 under nominal and full-payl",,skipped,True
"Which command/data link verification requirement ultimately traces through the security controls to the flight control computer constraint, and how does that chain close back to the same security requirement?",3+-hop,adaptive,local,none,1,10329,1645,447,2092,CDL-012;SEC-003;DLNK-003;ENG-003;GCS-004;CDL-001;SEC-003_1;DLNK-001;CDL-002;COMM-002;DLNK-002;FCC-011;GCS-031;SEC-009;SEC-010,CDL-012;SEC-003;DLNK-003;ENG-003;GCS-004;CDL-001;SEC-003_1;DLNK-001;CDL-002;COMM-002;DLNK-002;FCC-011;GCS-031;SEC-009;SEC-010,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not address the question.,False,No context explicitly traces a command/data link verification requirement through security controls to a flight control computer constraint and then closes the chain back to the same security requirem,,skipped,True
How is radar-altimeter EMC coexistence verification performed while the onboard GNSS receiver tracks its required frequencies with CDL transmissions active?,2-hop,agentic-graph,local,none,0,15692,2758,603,3361,RADAR-024;RADAR-009;GPS-009;COMM-029;COMM-018,RADAR-024;COMM-029;RADAR-009;COMM-018;SAR-017;CDL-027;GPS-009;GPS-001;CDL-019;NBC3-GPS-002,10,0,sufficient,semantic,,,False,The answer is empty and therefore does not answer the question using the provided contexts.,True,RADAR-024 specifies DO-160G §20 Category Y testing with CDL and GPS transmitters active to demonstrate no degradation of radar altimeter or GNSS receiver outputs.,,skipped,False
"Given the SAR’s EMC coexistence with the CDL, which GNSS bands and constellations must remain trackable on Stratos-7, AeroLynx-X2, and Nimbus-C3?",2-hop,graphrag,local,none,2,10065,1555,277,1832,SAR-001;GPS-009;CDL-022;PLD-001;GPS-001;CDL-001;LDG-017;CDL-032;ALX2-PLD-001;CDL-024;COMM-002;COMM-018;DLNK-002;DLNK-017;EOIR-002,SAR-001;GPS-009;CDL-022;PLD-001;GPS-001;CDL-001;LDG-017;CDL-032;ALX2-PLD-001;CDL-024;COMM-002;COMM-018;DLNK-002;DLNK-017;EOIR-002,15,0,,,,,False,"It wrongly includes Nimbus-C3 in SAR/CDL coexistence even though SAR is not carried on Nimbus-C3, despite the GNSS bands being listed for that platform.",True,"GPS L1 C/A, GPS L5, and Galileo E1/E5a are specified as trackable GNSS bands/constellations for Stratos-7, AeroLynx-X2, and Nimbus-C3 in GPS-009.",,skipped,False
"Can the control station’s 2 Hz engine telemetry support validating waypoint fuel-flow prediction accuracy, given the engine status message content and rate published for downstream flight management use?",2-hop,agentic-graph,local,none,0,24478,5930,816,6746,ICE-016;ICE-014;FCC-051,ICE-016;ICE-020;ICE-012;ICE-017;ICE-014;FCC-051;FCC-017;FCC-016;FCC-030;FCC-037,10,3,continue,semantic,,,False,The answer is empty and does not address the question using the provided contexts.,False,"None of the retrieved contexts reference engine telemetry, waypoint fuel-flow prediction, or a 2 Hz publication rate.",,skipped,True
"For Stratos-7 max-brake-energy landings, how must brake cooling and software assurance align with the landing gear and braking specification?",2-hop,graphrag,local,none,1,8494,785,307,1092,TCS-018;STR7-LDG-001;LDG-001;STR7-INS-003;LDG-002;TCS-001;ICE-006;STR-035,TCS-018;STR7-LDG-001;LDG-001;STR7-INS-003;LDG-002;TCS-001;ICE-006;STR-035,8,0,,,,,True,"The answer makes no factual claims, so it is vacuously supported by the provided contexts.",True,"The answer could mention that brake cooling (TCS) must support forced-air cooling per STR7-LDG-001, and LDG control software must be at DO-178C DAL-A per LDG-001; both points are literally supported i",,skipped,True
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,adaptive,local,none,2,8958,532,232,764,FCC-014;FCC-015;FCC-013;AUTO-011;FCC-027,FCC-014;FCC-015;FCC-013;AUTO-011;FCC-027,5,0,,,vanilla,R5: numeric_hint + single_module (FCC) → top-K,True,The contexts state the 10 Hz background monitoring must be scheduled so it never delays the outer loop beyond FCC-014’s 50 Hz jitter bound of no more than 2 ms on 95% of cycles over any 10-second wind,True,"FCC-015 explicitly states that background health-monitoring at 10 Hz must not delay the outer-loop beyond the jitter bounds specified in FCC-014, directly constraining it to comply with the 50 Hz guid",,skipped,True
Which avionics processing requirement traces through the security and built-in test specifications to the inspection criterion it ultimately satisfies?,3+-hop,vanilla,local,none,0,6439,504,238,742,SEC-011;SEC-016;SEC-035;BIT-001;SEC-001,SEC-011;SEC-016;SEC-035;BIT-001;SEC-001,5,0,,,,,False,The answer is empty and does not identify any traced avionics processing requirement from the provided contexts.,False,No avionics processing requirement is traced through security and BIT specs to an inspection criterion in the contexts.,,skipped,True
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",2-hop,vanilla,local,none,1,8749,435,414,849,BIT-009;BIT-025;EMS-019;BIT-011;FDR-070,BIT-009;BIT-025;EMS-019;BIT-011;FDR-070,5,0,,,,,False,The answer is empty and therefore does not address the question using the provided contexts.,False,The contexts do not state that BIT fault information is part of the FDR-016 mandatory parameter set or that HIL review checks for BIT-specific fault details.,,skipped,True
"For the Skyrunner-T1 test configuration, how is the FCC’s duplex single-LRU architecture derived from the platform-dependent independent-lane requirement?",1-hop,vanilla,local,none,1,8399,588,303,891,SKT1-FCC-001;INS-003;STR7-FCC-001;ALX2-FCC-001;PWR-020,SKT1-FCC-001;INS-003;STR7-FCC-001;ALX2-FCC-001;PWR-020,5,0,,,,,False,The answer is empty and does not explain how the architecture is derived from FCC-003.,False,The contexts do not explain how the duplex single-LRU FCC architecture is derived from the platform-dependent independent-lane requirement.,,skipped,True
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,1-hop,agentic,local,none,2,11420,1699,247,1946,EPS-009,EPS-009;EPS-014;EPS-012;EPS-010;EPS-013,5,0,sufficient,semantic,,,False,"The contexts mention only EPS-009 and a 50 ms essential-bus break time, not any power hold-up requirement or EMS state maintenance.",False,No retrieved context mentions a requirement ensuring the EMS maintains state through a 50 ms essential-bus interruption.,,skipped,True
"How is a malformed GCS command screened against table-defined limits, sequence, and authentication before rejection and prevention of propagation into the control laws?",2-hop,agentic-graph,local,none,0,23132,5937,741,6678,FCC-031;FCC-040;CDL-035,FCC-040;FCC-031;FCC-002;FCC-007;FCC-038;ADS-024;ADS-022;ADS-023;ADS-021;ADS-014,10,3,continue,semantic,,,False,The answer is empty and therefore does not answer the question using the provided contexts.,True,"All claims in the answer about screening malformed GCS commands against table-defined range, rate, sequence, and authentication limits before rejection and prevention of propagation are supported by F",,skipped,False
Which payload command ID ranges must the PMC dispatch to each sensor or external store under the payload command routing table?,1-hop,vanilla,local,none,0,9437,705,224,929,PLD-009;PLD-033;PLD-034;PLD-021;PLD-031,PLD-009;PLD-033;PLD-034;PLD-021;PLD-031,5,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,All command ID ranges and target assignments are explicitly listed in the retrieved Payload_Command_Routing table from PLD-033.,,skipped,True
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,1-hop,graphrag,local,none,1,6049,1639,206,1845,BIT-026;FCC-051;PLD-032;SAR-019;BIT-008;PLD-034;BIT-001;BIT-037;CDL-031;EOIR-024;FCC-047;PLD-011;BIT-030;EMS-010;EOIR-015,BIT-026;FCC-051;PLD-032;SAR-019;BIT-008;PLD-034;BIT-001;BIT-037;CDL-031;EOIR-024;FCC-047;PLD-011;BIT-030;EMS-010;EOIR-015,15,0,,,,,False,"The answer is empty and does not answer the question, so it is not supported by the provided contexts.",False,"The answer is missing; no SAR status message fields or update rate are provided, so faithfulness cannot be determined.",,skipped,True
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",2-hop,agentic-graph,local,none,1,15591,3292,356,3648,GCS-008;GPS-029;SEC-015,GPS-029;SEC-015;GPS-023;GPS-019;GPS-021;SEC-003_1;SEC-012,7,0,sufficient,semantic,,,False,The answer is empty and does not state the required authentication or enforcement locations supported by the contexts.,True,Operator authentication is required per SEC-015 for maintenance-only external GNSS aiding and is enforced across all listed maintenance ports and interfaces as stated in the contexts.,,skipped,False
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,1-hop,graphrag,local,none,0,9481,1639,225,1864,BIT-026;FCC-051;PLD-032;SAR-019;BIT-008;PLD-034;BIT-001;BIT-037;CDL-031;EOIR-024;FCC-047;PLD-011;BIT-030;EMS-010;EOIR-015,BIT-026;FCC-051;PLD-032;SAR-019;BIT-008;PLD-034;BIT-001;BIT-037;CDL-031;EOIR-024;FCC-047;PLD-011;BIT-030;EMS-010;EOIR-015,15,0,,,,,False,The answer is empty and does not provide the requested SAR fields or update rate supported by the contexts.,False,No SAR status message fields or update rates specifying health input aggregation into the BIT overall payload health report are explicitly listed in the retrieved contexts.,,skipped,True
"During fault-injection testing, if the APU self-shuts down on a monitored health exceedance during start, what EPS mode transition and RTB behavior must be demonstrated?",2-hop,vanilla,local,none,1,8327,594,302,896,EPS-024;EPS-011;APM-023;EPS-005;EPS-004,EPS-024;EPS-011;APM-023;EPS-005;EPS-004,5,0,,,,,True,"The contexts support that an APU self-shutdown on monitored health exceedance requires transition to BATT_ONLY and issuance of RTB to AUTO, demonstrated via fault-injection mode-transition testing.",True,"EPS-011 explicitly requires EPS to declare BATT_ONLY and issue RTB to AUTO when APU self-shuts down, as described in the question; mode transitions and RTB behavior are also referenced in supporting c",,skipped,True
"What EPS status publication rate is required for the flight data recorder, and which endpoint requirement defines that interface?",1-hop,agentic-graph,local,none,1,12722,3297,225,3522,EPS-016;FDR-028,EPS-020;EPS-016;EPS-001;EPS-019;EPS-022,5,1,sufficient,semantic,,,True,"The answer makes no factual claims, so there is nothing unsupported.",True,"EPS-016 states the EPS shall publish EPS_STATUS_MSG at 5 Hz to the FDR per FDR.FDR-028, and [EPS-020] also defines the interface; both publication rate and relevant requirement ID are present.",,skipped,True
What test evidence shows linked-mode pilot commands meet the ground-station latency requirement while being received and routed by the command data link?,2-hop,vanilla,local,none,0,6759,510,380,890,GCS-006;CDL-038;ENG-041;GCS-037;CDL-011,GCS-006;CDL-038;ENG-041;GCS-037;CDL-011,5,0,,,,,False,The answer is empty and provides no supported test evidence from the contexts.,True,"GCS-037 explicitly describes a test verifying GCS-side latency for linked-mode pilot commands per GCS-006, with 1,000 operator inputs measured from input to CDL ingress, supporting the claim.",,skipped,False
"How do the data link crypto module and key-retention requirements support authenticated autonomous autopilot mode engagements, particularly for exceptions like DAA Resolution and RTB?",2-hop,agentic,local,none,2,32983,6248,979,7227,SEC-010;FCC-011;FCC-040;FCC-037;NAV-009,FCC-037;FCC-004;FCC-040;STR7-FCC-004;FCC-011;ADS-001;ADS-002;ADS-023;ADS-C5;ADS-004;NAV-C5;NAV-002;NAV-009;NAV-035;NAV-004,15,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,"No retrieved contexts mention data link crypto module or key-retention requirements, nor their relation to authenticated autonomous autopilot modes, DAA Resolution, or RTB exceptions.",,skipped,False
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",3+-hop,agentic-graph,local,none,1,27059,6536,695,7231,EPS-020;FDR-017;ICE-017,ADS-004;ADS-016;ADS-023;ADS-018;ADS-001;EPS-003;EPS-020;EPS-022;EPS-024;EPS-025;ICE-003;ICE-001;ICE-020;ICE-012;ICE-017,15,3,continue,semantic,,,False,"The answer is missing, so no propagation or required recorder behavior can be verified from the provided contexts.",False,"The answer is missing; therefore, no claims can be judged as supported or unsupported by the retrieved contexts.",,skipped,True
"After the command link is lost, what warning and command inhibit must the GCS provide while the aircraft returns to the current authenticated rally point?",2-hop,agentic,local,none,0,16768,3569,441,4010,HMI-170;GCS-007;AUTO-022;EMS-015,AUTO-022;EMS-015;EMS-011;GCS-007;AUTO-039,5,3,continue,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The contexts explicitly state that on lost link the GCS must display a clear operator warning, inhibit further command dispatch, and await RTB to the rally point.",,skipped,True
"When flying an LPV or LNAV/VNAV approach, what SBAS processing and resulting GPS-aided NAV accuracy must be maintained, and what minima remain if SBAS is lost?",2-hop,adaptive,local,none,2,26640,3763,655,4418,NAV-007;NAV-017;NAV-016;NAV-001;NAV-025,NAV-017;ALX2-NAV-001;NAV-007;NAV-016;NAV-025,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=2, trace_kw=False, chain_ind=False, numeric=True)",False,"The contexts do not mention LPV/LNAV-VNAV, SBAS processing, required GPS-aided NAV accuracy, or remaining minima after SBAS loss.",False,"The contexts do not specify SBAS processing, GPS-aided NAV accuracy requirements, or approach minima if SBAS is lost.",,skipped,True
Which flight management 4D trajectory and RTA capability underpins the flight control computer’s continuous conformance monitoring and deviation alerting for civil operations?,1-hop,graphrag,local,none,1,8492,1331,284,1615,NBC3-FCC-004;SEC-011;NBC3-NAV-001;FMS-020;FCC-001;NBC3-AUTO-001;BIT-016;PLD-001;EOIR-002;FCC-004;NBC3-ADS-001;CDL-028;PLD-013;SKT1-INS-002,NBC3-FCC-004;SEC-011;NBC3-NAV-001;FMS-020;FCC-001;NBC3-AUTO-001;BIT-016;PLD-001;EOIR-002;FCC-004;NBC3-ADS-001;CDL-028;PLD-013;SKT1-INS-002,14,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",True,"The 4D trajectory and RTA capability from FMS.FMS-020 underpins continuous conformance monitoring and deviation alerting in the FCC as specified in NBC3-FCC-004, and this is fully supported by the pro",,skipped,True
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,1-hop,graphrag,local,none,1,6509,1209,185,1394,CDL-025;PWR-018;INS-035;FCC-055;PLD-028;FCC-036;TCS-020;COMM-016;EMS-029;GPS-026;INS-046;NAV-026;PWR-013;PWR-035,CDL-025;PWR-018;INS-035;FCC-055;PLD-028;FCC-036;TCS-020;COMM-016;EMS-029;GPS-026;INS-046;NAV-026;PWR-013;PWR-035,14,0,,,,,False,The answer is empty and does not answer the question.,True,CDL-025 explicitly states that the CDL relies on hold-up energy from PWR-018 to ride through a 50 ms Category Z interruption.,,skipped,False
"How do the automated control functions trace through security and emergency management constraints to the cockpit display behavior, and what end-to-end dependency does that imply?",3+-hop,graphrag,local,none,2,16240,1506,858,2364,AUTO-009;EMS-002;EMS-033;BIT-024;HMI-003;AUTO-022;FCC-002;EMS-004;APM-009;AUTO-006;AUTO-039;CDL-006;EMS-006;EMS-011;EMS-015,AUTO-009;EMS-002;EMS-033;BIT-024;HMI-003;AUTO-022;FCC-002;EMS-004;APM-009;AUTO-006;AUTO-039;CDL-006;EMS-006;EMS-011;EMS-015,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",False,"No contexts address how automated control functions trace security or emergency management constraints to cockpit display behavior, nor specify an end-to-end dependency chain.",,skipped,False
"Which security requirement referenced by the autonomy control requirement is satisfied by the same control requirement and, through that linkage, points to the downstream autonomy interface requirement?",3+-hop,agentic-graph,local,none,2,16939,6254,327,6581,SEC-010;AUTO-006;AUTO-034,AUTO-006;FCC-004;SEC-012;SEC-001;SEC-003;AUTO-020;AUTO-022;CDL-030;DLNK-009;SEC-010;APM-033;AUTO-034;CDL-012;COMM-019;DLNK-013;EMS-009;EPS-018;FCC-011;FUEL-025;PLD-012;SEC-017,21,0,sufficient,semantic,,,False,The answer is empty and does not provide any supported claim.,True,"SEC.SEC-010 is referenced by the autonomy control requirement AUTO-006, is satisfied by that control requirement, and SEC.SEC-010 is also referenced downstream by the autonomy interface requirement AU",,skipped,False
"How does the ground control requirement ultimately propagate through autonomy and energy management to the flight data recorder, and what recorder behavior is required as a result?",3+-hop,agentic-graph,local,none,2,34812,6458,702,7160,EPS-020;FDR-017;ICE-017;ICE-009;ADS-023,ADS-004;ADS-016;ADS-001;ADS-018;ADS-023;EPS-003;EPS-020;EPS-022;EPS-025;EPS-001;ICE-012;ICE-020;ICE-017;ICE-001;ICE-009,15,3,continue,semantic,,,False,The answer is empty and does not address the propagation or required recorder behavior from the provided contexts.,False,No contexts describe how ground control requirements propagate through autonomy and energy management to the flight data recorder or specify recorder behavior as a result.,,skipped,True
"Which display-level operator need ultimately traces through SAR processing and payload design to both EO/IR and radar sensing constraints, and what subsystem dependencies drive that allocation?",3+-hop,vanilla,local,none,0,8930,636,426,1062,EOIR-004;EOIR-002;BIT-026;EOIR-016;PLD-034,EOIR-004;EOIR-002;BIT-026;EOIR-016;PLD-034,5,0,,,,,False,The answer is empty and does not identify any operator need or subsystem dependencies from the provided contexts.,False,"No retrieved context discusses display-level operator traces, SAR processing, or specific subsystem dependencies connecting operator actions to both EO/IR and radar sensing constraints.",,skipped,True
Which fuel-totaling requirement feeds the flight management function that computes destination and alternate fuel predictions and minimum-fuel alerts?,1-hop,adaptive,local,none,2,14129,1969,450,2419,FMS-018;FUEL-014;FUEL-002,FMS-018;ENG-014;FMS-039;FUEL-014;FUEL-002,5,0,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",False,"The answer is missing, so no supported grounded response can be verified from the contexts.",False,No context explicitly identifies a 'fuel-totaling requirement' that feeds the flight management function for fuel predictions and minimum-fuel alerts.,,skipped,True
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,3+-hop,agentic,local,none,2,12640,2553,335,2888,DLNK-001;DLNK-003;SEC-003;AUTO-004,DLNK-003;SEC-003;NAV-004;CDL-004;BIT-003;AUTO-004;EPS-003;DLNK-001;DLNK-C4;FCC-004,10,0,sufficient,semantic,,,False,The contexts only show reference lists and do not contain any traceability chain from a security control through a data link requirement to an autonomy requirement.,False,No autonomy requirement is explicitly traced from a referenced security control through the data link and security/autonomy links in the provided contexts.,,skipped,True
How do the automated control requirements trace through the radar subsystem dependencies to justify the final referenced automation constraint across the full chain?,3+-hop,agentic-graph,local,none,2,30547,6744,888,7632,FCC-001;FCC-037;FCC-023;ADS-023;ADS-017;ADS-003;SAR-003,FCC-004;FCC-023;FCC-001;FCC-037;STR7-FCC-004;ADS-023;ADS-001;ADS-017;ADS-003;ADS-004;BIT-003;PLD-004;SAR-003;FUEL-003;HMI-003,15,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,The contexts do not mention a radar subsystem or support a claim about tracing automated control requirements through radar subsystem dependencies.,,skipped,False
Which flight data recorder requirement is ultimately referenced by the emergency monitoring requirement cited by the autonomous function verification requirement?,3+-hop,graphrag,local,none,2,7166,1523,165,1688,FDR-001;SEC-003;FDR-002;EMS-001;EMS-030;FCC-052;FDR-045;FMS-039;BIT-002;EMS-008;FCC-009;FCC-011;FCC-013;FCC-014;FCC-015,FDR-001;SEC-003;FDR-002;EMS-001;EMS-030;FCC-052;FDR-045;FMS-039;BIT-002;EMS-008;FCC-009;FCC-011;FCC-013;FCC-014;FCC-015,15,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"EMS-008 maps FCC fault codes to recovery actions and logs outcomes at FDR.FDR-045, which references the FDR requirements; FDR-045 satisfies EMS.EMS-008, thus the ultimately referenced flight data reco",,skipped,False
"Which flight control computer requirement is ultimately referenced by the power verification path through the communications data link, and what upstream power requirement does it trace back to?",3+-hop,adaptive,local,none,0,7735,1753,264,2017,AUTO-004;ENG-003;SEC-003;HMI-003;CDL-001;FCC-055;FCC-001;PWR-001;COMM-002;DLNK-002;EPS-002;FCC-011;FCC-036;GCS-031;SEC-017,AUTO-004;ENG-003;SEC-003;HMI-003;CDL-001;FCC-055;FCC-001;PWR-001;COMM-002;DLNK-002;EPS-002;FCC-011;FCC-036;GCS-031;SEC-017,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"FCC-036 is the flight control computer requirement referenced for power verification, which traces back to PWR-018 as the upstream power requirement, as directly stated in the contexts.",,skipped,True
"During an MBIT firmware update, how should invalid or expired signature detection drive FMS mode transition and allowable navigation capability?",2-hop,agentic-graph,local,none,0,28996,6735,855,7590,FCC-037;FCC-009;FCC-017;NAV-007;NAV-008,ICE-020;ICE-012;ICE-001;ICE-002;ICE-019;FCC-017;FCC-037;FCC-050;FCC-009;FCC-008;NAV-035;NAV-008;NAV-C5;NAV-007;NAV-036,15,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the contexts.",False,"No retrieved context discusses MBIT firmware updates, signature detection, FMS mode transitions, or navigation capability related to invalid or expired signature detection.",,skipped,False
Which flight data recorder requirement is verified by the flight control computer’s obligation to log every mode transition for the last 50 flight hours?,1-hop,vanilla,local,none,1,4539,608,127,735,FCC-012;FDR-008;FCC-C5;FCC-052;FDR-002,FCC-012;FDR-008;FCC-C5;FCC-052;FDR-002,5,0,,,,,True,"The contexts state that FCC-012 verifies FDR-008, which requires recording every FCC mode transition for at least the most recent 50 flight hours.",True,"The answer is supported: FCC-012 requires logging mode transitions for 50 flight hours, which verifies FDR-008, as explicitly stated in the contexts.",,skipped,True
"If a condition escalates to WARNING, how quickly must the ground station annunciate it, and what audio cue and repeat behavior are required?",2-hop,agentic,local,none,2,19529,3045,414,3459,EMS-012;GCS-016;GCS-035,GCS-035;GCS-016;EMS-012;ENG-040;PWR-033,5,1,sufficient,semantic,,,False,The answer is empty and does not provide the requested supported facts.,True,"The contexts specify that WARNING conditions must be annunciated within 500 ms (EMS-012), with a continuous chime until acknowledgment for EMS warnings (GCS-035), and these details are required for au",,skipped,False
"For authenticated in-flight mode changes, how do the message authentication methods and key-rotation policy align with the Link 16 terminal’s approved crypto module and 30-day key storage?",2-hop,agentic,local,none,2,39203,5108,1149,6257,SEC-010;FCC-011;SHA-256;SEC-017;AES-256;CDL-012;DLNK-013;DLNK-004,FCC-011;CDL-012;FMS-033;AUTO-009;EMS-015;DLNK-013;DLNK-004;CDL-021;SEC-017;DLNK-014,10,3,continue,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"Message authentication uses HMAC-SHA-256 per SEC-017, authenticated mode changes are required per FCC-011, and Link 16 key storage and module are specified in DLNK-013 with 30-day TSEC/MSEC slots.",,skipped,True
How is radar-altimeter EMC coexistence verification performed while the onboard GNSS receiver tracks its required frequencies with CDL transmissions active?,2-hop,vanilla,local,none,0,5592,560,236,796,RADAR-024;COMM-029;RADAR-009;SAR-017;DLNK-017,RADAR-024;COMM-029;RADAR-009;SAR-017;DLNK-017,5,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"The answer would be supported if it describes verification by DO-160G §20 Category Y testing with CDL and GPS transmitters active, demonstrating no degradation of RA track or PVT output, as stated in ",,skipped,True
Which flight control computer requirement ultimately traces the EMS command/data link interface constraint back to the originating EMS behavior requirement?,3+-hop,agentic-graph,local,none,0,22408,11421,534,11955,EMS-032;EMS-007;FCC-030;EMS-006;FCC-010;EMS-031,FCC-038;FCC-C5;FCC-001;FCC-037;FCC-040;FCC-030;FCC-050;FCC-002;FCC-010;FCC-051;AUTO-025;AUTO-028;ENG-021;FCC-021;FCC-025;FCC-026;FCC-028;FCC-029;ALX2-FCC-004;FDR-016;EMS-033;EMS-022;EMS-032;EMS-007;EMS-013;EMS-006;EMS-018;EMS-011;EMS-031;EMS-005,30,3,continue,semantic,,,False,The contexts do not contain any EMS command/data link interface constraint or trace chain identifying an FCC requirement as ultimately tracing back to an originating EMS behavior requirement.,False,The answer text is missing; cannot assess faithfulness without a candidate answer.,,skipped,True
How do the navigation power allocation constraints propagate through the command/data link back into power management and ultimately affect the flight control computer interface requirements?,3+-hop,vanilla,local,none,0,9311,1182,384,1566,ENG-016;ENG-004;INS-040;FCC-037;FCC-038,ENG-016;ENG-004;INS-040;FCC-037;FCC-038,5,0,,,,,True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",False,"The contexts do not mention navigation power allocation constraints, their propagation through command/data links, nor effects on power management or FCC interface requirements.",,skipped,False
Which communications requirement is ultimately fulfilled by the automatic control requirement through the referenced security and command/data link requirements?,3+-hop,agentic-graph,local,none,1,23336,10406,643,11049,AUTO-006;SEC-010;COMM-019;CDL-012;DLNK-013;EMS-009,CDL-001;AUTO-006;SEC-003_1;COMM-001;SEC-010;CDL-004;DLNK-009;AUTO-004;SEC-019;SEC-008;AUTO-020;AUTO-022;CDL-030;APM-033;AUTO-034;CDL-012;COMM-019;DLNK-013;EMS-009;EPS-018;FCC-011;FUEL-025;PLD-012;SEC-017;PLD-005;PLD-015;COMM-013;COMM-012;COMM-018;COMM-011;COMM-024;COMM-019;COMM-010;COMM-002;COMM-008,35,1,sufficient,semantic,,,False,"The contexts show AUTO-006 is satisfied via SEC-010, which in turn satisfies COMM-019, so the ultimate communications requirement is COMM-019.",True,"AUTO-006 references authentication per SEC-010, which is satisfied via CDL-012, COMM-019, and DLNK-013, thus the automatic control requirement fulfills SEC-010 through these security and command/data ",,skipped,False
