query,pipeline,repeat,query_type,judged_on,gpt41_faithful,gpt41_reason,gpt41_tokens
"Which film has the director who is older than the other, Velli Vizha or A Year Ago In Winter? ",vanilla,1,3+-hop,2026-08-20,True,The answer only uses details from the provided contexts and points out that the necessary information is missing.,866
"Which film came out earlier, Kalyana Mandapam or Lucrèce Borgia?",vanilla,1,1-hop,2026-08-20,True,All factual claims about release years and language/versions are present in the retrieved contexts.,868
"Which film was released more recently, Bhanwarey or Harlem Nights?",vanilla,1,1-hop,2026-08-20,True,Both release dates and films are explicitly supported by the retrieved contexts.,1290
"Which film has the director who was born first, Valley Of The Redwoods or The Law Of Men?",vanilla,1,3+-hop,2026-08-20,True,The answer correctly states the directors' names and points out the absence of birthdate information in the retrieved contexts.,649
"Which film has the director who was born earlier, The Blackmailers or Re-Animator?",vanilla,1,3+-hop,2026-08-20,True,The answer accurately states that the birth dates of Rafael Gil and Stuart Gordon are not included in the retrieved contexts.,1282
Are Graduate University Of Advanced Technology and Fruita Schoolhouse located in the same country?,vanilla,1,1-hop,2026-08-20,True,The answer correctly cites the locations of both institutions as given in the retrieved contexts.,617
Who is Paolo Ii Vitelli's maternal grandfather?,vanilla,1,2-hop,2026-08-20,True,All claims are directly supported by the retrieved contexts.,858
Do both films: Blockade (1938 Film) and Woman In The River have the directors from the same country?,vanilla,1,3+-hop,2026-08-20,True,"The answer faithfully states the directors, the German association for Gerhard Lamprecht, and notes the absence of information about Dieterle’s country in the retrieved contexts.",1374
"Which film has the director died later, Mexican Spitfire'S Elephant or Revenge (1918 Film)?",vanilla,1,3+-hop,2026-08-20,True,The answer correctly acknowledges that the necessary information to answer the question is not present in the retrieved contexts.,962
What is the place of birth of the director of film Walerjan Wrobel'S Homesickness?,vanilla,1,2-hop,2026-08-20,True,Both claims are directly supported by the retrieved contexts.,1662
Do both films September Affair and A Gathering Of Eagles have the directors that share the same nationality?,vanilla,1,3+-hop,2026-08-20,True,"The answer accurately states only what is supported by the retrieved contexts: the directors’ names, and correctly notes the absence of nationality information.",1277
"Which film has the director died earlier, Hôtel Du Nord or Down In 'Arkansaw'?",vanilla,1,3+-hop,2026-08-20,True,The answer only makes claims directly supported by the retrieved contexts and notes the absence of required information.,1014
Who is Adolf Ernst Of Limburg Stirum's paternal grandfather?,vanilla,1,2-hop,2026-08-20,True,The context [2W-136-P09] explicitly states that Adolf Ernst of Limburg Stirum is the son of Hermann Otto I of Limburg-Styrum.,835
When did Harald Sigtryggsson's father die?,vanilla,1,2-hop,2026-08-20,True,Both claims about Harald Sigtryggsson's father being Sitric Cáech and Sitric Cáech dying in 927 are directly supported by the retrieved contexts.,2134
Where did Richard Altham's father study?,vanilla,1,2-hop,2026-08-20,True,The answer is explicitly supported by the retrieved context [2W-138-P02].,864
"Which film has the director who is older than the other, Zwemplaats Voor Jongelingen Te Amsterdam or Client 9: The Rise And Fall Of Eliot Spitzer? ",vanilla,1,3+-hop,2026-08-20,True,The answer only makes claims supported by the provided contexts and refrains from adding unsupported details.,1533
Where was the editor of magazine Argentus born?,vanilla,1,2-hop,2026-08-20,True,The claim about Steven H Silver's birthplace is explicitly supported in retrieved context [2W-140-P08].,1525
"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",vanilla,1,1-hop,2026-08-20,True,Both release dates are explicitly stated in the retrieved contexts.,929
Where was the place of burial of the director of film Loose Ankles?,vanilla,1,2-hop,2026-08-20,True,All claims are supported: the context identifies Ted Wilde as the director and contains no burial information.,1767
"Which film has the director who died later, The House Behind The Cedars or First Case, Second Case?",vanilla,1,3+-hop,2026-08-20,True,The answer only makes claims that are explicitly supported by the contexts and correctly states that information about the directors' death dates is not provided.,1408
Where did the performer of song Girlfriend (Alicia Keys Song) study?,vanilla,1,2-hop,2026-08-20,True,The answer accurately states that the contexts do not provide information about where Alicia Keys studied and only mention her as a classically-trained pianist and details about her career and the son,1839
Does Devorah Rose have the same nationality as Jay Hambidge?,vanilla,1,1-hop,2026-08-20,True,All nationality claims about Devorah Rose and Jay Hambidge are explicitly supported by the retrieved contexts.,1088
Where did Princess Catherine Of Schleswig-Holstein-Sonderburg-Beck's father die?,vanilla,1,2-hop,2026-08-20,True,Both claims are directly supported in the retrieved contexts.,1161
"Which film whose director is younger, The Jazz Cinderella or The Battle Of Jangsari?",vanilla,1,3+-hop,2026-08-20,True,All claims are directly supported by the retrieved contexts and no unsupported details are introduced.,778
Who is the paternal grandmother of King Kang Of Zhou?,vanilla,1,2-hop,2026-08-20,False,"Queen Yi Jiang is explicitly identified as King Cheng’s mother, making her the paternal grandmother of King Kang of Zhou, so the claim that the answer cannot be determined from the context is incorrec",1003
"Who is Hans Albrecht, Hereditary Prince Of Schleswig-Holstein's maternal grandmother?",vanilla,1,2-hop,2026-08-20,True,Every step of deducing Hans Albrecht’s maternal grandmother as Princess Alexandra of Saxe-Coburg and Gotha is supported in the retrieved contexts.,1158
Who is Al-Nu'Man Vi Ibn Al-Mundhir's paternal grandfather?,vanilla,1,2-hop,2026-08-20,True,Both the ANSWER's claims about Al-Nu'man VI's father (al-Mundhir III ibn al-Harith) and paternal grandfather (al-Harith ibn Jabalah) are directly supported by [2W-150-P00] and [2W-150-P04].,1425
Where was the place of burial of Mariamne I's husband?,vanilla,1,2-hop,2026-08-20,True,All claims are directly supported or accurate based on the retrieved contexts.,879
Who is the child of the director of film Kathputli (1971 Film)?,vanilla,1,2-hop,2026-08-20,True,"All claims in the answer are supported by the retrieved context, which only identifies Brij as director and has no mention of his children.",1548
Which country the director of film Batman: The Dark Knight Returns (Film) is from?,vanilla,1,2-hop,2026-08-20,True,The answer only states what is in the contexts and does not add any unsupported details about the director's country.,2416
What nationality is Margaret Of Hereford's mother?,vanilla,1,2-hop,2026-08-20,True,All claims about Sibyl de Neufmarché being a Cambro-Norman noblewoman and heiress are directly supported by the provided contexts.,1173
"Which film came out first, Festival In Cannes or Petria'S Wreath?",vanilla,1,1-hop,2026-08-20,True,Both film release years are directly supported in the retrieved contexts.,630
Do director of film D'Annunzio (Film) and director of film Così Parlò Bellavista have the same nationality?,vanilla,1,3+-hop,2026-08-20,True,"The contexts state that both directors made Italian films, supporting the claim they have the same (Italian) nationality.",768
"Which film has the director who died first, Big Happiness or Border Romance?",vanilla,1,3+-hop,2026-08-20,True,The answer only uses information from the provided contexts and correctly notes the absence of death dates.,1171
"Where did George Tryon, 1St Baron Tryon's father die?",vanilla,1,2-hop,2026-08-20,True,All claims about the identity of the father and the location of his death are directly supported by the retrieved contexts.,1052
Who is the paternal grandmother of Bianca Maria Sforza?,vanilla,1,2-hop,2026-08-20,True,All factual claims about Bianca Maria Sforza's paternal grandmother being Bianca Maria Visconti are directly supported by the retrieved contexts [2W-159-P02][2W-159-P05].,1039
"Which film whose director was born first, Meri Jung or La Fille Du Torrent?",vanilla,1,3+-hop,2026-08-20,True,The answer accurately states that the required information about the directors' birth dates is not found in the retrieved contexts.,859
Where was the place of burial of Sultan Cem's father?,vanilla,1,2-hop,2026-08-20,True,The answer only makes claims directly supported by the retrieved contexts and does not add unsupported detail.,739
"Which film was released first, Sarah Prefers To Run or Tears Of April?",vanilla,1,1-hop,2026-08-20,True,"Both films' release years are explicitly stated in the contexts, supporting the comparison.",669
"Which film has the director born later, Kaalapani or Strictly Modern?",vanilla,1,3+-hop,2026-08-20,True,Every factual claim about directors and their birth dates is supported by the retrieved contexts; absence of William A. Seiter's birth date is explicitly noted from the contexts.,2201
"Which film has the director who died first, The Admiral Was A Lady or The Whales Of August?",vanilla,1,3+-hop,2026-08-20,True,The answer correctly states that the directors are identified but their dates of death are not provided in the contexts.,1040
"Which film whose director was born first, El Lazarillo De Tormes or Balyasakhi?",vanilla,1,3+-hop,2026-08-20,True,"The answer only uses information present in the contexts and correctly states that the birth date of Antony Mitradas is not provided, so the question cannot be answered from the retrieved contexts.",871
Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?,vanilla,1,1-hop,2026-08-20,False,The answer adds details about nationalities for Lucae and interprets Ding Yaping's background not strictly stated in the contexts.,1103
"Are both Chak 26/11-L, Chichawatni and Chah-E Ali Kapari located in the same country?",vanilla,1,1-hop,2026-08-20,False,"Chah-e Ali Kapari is located in Iran, not Pakistan, according to the retrieved contexts.",673
"Who was born first, Enzo Corigliano or Song Dong-Hwan?",vanilla,1,1-hop,2026-08-20,True,Both birthdates are explicitly stated in the retrieved contexts.,818
What is the date of death of the director of film Honest Raj?,vanilla,1,2-hop,2026-08-20,True,"All claims are directly supported by the retrieved context, specifying that K. S. Ravi was the director and that his date of death is not provided.",1561
Who is the spouse of the director of film You Talkin' To Me? (Film)?,vanilla,1,2-hop,2026-08-20,True,The answer only uses information from the retrieved context and does not add unsupported claims.,687
Where was the wife of Ned Manning born?,vanilla,1,2-hop,2026-08-20,True,All claims in the answer are strictly supported by the retrieved context 2W-171-P09.,811
What is the place of birth of the director of film The United States Of America (Film)?,vanilla,1,2-hop,2026-08-20,True,"The answer correctly uses the contexts to identify James Benning as director and states he is from Milwaukee, Wisconsin, which is present in the context.",789
Who is Humphrey Of Montfort's paternal grandmother?,vanilla,1,2-hop,2026-08-20,True,The answer only asserts what is verifiable from the contexts and does not add unsupported details.,1155
"Are both villages, Rogozikha and Turbaza ""Katun"", located in the same country?",vanilla,1,1-hop,2026-08-20,True,Both Rogozikha and Turbaza 'Katun' are stated to be located in Russia in the provided contexts.,567
What nationality is the composer of film Dhilluku Dhuddu 2?,vanilla,1,2-hop,2026-08-20,True,The answer only uses information from the context and explicitly notes the nationality is not present.,1572
What is the place of birth of the director of film K-9: P.I.?,vanilla,1,2-hop,2026-08-20,True,The answer accurately reports that the director is named and the place of birth is not specified in the retrieved contexts.,907
"Which film has the director who died earlier, The Right Person or The Curtain Falls?",vanilla,1,3+-hop,2026-08-20,True,The answer only uses information found in the retrieved contexts and correctly states that death dates are not present.,720
Who is the mother-in-law of Princess Clotilde Of Saxe-Coburg And Gotha?,vanilla,1,2-hop,2026-08-20,True,The answer correctly states the context does not provide information about Princess Clotilde’s mother-in-law.,883
"Which film has the director who died later, Elle Boit Pas, Elle Fume Pas, Elle Drague Pas, Mais... Elle Cause ! or The Very Eye Of Night?",vanilla,1,3+-hop,2026-08-20,True,Every factual claim in the answer is supported by the provided contexts.,1016
Did Neil Hopkins and Lenore E. Walker share the same nationality?,vanilla,1,1-hop,2026-08-20,True,Both are described as American in the retrieved contexts.,690
"Which film has the director born earlier, Meera (1945 Film) or Old Mother Riley'S Ghosts?",vanilla,1,3+-hop,2026-08-20,True,"The answer correctly states that the provided context does not give information about the directors' birthdates, only that John Baxter directed Old Mother Riley's Ghosts.",742
"Which film has the director who died later, Suyetchai Mla or Brilliant Lies?",vanilla,1,3+-hop,2026-08-20,True,The answer accurately reflects that the directors’ death dates are not provided in the retrieved contexts.,891
"Which film came out earlier, Locked In (Film) or Angel'S Rage?",vanilla,1,1-hop,2026-08-20,True,Both release years (2006 for Angel's Rage and 2010 for Locked In) are explicitly stated in the provided contexts.,600
"Which film was released first, Sankaranum Mohananum or Cold Blade?",vanilla,1,1-hop,2026-08-20,True,Both release years and the film names are directly supported by the retrieved contexts.,1303
"Which film has the director who was born earlier, Ruler Of The Road or Carson City Cyclone?",vanilla,1,3+-hop,2026-08-20,True,The answer only makes factual claims that are directly supported by the contexts and draws no conclusions beyond them.,974
"Which film whose director was born first, The Liberace Of Baghdad or Wild Heather?",vanilla,1,3+-hop,2026-08-20,True,"The answer correctly states that neither director's birth year is given in the contexts, and no unsupported claims are made.",922
"Which film whose director was born first, The Adjuster or Hajen Som Visste För Mycket?",vanilla,1,3+-hop,2026-08-20,True,All claims and statements in the answer are directly supported by the retrieved contexts and do not introduce unsupported details.,1112
Do director of film La Neve Nel Bicchiere and director of film Lucia'S Grace have the same nationality?,vanilla,1,3+-hop,2026-08-20,False,"The context confirms Gianni Zanasi is Italian but does not explicitly state Florestano Vancini's nationality, only that he directed an Italian film.",732
"Which album was released earlier, Years Past Matter or Digital Smoke?",vanilla,1,1-hop,2026-08-20,True,Both release dates are explicitly supported by the retrieved contexts.,688
"Which film has the director died first, The Girl In The Red Velvet Swing or Ghosts Of Port Arthur?",vanilla,1,3+-hop,2026-08-20,True,"All claims are supported directly by the contexts, and the answer does not introduce unsupported information.",868
Who is Empress Xu (Ming Dynasty)'s father-in-law?,vanilla,1,2-hop,2026-08-20,False,"The retrieved contexts do not state that the Hongwu Emperor is Empress Xu's father-in-law; this is inferred, not explicitly supported.",1795
Do both directors of films Bullet For Stefano and Annabella'S Adventure share the same nationality?,vanilla,1,3+-hop,2026-08-20,False,The answer draws an inference about the directors' nationality that is not explicitly stated in the retrieved contexts.,796
Where did Johan Ludvig Heiberg (Poet)'s father die?,vanilla,1,2-hop,2026-08-20,True,"The context states that Peter Andreas Heiberg settled in Paris where he lived until his death in 1841, supporting the answer Paris.",1683
Where was the place of burial of the director of film High Lane (Film)?,vanilla,1,2-hop,2026-08-20,True,The answer only makes claims drawn from the provided contexts and states when information is missing.,1217
Do both films Homecoming (1984 Film) and Hello Cheyenne have the directors that share the same nationality?,vanilla,1,3+-hop,2026-08-20,False,"The answer infers Eugene Forde's nationality as American based only on the film being American, which is not explicitly stated in the context.",1172
"Who is Beatrice Of Burgundy, Lady Of Bourbon's mother-in-law?",vanilla,1,2-hop,2026-08-20,True,"The answer correctly states that Robert, Count of Clermont's mother is not identified in the retrieved contexts.",928
Where was the director of film Katka'S Reinette Apples born?,vanilla,1,2-hop,2026-08-20,True,The answer accurately states that the retrieved contexts do not provide information about the birthplace of the directors.,887
"Which film whose director is younger, Told In The Hills or Goodnight, Sweet Marilyn?",vanilla,1,3+-hop,2026-08-20,True,"The answer accurately states that the directors’ ages or birth dates are not provided, and information given about directors is grounded in the retrieved contexts.",891
"Which film has the director who was born first, Legend Of The Mountain or Three Men To Kill?",vanilla,1,3+-hop,2026-08-20,True,The answer accurately states that the directors' birth dates are not present in the retrieved contexts and does not add unsupported information.,931
"Who lived longer, Jean-Baptiste-Denis Despré or Lucien Bonaparte Webster?",vanilla,2,1-hop,2026-08-20,True,All birth and death dates and related calculations are supported directly by the retrieved contexts.,1065
"Who died later, Pieter Corneliszoon Hooft or Rudi Carrell?",vanilla,2,1-hop,2026-08-20,True,All death dates and conclusions are directly supported by the retrieved contexts.,1252
"Which film came out first, Defendor or Njanum Ente Familiyum?",vanilla,2,1-hop,2026-08-20,True,The release years and date for both films are present in the retrieved contexts.,1070
"Which film came out first, What Women Love or Ramudu Kadu Krishnudu?",vanilla,2,1-hop,2026-08-20,True,Both release years for the films are explicitly stated in the retrieved contexts.,818
Does Eddie Murray (Rugby League) have the same nationality as Henry Talbot (Photographer)?,vanilla,2,1-hop,2026-08-20,True,Both Eddie Murray's and Henry Talbot's nationalities are supported by the provided contexts.,865
Do Jan Christiaan Lindeman and Jermano Lo Fo Sang have the same nationality?,vanilla,2,1-hop,2026-08-20,True,Both are described as Dutch in the retrieved contexts.,1257
Are both directors of films Tarzan And The Slave Girl and Sweet Crude from the same country?,vanilla,2,3+-hop,2026-08-20,True,The answer only uses and refers to information present in the retrieved contexts and correctly notes the missing information.,996
"Who was born first, Heo Keon or Ljiljana Nanušević?",vanilla,2,1-hop,2026-08-20,True,"Both birth dates are explicitly stated in the contexts, supporting the answer.",767
Who was born first out of Kazimierz Cichowski and Ellen Margrethe Løj?,vanilla,2,1-hop,2026-08-20,True,Both birth dates are explicitly supported by the retrieved contexts.,1571
"Where did Catherine Of Taranto, Countess Of Copertino's mother die?",vanilla,2,2-hop,2026-08-20,True,The answer correctly states that no information about Mary of Enghien's place of death is present in the retrieved contexts.,774
Who is Princess Caroline Napoléon's maternal grandmother?,vanilla,2,2-hop,2026-08-20,True,The answer correctly identifies Chantal de Chevron-Villette as Princess Caroline Napoléon's maternal grandmother based strictly on the retrieved contexts.,950
Where was the father of Alina Fernández born?,vanilla,2,2-hop,2026-08-20,True,The answer correctly states that the retrieved context does not mention where Alina Fernández’s father was born.,892
"Who died later, Adam Purple or Chyskillz?",vanilla,2,1-hop,2026-08-20,False,"The answer incorrectly states that Adam Purple died later when the contexts show Chyskillz died in 2018 and Adam Purple in 2015, so Chyskillz died later.",1078
"Which film whose director was born first, Lions For Lambs or Nowhere In Africa?",vanilla,2,3+-hop,2026-08-20,True,"The answer accurately reflects the retrieved contexts, which do not provide Caroline Link's birth date.",913
"Which film came out earlier, Where Are You? I'M Here or Patnam Vachina Pativrathalu?",vanilla,2,1-hop,2026-08-20,True,Both release years and titles are directly supported by the retrieved contexts.,763
"Where was the place of death of Crato, Count Of Nassau-Saarbrücken's father?",vanilla,2,2-hop,2026-08-20,True,The context confirms William Louis was Crato's father and died in Metz.,1154
"Which film has the director who was born later, Young Buffalo Bill or The Lacquered Box?",vanilla,2,3+-hop,2026-08-20,True,The answer only makes claims that are directly supported by the retrieved contexts and does not add unsupported information.,604
"Do Kim Darby and John Birdsall (Politician, Born 1840) have the same nationality?",vanilla,2,1-hop,2026-08-20,False,"The answer says 'No' to whether they have the same nationality, but the evidence and explanation indicate they both are American, so they do have the same nationality.",746
"Which film whose director was born first, Sin'S Pay Day or Gunaah (1993 Film)?",vanilla,2,3+-hop,2026-08-20,True,"The answer correctly states that the retrieved contexts do not provide the birth dates of the directors, so the question cannot be answered based on the provided information.",1602
Who was the teacher of the composer of film The Cousin From Nowhere (1953 Film)?,vanilla,2,2-hop,2026-08-20,True,The answer correctly states that the teacher of the composer is not present in the retrieved contexts and only summarizes information directly found in those contexts.,1065
"Who is older, Arnold Carl Johansen or Walter Lafferty?",vanilla,2,1-hop,2026-08-20,True,Both birth dates are directly supported by the retrieved contexts.,633
"Who was born first, Cornelis Gijsbert Gerrit Jan Van Steenis or Tarsem King, Baron King Of West Bromwich?",vanilla,2,1-hop,2026-08-20,True,Both birth dates are explicitly stated in the retrieved contexts and support the answer.,989
"Did the movies Mille Bolle Blu and La Moglie Vergine, originate from the same country?",vanilla,2,1-hop,2026-08-20,True,Both films are explicitly described as Italian in the retrieved contexts.,720
"Who is older, Daniel David Moses or Stanislas Batchi?",vanilla,2,1-hop,2026-08-20,True,Both birth dates are directly supported by the retrieved contexts.,810
"Which film came out first, Blood And Diamonds or Opened By Mistake?",vanilla,2,1-hop,2026-08-20,True,The answer exactly matches the release years and film titles presented in the retrieved contexts.,856
When was Richard Bootle-Wilbraham's father born?,vanilla,2,2-hop,2026-08-20,True,"The contexts confirm Richard Bootle-Wilbraham's father was Edward Bootle-Wilbraham, 1st Baron Skelmersdale, and provide his birth date as 7 March 1771.",1232
"Which film has the producer who is older, Dweepa or Kalank?",vanilla,2,3+-hop,2026-08-20,True,Every factual claim in the answer is directly supported by the contexts; absence of information on Dweepa's producer is correctly identified.,1650
Who was born first out of Gerda Weissensteiner and Stasys Šaparnis?,vanilla,2,1-hop,2026-08-20,True,Both birth dates are explicitly supported by the retrieved contexts.,674
Who is the paternal grandfather of George Tupou V?,vanilla,2,2-hop,2026-08-20,True,"The contexts state that Tāufaʻāhau Tupou IV is the son of Prince Viliami Tungī Mailefihi and Tāufaʻāhau Tupou IV is the father of George Tupou V, supporting the answer.",802
"Which film has the director who is older than the other, Odd Job (Film) or Everything'S Ducky? ",vanilla,2,3+-hop,2026-08-20,True,"All claims are grounded in the contexts, with no unsupported information or inferences.",814
When did Mary Basset's father die?,vanilla,2,2-hop,2026-08-20,True,The answer accurately states that the retrieved context does not provide the date of Mary Basset's father's death.,1634
"Which film has the director who was born earlier, The Forbidden Trail or A Weaver Of Dreams?",vanilla,2,3+-hop,2026-08-20,True,All claims in the answer are directly supported by the retrieved contexts.,1037
"Which film has the director died later, The Wax Model or Khoon Ka Karz?",vanilla,2,3+-hop,2026-08-20,True,The answer correctly states that the contexts do not provide death dates or current status for either director.,1411
"Are the movies The Urethra Chronicles and Starter For 10 (Film), from the same country?",vanilla,2,1-hop,2026-08-20,True,Both films' national origins are supported: The Urethra Chronicles as American (from band) and Starter for 10 as British.,1076
"Which film has the director who was born earlier, Angélique, Marquise Des Anges or That Man George?",vanilla,2,3+-hop,2026-08-20,True,The answer only states information present in the contexts and notes the absence of birth date information.,950
"Who lived longer, George F. Sowers or Henrietta Amelia Leeson?",vanilla,2,1-hop,2026-08-20,True,The ages at death and date ranges for both individuals are present and reasoning about possible ages is supported by the contexts.,1444
Did Mitch Brian and Harry Kent (Cyclist) share the same nationality?,vanilla,2,1-hop,2026-08-20,True,The claim about Mitch Brian being American and Harry Kent being from New Zealand is directly supported by the contexts.,855
"Which film has the director who died later, Waiting For The Hearse or The Seventh Sword?",vanilla,2,3+-hop,2026-08-20,True,The answer only makes claims supported by the provided contexts and refrains from stating unsupported details.,722
Who is Princess Elizabeth Of Greece And Denmark's maternal grandfather?,vanilla,2,2-hop,2026-08-20,True,The answer correctly states that the contexts only provide the name of Princess Elizabeth’s mother and do not mention her maternal grandfather.,770
What is the place of birth of Dianne Bentley's husband?,vanilla,2,2-hop,2026-08-20,True,"The context explicitly states that Robert J. Bentley was born in Columbiana, Alabama.",1266
What nationality is Sukhumala Marasri's father?,vanilla,2,2-hop,2026-08-20,True,The answer correctly states that the nationality of Sukhumala Marasri's father is not explicitly given in the retrieved contexts.,908
"Which magazine was founded first, Racing Toward Diversity or Lo Scolaro?",vanilla,2,1-hop,2026-08-20,True,Both magazine founding dates are directly supported by the retrieved contexts.,1018
"Which film was released earlier, Smiles Of A Summer Night or Two Idiots In Hollywood?",vanilla,2,1-hop,2026-08-20,True,Both release years (1955 and 1988) are explicitly stated in the retrieved contexts.,700
Did Charles Robinson (Raf Airman) and Terri Hooley share the same nationality?,vanilla,2,1-hop,2026-08-20,True,The answer only uses information present in the contexts and correctly notes that Terri Hooley is not mentioned.,701
Do both films All Souls (Film) and Atomised (Film) have the directors from the same country?,vanilla,2,3+-hop,2026-08-20,True,The answer only uses information from the contexts and correctly notes that the directors' nationalities are not stated.,1146
Where was the director of film Death Of A Friend born?,vanilla,2,2-hop,2026-08-20,True,The answer correctly identifies the absence of information about the director's birthplace in the retrieved contexts.,1612
Who is the spouse of the director of film Fire-Eater (Film)?,vanilla,2,2-hop,2026-08-20,True,The answer only makes claims that are directly supported by the retrieved contexts.,564
"Which film has the director born later, No Dough Boys or The Punch And Judy Man?",vanilla,2,3+-hop,2026-08-20,True,All claims about directors and the absence of their birth years in context are supported.,845
Are Saks Fifth Avenue and Warburg Pincus located in the same country?,vanilla,2,1-hop,2026-08-20,True,Both companies are confirmed to be based in the United States by the provided contexts.,854
Are the directors of films Jaco (Film) and Half A Bride both from the same country?,vanilla,2,3+-hop,2026-08-20,True,The answer accurately states that the retrieved contexts do not contain information about the directors' nationalities.,1165
"Which film has the director who died earlier, My Husband'S Other Wife or ¡Que Viene Mi Marido!?",vanilla,2,3+-hop,2026-08-20,True,The answer only makes claims directly supported by the retrieved contexts and states the lack of information about death dates.,578
Are Vivicca Whitsett and Pepa (Rapper) from the same country?,vanilla,2,1-hop,2026-08-20,True,"The answer accurately reflects the contexts stating Whitsett is American and Pepa is Jamaican-American, supporting the claim they are not from the same country.",999
"Which film came out first, Je L'Ai Été Trois Fois or Tamala 2010: A Punk Cat In Space?",vanilla,2,1-hop,2026-08-20,False,"The release year of Tamala 2010: A Punk Cat in Space is not stated in the contexts, so its relative release date to Je l’ai été trois fois is not fully supported.",1097
"Which film came out first, The Happy Life or King Arthur Was A Gentleman?",vanilla,2,1-hop,2026-08-20,True,The release years for both films are explicitly stated in the retrieved contexts.,620
"Which film has the director who was born earlier, Time For Loving or Un'Altra Vita?",vanilla,2,3+-hop,2026-08-20,True,The answer lists the directors for each film as provided in the contexts and correctly notes that no birth information is present.,887
"Which film has the director born later, Monsieur Taxi or A Yiddish World Remembered?",vanilla,2,3+-hop,2026-08-20,True,The answer only uses information present in the retrieved contexts and correctly identifies what is not available.,683
"Which film has the director who died first, The Squaw Man'S Son or Till We Meet Again (1936 Film)?",vanilla,2,3+-hop,2026-08-20,True,All claims about directors and lack of death dates are directly supported by the retrieved contexts.,711
What is the place of birth of Marie Tomášová's husband?,vanilla,2,2-hop,2026-08-20,True,All factual claims about the husband's identity and place of birth are directly supported by the retrieved contexts.,841
Where did Eduardo Notari's mother die?,vanilla,2,2-hop,2026-08-20,True,The context [2W-058-P00] explicitly states that Elvira Notari died in Cava de' Tirreni.,1226
"Who is younger, Empress Xiaoshurui or Goran Veselinovski?",vanilla,2,1-hop,2026-08-20,True,The birthdates and comparison are both supported by the retrieved contexts.,684
"Which film has the director who died earlier, A Medal For Benny or King Of Chinatown?",vanilla,2,3+-hop,2026-08-20,True,The answer only uses information from the retrieved contexts and correctly states what is and is not provided.,774
"Which film came out earlier, Painted Post (Film) or Katka'S Reinette Apples?",vanilla,2,1-hop,2026-08-20,True,Both claims about the release years of the films are directly supported by the retrieved contexts.,738
"Who was born earlier, Ela Gandhi or Sebastián Borensztein?",vanilla,2,1-hop,2026-08-20,True,Both birth dates are present in the retrieved contexts and the comparison is directly supported.,944
Was Dudley Russell or Juan René Serrano born first?,vanilla,2,1-hop,2026-08-20,True,Both birth dates are supported by the retrieved contexts.,686
Are Bilthoven and Herveld both located in the same country?,vanilla,2,1-hop,2026-08-20,True,"The answer accurately reflects that Bilthoven is in the Dutch province of Utrecht and Herveld is in the Dutch province of Gelderland, both in the Netherlands, as supported by the retrieved contexts.",954
Who is the spouse of the director of film The Glass Boat?,vanilla,2,2-hop,2026-08-20,True,All claims in the answer are supported by the retrieved context or absence thereof.,953
What is the place of birth of the director of film A Woman'S Face (1938 Film)?,vanilla,2,2-hop,2026-08-20,True,"The answer stays fully within the retrieved contexts, stating that the director's place of birth is not present and correctly identifying what information is given.",992
Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,vanilla,2,3+-hop,2026-08-20,False,"The context does not explicitly state Gilbert Cates' nationality, only that he directed an American film.",1427
"Which film has the director who was born later, El Extraño Viaje or Love In Pawn?",vanilla,2,3+-hop,2026-08-20,True,The answer only uses information present in the contexts and explicitly states what cannot be determined.,718
Who is Charlotte Of Schaumburg-Lippe's father?,vanilla,2,2-hop,2026-08-20,True,The answer directly quotes the information from context [2W-069-P07].,921
"Which film came out first, A Girl'S Folly or The Original Latin Kings Of Comedy?",vanilla,2,1-hop,2026-08-20,True,"Both films' release years, 1917 for 'A Girl's Folly' and 2002 for 'The Original Latin Kings of Comedy', are directly supported by the retrieved contexts.",819
"Who was born later, Borys Karnicki or Admir Velagić?",vanilla,2,1-hop,2026-08-20,True,Both birth dates are explicitly stated in the retrieved contexts.,540
Are Paula Arundell and Trent Grimsey both from the same country?,vanilla,2,1-hop,2026-08-20,True,Both Paula Arundell and Trent Grimsey are identified as Australian in the retrieved contexts.,907
Where did Hal Steinbrenner's father die?,vanilla,2,2-hop,2026-08-20,True,The context [2W-073-P02] states that George Steinbrenner died after suffering a heart attack in his Tampa home.,1020
"Who is older, Oreste Scalzone or John Dugard?",vanilla,2,1-hop,2026-08-20,True,Both birth dates are present in the retrieved contexts and support the claim about who is older.,1008
"Which film has the director who was born first, The Millionaire'S Double or The Groundstar Conspiracy?",vanilla,2,3+-hop,2026-08-20,True,The answer correctly notes that the directors' birth dates are not stated in the retrieved contexts.,1233
"Which film was released earlier, Navavadhu or The January Man?",vanilla,2,1-hop,2026-08-20,True,Both film release years are explicitly supported by the retrieved contexts.,1309
"Where did Frederick, Hereditary Prince Of Baden-Durlach's father die?",vanilla,2,2-hop,2026-08-20,True,The answer correctly uses [2W-077-P03] to state that Charles III William died in Karlsruhe and links him as Frederick's father per [2W-077-P06].,893
"Which film has the director who is older, Heremias or S.P.Q.R.: 2,000 And A Half Years Ago?",vanilla,2,3+-hop,2026-08-20,True,All claims in the answer are supported by the retrieved contexts and do not add unsupported information.,1370
