query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,answer,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"Which structural requirement drives the payload allocation that ultimately traces to the downlink interface constraint, and how is that linkage justified across the structure, payload, and communications modules?",3+-hop,vanilla,azure,none,1,6058,536,460,996,,CDL-027;STR-038;CDL-003;CDL-009;CDL-002,5,0,,,,,"The structural requirement driving the payload allocation that traces to the downlink interface constraint is **[STR-038]**. This requirement mandates that the payload bay mounting rails and bus routing provide a dedicated payload-bus path (per ##PLD.PLD-003) and specifies that **EMC shielding** must be adequate to meet coexistence requirements for the downlink (##DLNK.DLNK-017) and CDL (##CDL.CDL-024) [STR-038].

**Justification across structure, payload, and communications modules:**

- **Structure to Payload**:  
  [STR-038] references ##PLD.PLD-003, explicitly stating that its satisfaction (i.e., the presence of a dedicated payload-bus path) is necessary for proper payload data allocation.

- **Payload to Communications/Downlink**:  
  The same structural requirement asserts that EMC shielding must enable compliance with both ##DLNK.DLNK-017 and ##CDL.CDL-024. While the details of these two are not provided in the current retrieved context, their mention establishes a *traceable requirement flow* from the payload’s physical integration to specific downlink (data interface) constraints.

- **Communications Linkage**:  
  [CDL-003], [CDL-002], and [CDL-027] describe the Command/Control Data Link (CDL) roles in supporting payload telemetry/video transfer. Functional requirements for the CDL (e.g., dynamic resource allocation [CDL-027], bi-directional/authenticated link [CDL-003]) ultimately depend on structural provisions for interference-free, dedicated routing that [STR-038] mandates.

**In summary:**  
[STR-038] is the structural requirement establishing the basis for payload data path allocation, justifying its linkage by (1) requiring a dedicated payload-bus route to meet payload interface needs, and (2) enforcing EMC provisions that ensure downlink interface coexistence and functional integrity per the communications modules (CDL/DLNK). The requirement trace is:  
**STR-038 → PLD.PLD-003 → DLNK.DLNK-017 & CDL.CDL-024**, with supporting functions defined in CDL-003/002/027.",False,"The answer adds unsupported claims about payload allocation, downlink interface constraints, and a full trace to PLD/DLNK/CDL requirements not actually provided in the contexts.",False,"The trace to DLNK.DLNK-017 and CDL.CDL-024 is mentioned, but neither is defined in the retrieved contexts; also, explicit linkage justification across modules is inferred but not directly stated in th",,skipped,True
"How is autonomous or operator-requested autopilot mode engagement authenticated over the data link, and what terminal cryptographic capability must support that protection?",2-hop,graphrag,azure,none,1,5651,1619,429,2048,,AUTO-006;FCC-011;CDL-012;DLNK-013;SEC-015;SEC-010;CDL-003;SEC-003_1;APM-029;APM-033;AUTO-020;AUTO-022;AUTO-034;BIT-020;BIT-031,15,0,,,,,"Autonomous or operator-requested autopilot mode engagement is authenticated over the data link via the following mechanism:

1. **Authentication in the Command Message:**  
   The Autopilot command message (AP_Command_Msg) includes two specific fields:  
   - `seq_num`: A monotonically increasing sequence number (not reused within the current flight)  
   - `auth_tag`: An HMAC-SHA256 (truncated) authentication tag  
   This structure ensures that each mode-change request can be verified for authenticity and freshness [AUTO-034].

2. **Message Protection:**  
   - The HMAC-SHA256 authentication is based on requirements for the CDL (Common Data Link), which specifies that all commands (including mode engagement) must be protected using AES-256 in GCM mode for encryption and HMAC-SHA-256 for authentication [SEC-010, CDL-012].  
   - Session keys used for generating HMACs must be rotated every 24 h of flight or 10 GB of traffic, whichever comes first [CDL-012].  
   - The system enforces authenticated-command discipline on the FCC (Flight Control Computer), with commands requiring both cryptographic authentication and non-repeating sequence numbers per flight [FCC-011, SEC-003_1].

3. **Terminal Cryptographic Capability:**  
   - The CDL terminal must support AES-256 encryption in GCM mode and HMAC-SHA-256 authentication as required by system security [CDL-012, SEC-010].  
   - The terminal must manage session key rotation and coordinate it via the control channel [CDL-012].

**Summary:**  
Every operator-requested autopilot mode engagement over the data link is authenticated with an HMAC-SHA256 tag and a unique sequence number in the AP_Command_Msg. This authentication is supported by the CDL terminal's capability to perform AES-256 (GCM) encryption and HMAC-SHA256 authentication, with session keys managed and rotated according to policy [AUTO-034, SEC-010, CDL-012, FCC-011, SEC-003_1].",False,"The answer adds unsupported terminal-capability details, omits the cited DLNK terminal crypto requirement, and cites AUTO-034 instead of the provided AUTO-006/FCC-011 basis for engagement authenticati",True,"All claims about authentication using HMAC-SHA-256, sequence numbers, AP_Command_Msg structure, AES-256 encryption, session key rotation, and CDL/FCC requirements are explicitly supported by the conte",,skipped,False
"Through the flight control and command/data link chain into autonomy, what security requirement ultimately constrains the referenced function, and how is that trace propagated end-to-end?",3+-hop,graphrag,azure,none,1,6627,1280,498,1778,,SEC-014;CDL-003;SEC-012;SEC-003_1;AUTO-004;GCS-004;GCS-009;EMS-025;FCC-011;GCS-039;SEC-005;STR7-CDL-002;EMS-030;PWR-025;SEC-003,15,0,,,,,"The ultimate constraining security requirement for the flight control and command/data link (CDL) chain into autonomy is **SEC-003_1**, which mandates authenticated-command discipline on the FCC using HMAC-SHA-256 with monotonically increasing sequence numbers, not reused within a flight [SEC-003_1].

**End-to-end trace propagation:**

1. **CDL Layer:**  
   The CDL must provide an encrypted, authenticated, integrity-protected bi-directional link, prioritizing command-uplink integrity as a safety-critical path [CDL-003]. This establishes the foundation for secure command transit.

2. **Role Enforcement (GCS):**  
   The GCS enforces RBAC so only authenticated PIC can dispatch flight-control commands to the FCC or autonomy functions [GCS-009]. Key access is further constrained: cryptographic key use is bound to authenticated role identity, with hardware-protected key storage [SEC-005].

3. **Security Partitioning:**  
   The system applies defence-in-depth between the CDL and internal avionics, enforcing allowed command types per RBAC and flight phase, isolating BLOS (internet-facing) paths from internal avionics [SEC-014].

4. **FCC Authentication:**  
   The FCC, receiving external mode-change requests (e.g., from autonomy functions or GCS), only accepts those that are (a) cryptographically authenticated per SEC-010 (which is fulfilled by SEC-003_1), and (b) have non-reused sequence numbers within the current flight [FCC-011]. This links CDL command integrity to FCC acceptance criteria. SEC-003_1 directly satisfies FCC-011.

5. **Autonomy Linkage:**  
   Since mode changes and flight-control commands routed to the autonomy subsystem must traverse this chain, all are ultimately constrained at acceptance by the FCC’s authenticated-command requirement [SEC-003_1], itself enforced from the GCS through the CDL.

**Summary:**  
**SEC-003_1** is the root requirement enforcing authentication discipline for any command reaching the FCC—including those that may invoke autonomy. The GCS (GCS-009), CDL (CDL-003), and partitioning (SEC-014) requirements propagate and reinforce this constraint, culminating in the FCC’s strict acceptance policy [FCC-011], which references and is satisfied by SEC-003_1. All other controls are subordinate or preparatory; ultimate enforcement is at the FCC boundary.",False,"The answer adds unsupported claims about autonomy routing and says FCC-011 references SEC-003_1 via SEC-010, which is not established in the provided contexts.",True,"Every claim about SEC-003_1, CDL-003, GCS-009, SEC-005, SEC-014, FCC-011, and their relationships is directly supported by the retrieved contexts.",,skipped,False
"In INIT mode, what signed-manifest and signature-validation checks must the FMS apply before accepting a navigation database revision?",1-hop,graphrag,azure,none,1,2660,1496,168,1664,,FMS-006;SEC-020;FMS-010;SEC-022;HMI-037;NBC3-NAV-001;FMS-042;FMS-022;BIT-033;CDL-030;CDL-040;FCC-004;FDR-012;FMS-020;FMS-033,15,0,,,,,"In INIT mode, the FMS must perform the following checks on the navigation database before accepting it:

1. **Verify the CRC of the loaded Navigation Database revision against the signed manifest** [FMS-006].
2. **Verify the digital signature on the database using an asymmetric public-key scheme (at least RSA-3072 or ECDSA-P256),** per [FMS-006] which references [SEC-020].
3. **Reject any database** whose AIRAC cycle has expired more than 56 days ago [FMS-006].
4. **Reject any database** whose digital signature is invalid, expired, or revoked [SEC-020].

In summary, the FMS must ensure CRC and signature integrity/authenticity, and recency of AIRAC data, before progressing from INIT.",False,The answer adds unsupported acceptance/progression details and cites signature verification specifically on the navigation database in INIT by inference beyond what is explicitly tied to accepting a d,True,"All checks (CRC, signature validation, AIRAC recency, signature status) are explicitly supported in the retrieved contexts.",,skipped,False
"Which flight-control initialization constraint governs the termination-mode full nose-down, throttle-cut command before subsequent recovery commands are rejected?",1-hop,graphrag,azure,none,1,2466,1213,171,1384,,EMS-026;STR7-FCC-006;EMS-025;FCC-007;ENG-005;AUTO-021;ENG-018;ENG-036;ALX2-FCC-003;AUTO-001;EMS-023;EMS-030;ENG-043;ENG-044;FCC-003,15,0,,,,,"The flight-control initialization constraint governing termination-mode behavior specifies that, on receiving a termination command, the FCC must command full nose-down pitch with throttle cut within 200 ms and must not accept any subsequent recovery commands. This is explicitly stated in [EMS-026] and [STR7-FCC-006]. The requirement for irreversibility of the termination command is further reinforced by [EMS-025], which mandates that once the command is armed and dual-authenticated, any attempts at cancellation are to be rejected and logged.

Thus, the constraints are:
- Full nose-down pitch and throttle cut must be commanded within 200 ms of authentication ([EMS-026], [STR7-FCC-006]).
- No recovery commands are to be accepted after initiation ([EMS-026]).
- Termination command is irreversible after dual-authentication ([EMS-025]).",False,"It adds an unsupported claim about a flight-control initialization constraint and cites STR7-FCC-006 for rejecting recovery commands, which only EMS-026 states.",True,"All claims about nose-down plus throttle cut command, timing, recovery command rejection, and irreversibility are directly supported by EMS-026, STR7-FCC-006, and EMS-025.",,skipped,False
"At what rate must the recorder log the communications data link health/status word, given mandatory-parameter native-rate recording and the health word’s own update requirement?",2-hop,vanilla,azure,none,1,1589,645,114,759,,FDR-005;COMM-020;CDL-029;FCC-051;FDR-004,5,0,,,,,"Based on the retrieved requirements:

- [CDL-029] specifies that the CDL_HEALTH_WORD (the health-monitoring status word for the communications data link) is updated at 2 Hz and reports health indicators.
- [FDR-004] mandates that the FDR shall record each parameter at its native rate.

Therefore, the recorder must log the communications data link health/status word at 2 Hz, matching the CDL_HEALTH_WORD’s update requirement and the mandatory-parameter native-rate recording policy [CDL-029], [FDR-004].",False,"It assumes the communications data link health word is a mandatory FDR parameter, which is not shown in the provided contexts.",True,"CDL-029 states CDL_HEALTH_WORD updates at 2 Hz and FDR-004 requires native-rate recording, supporting the answer.",,skipped,False
Which actuator-command saturation limits and rates must the anti-windup logic use to prevent integrator growth when surface commands are clamped?,1-hop,graphrag,azure,none,1,2580,1362,268,1630,,FCC-028;FCC-023;FCC-026;FCC-030;FCC-038;AUTO-015;AUTO-011;AUTO-027;ALX2-FCC-004;AUTO-020;AUTO-023;AUTO-025;AUTO-028;AUTO-030;BIT-024,15,0,,,,,"The anti-windup logic must use the actuator-command saturation limits and rates specified in the Flight_Control_Limits table in FCC-038. These limits are:

- pitch_cmd: ±25 deg, max rate 60 deg/s
- roll_cmd: ±60 deg, max rate 120 deg/s
- yaw_rate_cmd: ±15 deg/s, max rate 30 deg/s/s
- throttle_cmd: 0–100 %, max rate 20 %/s
- flap_cmd: 0–40 deg, max rate 5 deg/s
- speedbrake_cmd: 0–100 %, max rate 25 %/s

When a commanded value exceeds these limits and is clamped, anti-windup must ensure integrator state does not increase as per FCC-028. The clamping is defined in FCC-038, which explicitly links the clamping action to limit enforcement and EXCEEDANCE flag setting. The integrator freeze condition described in FCC-026 aligns with the saturation detection, using a 2% window near limits in FCC-038 for trim integrator freeze logic. 

Thus, anti-windup logic references FCC-038 for both exact command limits and allowed rates to determine when to prevent integrator growth [FCC-028, FCC-038, FCC-026].",True,"All claims are supported by FCC-028, FCC-026, and the FCC-038 Flight_Control_Limits table.",True,"All claims about actuator-command limits, rates, anti-windup logic, and references to FCC-038, FCC-028, and FCC-026 are directly supported by the retrieved contexts.",,skipped,True
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,1-hop,graphrag,azure,none,1,1009,1653,78,1731,,BIT-026;SAR-019;COMM-020;FCC-051;APM-026;CDL-029;INS-020;BIT-027;AUTO-032;BIT-028;CDL-031;EOIR-024;FCC-016;FDR-016;GCS-005,15,0,,,,,"The SAR provides health input to the BIT function through the SAR_STATUS_MSG, which is published at 1 Hz. This message includes the following relevant fields: mode, swath centre coordinates, current PRF, transmitter health, antenna pointing, and fault-word. The BIT subsystem consumes these health inputs for aggregation into the overall payload health report [SAR-019], [BIT-026].",True,All claims are directly supported by SAR-019 and BIT-026.,True,"All claims about SAR_STATUS_MSG fields, the 1 Hz update rate, and consumption by BIT for health aggregation are directly supported by SAR-019 and BIT-026.",,skipped,True
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",1-hop,vanilla,azure,none,1,2818,466,188,654,,AUTO-006;GCS-008;ICE-019;EMS-024;FCC-011,5,0,,,,,"Operator engagement requests for autopilot modes (excluding autonomous engagement of DAA RESOLUTION and RTB) must use an authentication mechanism satisfying ##SEC.SEC-010 [AUTO-006]. On the control data links, commands must be authenticated per ##CDL.CDL-030, which is referenced by ICE-019 for operator commands (including mode change and manual override) [ICE-019]. This means operator engagement requests must be cryptographically authenticated according to the requirements of ##SEC.SEC-010 on the data link interface.

If sent to the FCC, these requests must be cryptographically authenticated and carry a non-reused sequence number valid for the current flight [FCC-011].

**Summary:**  
Operator engagement requests (except for autonomous DAA RESOLUTION and RTB) must use cryptographic authentication per ##SEC.SEC-010 when transmitted over the control data link [AUTO-006]; [ICE-019]; [FCC-011].",False,"The answer adds unsupported details by equating the control data link requirement with cryptographic authentication per SEC-010/CDL-030, which the contexts do not explicitly establish.",True,"All claims about authentication requirements for operator engagement requests, referencing ##SEC.SEC-010 and CDL.CDL-030, and the use of cryptographic authentication and sequence numbers, are directly",,skipped,False
"Which flight-control built-in test requirement traces through security constraints to the autopilot mode behavior, and what security requirement is referenced at both ends of that chain?",3+-hop,graphrag,azure,none,1,5352,1405,370,1775,,SEC-014;SEC-012;AUTO-006;SEC-035;FCC-007;FDR-015;ALX2-AUTO-001;BIT-040;ALX2-FCC-002;AUTO-001;AUTO-010;AUTO-020;AUTO-022;BIT-006;BIT-039,15,0,,,,,"The flight-control built-in test (BIT) requirement that traces through security constraints to the autopilot mode behavior is [AUTO-006]. Here’s how the chain is established:

1. **BIT Requirement**: [BIT-040] requires PBIT coverage by fault-injection, referencing coverage for flight-critical LRUs (which includes the autopilot) per [BIT-006] and [BIT-039].
2. **Autopilot Engagement**: [AUTO-006] requires that the Autopilot shall require explicit operator engagement for any mode other than DAA RESOLUTION and RTB, and that these engagement requests are authenticated per ##SEC.SEC-010.
3. Both [BIT-040] (via the LRU coverage for Autopilot) and [AUTO-006] (via the authentication constraint) reference the security requirement **SEC-010**.

**SEC-010** itself, while not directly quoted in the retrieved results, is cited by [AUTO-006] as the definitive authentication requirement, establishing the security connection.

**In summary:**
- The tested path is:  
  [BIT-040] → [BIT-006]/[BIT-039] (includes FCC/autopilot coverage)  
  ↘  
  [AUTO-006] (autopilot engagement authenticated per ##SEC.SEC-010)
- **Security requirement referenced at both ends**: **SEC-010**  
  (as cited by [AUTO-006] and required for authenticated engagement, which is subject to BIT coverage as a DAL-A LRU).
  
**References:**  
[BIT-040], [BIT-039], [AUTO-006]  
**Security requirement in common:** SEC-010

**If further definition of SEC-010 is needed, it is not present in this context.**",False,"The answer invents a BIT-to-AUTO-006 trace and claims BIT-040 references SEC-010, neither of which is supported by the retrieved contexts.",False,"SEC-010 is not defined or referenced within BIT-040, BIT-006, or BIT-039 in the contexts, and the chain from BIT requirements through security constraints to autopilot mode behavior is not explicitly ",,skipped,True
"In NAV mode, does the inertial unit’s 200 Hz output to the flight control computer satisfy the computer’s inertial data input rate and latency requirement?",1-hop,graphrag,azure,none,1,4130,1304,269,1573,,INS-012;NAV-010;NAV-030;NAV-019;FCC-016;NAV-027;NAV-011;NAV-018;ADS-002;ADS-020;FCC-017;FDR-004;FMS-007;GCS-020;GPS-010,15,0,,,,,"Yes, the inertial unit’s 200 Hz output to the flight control computer (FCC) in NAV mode satisfies the FCC’s input rate and latency requirement:

- [INS-012] states: ""While in NAV, the INS shall publish position, velocity, attitude, body rates, and body accelerations at 200 Hz to the FCC (##FCC.FCC-016)...""  
- [FCC-016] requires: ""The FCC shall receive attitude (pitch, roll, yaw), body rates (p, q, r), and body accelerations from the INS via ##INS.INS-020 at a minimum 200 Hz rate with a transport latency not exceeding 5 ms end-to-end.""

This means both the minimum update rate (200 Hz) and the content/type of messages (including attitude, rates, and accelerations) are met as specified. However, [INS-012] only specifies the rate, not the actual end-to-end latency. If INS implementation ensures the “transport latency not exceeding 5 ms end-to-end” as in [FCC-016], then the requirement is fully met.

**Conclusion:**  
The update rate requirement is satisfied ([INS-012], [FCC-016]). Whether latency is fully covered depends on INS implementation, as the cited requirements do not state the actual achieved latency.",False,The answer correctly notes the 200 Hz rate match but adds unsupported implementation language and cannot conclude full satisfaction because no context states the INS-to-FCC latency is ≤5 ms.,True,"All claims in the answer are directly supported by [INS-012] and [FCC-016], including update rate, data types, and the lack of explicit latency guarantee in the INS requirement.",,skipped,False
"What message definition table governs the 1 Hz primary-bus APM status broadcast, and what fields must that status message contain?",1-hop,vanilla,azure,none,1,3842,1185,276,1461,,APM-032;APM-034;EPS-020;FUEL-024;PLD-032,5,0,,,,,"The 1 Hz primary-bus APM status broadcast is governed by the APM_Status_Msg table defined in [APM-034]. The message must contain the following fields:

- mode (uint8, enum {OFF, CHG, STBY, DISCHG, APU_START, APU_RUN, FAULT})
- soc (uint8, 0–100 %, 1 %)
- soh (uint8, 0–100 %, 1 %)
- pack_voltage (float32, 0–35 V, 0.01 V)
- pack_current (float32, -300 to +300 A, 0.1 A)
- max_cell_v, min_cell_v (float32 ×2, 0–5 V, 1 mV)
- max_cell_t, min_cell_t (float32 ×2, -40 to +80 °C, 0.1 °C)
- apu_n1, apu_egt (float32 ×2, 0–110 %, 0–900 °C, 0.1)
- cycles_total (uint32, 0 to 2^32-1)
- fault_word (uint32, bitmask, bit)

[APM-032] establishes the 1 Hz transmission and references this table [APM-034].",True,"All claims match APM-032 and APM-034, including the governing table, 1 Hz bus broadcast, and listed fields.",True,All claims about the governing table and required fields are directly supported by contexts [APM-032] and [APM-034].,,skipped,True
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,vanilla,azure,none,1,2768,524,153,677,,FCC-015;FCC-014;FCC-013;FCC-025;AUTO-011,5,0,,,,,"The 10 Hz FCC background health monitoring is explicitly constrained by [FCC-015], which requires that ""no background task delays the inner or outer loop beyond the jitter bounds specified in FCC-013 and FCC-014."" Specifically, [FCC-014] mandates the outer-loop guidance-tracking law execute at 50 Hz, with cycle-to-cycle jitter not exceeding 2 ms on 95% of cycles over any 10-second window. Therefore, background tasks, including the health monitoring/BIT at 10 Hz, must be scheduled so they do not cause timing delays or exceed jitter thresholds of the outer-loop execution. The design must ensure preemption or priority management such that critical control tasks remain within required determinism [FCC-015, FCC-014].",False,The answer adds unsupported implementation details about preemption or priority management not stated in the retrieved contexts.,False,Claims about design ensuring preemption or priority management are not present in the retrieved contexts.,,skipped,True
What verification demonstrates the autoland centreline touchdown accuracy required for AUTOLAND-certified Stratos-7 operations?,1-hop,vanilla,azure,none,1,1666,499,134,633,,AUTO-040;STR7-AUTO-002;AUTO-029;STR7-ADS-001;STR7-AUTO-001,5,0,,,,,"Verification of the autoland centreline touchdown accuracy for AUTOLAND-certified Stratos-7 operations is performed by requirement [AUTO-040]. It specifies that touchdown dispersion shall be verified by 30 simulated approaches using representative wind profiles (headwind, tailwind, crosswind up to 15 kt), demonstrating that ≥ 95% of touchdowns occur within ±3 m of the runway centreline. This test verifies the requirement in [AUTO-029], which mandates that the Autopilot keep lateral deviation within ±3 m of centreline at touchdown on AUTOLAND-certified platforms (Stratos-7 at CAT I) [AUTO-029, AUTO-040].",True,All factual claims are directly supported by AUTO-040 and AUTO-029.,True,"All claims in the answer are explicitly supported by the contexts regarding verification method, test parameters, the number of approaches, wind profiles, accuracy requirement, and related requirement",,skipped,True
Which airframe general requirement references the FCC cross-channel data link timing and integrity requirement to justify dissimilar-redundant routing separation?,1-hop,vanilla,azure,none,1,1596,539,147,686,,STR-021;COMM-016;COMM-004;ALX2-FCC-001;COMM-007,5,0,,,,,"The airframe general requirement [STR-021] explicitly references the FCC cross-channel data link (CCDL) timing and integrity requirement (##FCC.FCC-046) to justify dissimilar-redundant routing separation. [STR-021] mandates minimum 150 mm physical separation for the routing paths of power, data bus A/B (##FCC.FCC-041), and CCDL (##FCC.FCC-046), per AS50881, citing these as critical for maintaining dissimilar redundancy.

This demonstrates their interaction: STR-021 requires separation specifically for FCC-related data paths (including CCDL), thus grounding the need for routing distance in the requirements for FCC cross-channel communication integrity and timing [STR-021].",False,"It adds unsupported claims about 'timing and integrity' and 'justify' that are not stated in STR-021, though STR-021 does cite ##FCC.FCC-046.",False,[STR-021] references ##FCC.FCC-046 for CCDL routing separation but does not state it is specifically for timing and integrity or that STR-021 justifies this by referencing the FCC CCDL requirement; th,,skipped,True
What test evidence shows linked-mode pilot commands meet the ground-station latency requirement while being received and routed by the command data link?,2-hop,graphrag,azure,none,1,3599,1367,248,1615,,GCS-006;CDL-038;ENG-041;CDL-011;COMM-027;INS-053;GCS-037;DLNK-022;CDL-030;COMM-006;DLNK-007;ENG-010;INS-020;AUTO-006;AUTO-032,15,0,,,,,"Test evidence demonstrating compliance with the ground-station (GCS)-side latency requirement for linked-mode pilot commands is provided by [GCS-037]. This test involves measurement of 1,000 operator inputs with GCS-side timestamps at input and at CDL ingress, showing that command-dispatch latency is ≤ 50 ms at 95% confidence—thus verifying [GCS-006].

Additionally, [CDL-038] specifies that the CDL forward-link latency (from GCS command entry to FCC ingest, as governed by [CDL-011]) is verified by end-to-end testing with GCS and aircraft hardware. The test measures 1,000 commands and demonstrates that 90% are within 100 ms.

In summary:
- [GCS-037] confirms GCS-to-CDL ingress latency meets ≤ 50 ms, 95% confidence ([GCS-006]).
- [CDL-038] confirms end-to-end GCS-to-FCC command latency over the CDL meets ≤ 100 ms, 90% confidence ([CDL-011]).

Both requirements and their test cases provide evidence that pilot commands are received and routed by the command data link within the mandated ground-station latency bounds.",False,"The last sentence overclaims that CDL receiving/routing proves the GCS-side latency bound, which the contexts do not establish.",True,"All claims are directly supported by the retrieved contexts, citing the relevant test requirements and their verification methods.",,skipped,False
"Which display-level operator need ultimately traces through SAR processing and payload design to both EO/IR and radar sensing constraints, and what subsystem dependencies drive that allocation?",3+-hop,vanilla,azure,none,1,7857,624,531,1155,,SAR-017;EOIR-004;SAR-002;PLD-010;PLD-011,5,0,,,,,"The requirement for the operator display (""display-level operator need"") that traces through both SAR (Synthetic Aperture Radar) processing and payload design, thus allocating to both EO/IR (Electro-Optical/Infrared) and radar sensing constraints, is the need to control and monitor payload imaging parameters and status in real time.

**Evidence and rationale:**

- **SAR & EOIR Acquisition/Control:**  
  [PLD-010] specifies that the Payload Management Computer (PMC) ""shall accept EOIR pointing commands (azimuth, elevation, zoom) and SAR imaging parameters (mode, resolution, swath, ROI) at up to 10 Hz and forward them to the respective sensor LRU."" This ensures an operator can update (display-level interaction) both optical and radar modes/parameters, driving real-time sensing constraints for both modalities.

- **Mode Support:**  
  [EOIR-004] details that the EOIR subsystem must implement multiple operator-selectable modes (LIVE_EO, LIVE_IR, SCAN, TRACK, etc.), exposing display-level controls and feedback.

- **SAR Processing Scope:**  
  [SAR-002] elaborates that the SAR module handles mode selection and processing (stripmap, spotlight, GMTI), further tightening the connection between operator selection/display configuration and underlying radar constraints.

- **Telemetry and Integration:**  
  [PLD-011] describes how PMC aggregates telemetry from both EOIR and SAR at their respective native rates before forwarding to the CDL, supporting comprehensive operator awareness—again tightly tying display-level needs to sensor and payload architecture.

- **Subsystem Dependencies:**  
  The PMC ([PLD-010], [PLD-011]) is the mediating subsystem, as it receives all operator commands and telemetry, harmonizes the performance of both EOIR and SAR per operator input, and enables configuration/feedback loops for both modalities. SAR ([SAR-002]) processing chain and EOIR ([EOIR-004]) mode handling are immediately dependent on this PMC design. Downlink concerns (CDL) and SAR/EOIR compatibility (as in [SAR-017]) are secondary but impacted by PMC's scheduling and data management.

**In summary:**  
The operator’s display-level control/monitoring requirements (mode, pointing, imaging parameters) ultimately trace through SAR processing and payload (PMC) design, as described in [PLD-010], [PLD-011], [EOIR-004], and [SAR-002]. The PMC provides the essential subsystem dependencies, driving allocation/interoperability for both EO/IR and radar sensing constraints at the operator interface layer.",False,"The answer adds unsupported concepts like a display-level operator need, real-time monitoring/status, operator awareness, and PMC scheduling/data-management impacts not stated in the contexts.",False,"The answer asserts direct traceability of display-level operator needs to SAR processing and payload design, and details on operator 'monitoring', which are not explicitly present or supported in the ",,skipped,True
"When flying an LPV or LNAV/VNAV approach, what SBAS processing and resulting GPS-aided NAV accuracy must be maintained, and what minima remain if SBAS is lost?",2-hop,vanilla,azure,none,1,2075,542,343,885,,FMS-028;INS-022;GPS-007;GPS-016;GPS-015,5,0,,,,,"During an LPV or LNAV/VNAV approach, the following requirements apply:

**SBAS Processing:**
- The GNSS receiver must process SBAS messages (EGNOS, WAAS, or any ICAO-compliant SBAS) per DO-229F, applying fast corrections, slow corrections, and ionospheric corrections to its Position, Velocity, and Time (PVT) solution [GPS-015].
- The receiver must transition to NAV_SBAS mode automatically when an SBAS geostationary satellite is tracked, its messages are valid, and corrections are applicable to the aircraft’s current position within the SBAS service volume [GPS-007].
- Integrity bounds (HPL, VPL) must be provided at a 10 Hz PVT rate [GPS-016].

**GPS-Aided NAV Accuracy:**
- With GPS SBAS augmentation, position accuracy in NAV mode must be ≤ 10 m CEP horizontal and ≤ 15 m 1-sigma vertical [INS-022].

**Approach Minima:**
- When SBAS is available, the FMS supports approaches with LPV or LNAV/VNAV minima [FMS-028].
- If SBAS is lost, the system shall degrade gracefully to LNAV-only minima [FMS-028].

**Summary:**  
- Maintain SBAS message processing and corrections [GPS-015, GPS-007].
- Achieve ≤ 10 m CEP horizontal / ≤ 15 m 1-sigma vertical accuracy with SBAS [INS-022].
- Provide RNP APCH to LPV or LNAV/VNAV minima (with SBAS), degrade to LNAV-only minima if lost [FMS-028].",True,"All claims are supported by the cited contexts, with only light paraphrasing and direct synthesis.",True,"All claims about SBAS processing, NAV accuracy, and approach minima are directly supported by the retrieved requirements.",,skipped,True
How does the ground-vibration test’s identified modal model determine the notch-filter frequencies and widths applied to inertial measurements before inner-loop control?,2-hop,graphrag,azure,none,1,2483,1462,222,1684,,STR-020;STR-026;FCC-027;FCC-056;FCC-039;INS-054;INS-016;FCC-054;FCC-020;FCC-024;FCC-025;INS-021;INS-034;STR-025;AUTO-026,15,0,,,,,"The ground-vibration test (GVT) produces a validated modal model with natural frequencies and mode shapes, which are then used to derive the coefficients for the structural-notch filters applied by the Flight Control Computer (FCC) [STR-020]. This modal model must identify at least 10 bending and torsion modes relevant for notch-filter design [STR-026].

The FCC uses this data to set the centre frequencies and 3 dB bandwidths of the structural-mode notch filters as specified in the Structural_Notch_Filters table [FCC-039]. These filters are applied to all inertial measurements before inner-loop processing [FCC-027]. The relationship ensures the filters target airframe structural modes identified through GVT, directly mitigating their influence on the sensor data used in control loops.

In summary: The GVT modal model provides the natural frequencies (and associated bandwidths) of structural modes, which directly determine the centre frequency and 3 dB bandwidth parameters for the notch filters implemented in the FCC per [STR-020], [STR-026], [FCC-027], and [FCC-039].",False,"The answer adds unsupported claims that the modal model directly provides associated bandwidths and that the filters mitigate sensor-data influence, which are not stated in the contexts.",True,All claims are supported: GVT produces a modal model feeding notch filter coefficients and filter frequencies/bandwidths are set based on this model and applied before inner-loop control as specified ,,skipped,False
