query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"During EMC Category Y coexistence testing with CDL and GPS active, which CDL operational modes should the radar altimeter remain interference-free in while maintaining RA track and PVT output?",2-hop,graphrag,azure,none,1,9114,1427,182,1609,RADAR-024;CDL-024;RADAR-009;COMM-029;COMM-018;SAR-017;DLNK-017;RADAR-015;CDL-005;COMM-005;GPS-009;PLD-027;STR-038;EMS-032;PLD-003,RADAR-024;CDL-024;RADAR-009;COMM-029;COMM-018;SAR-017;DLNK-017;RADAR-015;CDL-005;COMM-005;GPS-009;PLD-027;STR-038;EMS-032;PLD-003,15,0,,,,,False,"The contexts require coexistence with CDL and GPS active and no RA track/PVT degradation, but they do not specify particular CDL modes in which the radar altimeter must remain interference-free.",False,The contexts do not specify which exact CDL operational modes require the radar altimeter to remain interference-free during Category Y coexistence testing.,,skipped,True
Which flight-control runaway-actuator fault response satisfies the emergency-management requirement for coordinated emergency mode entry?,1-hop,agentic-graph,azure,none,0,18670,6708,614,7322,FCC-023;EMS-006;FCC-009;FCC-010,EMS-006;FCC-010;EMS-004;AUTO-009;ENG-008;FCC-023;FCC-030;ALX2-FCC-003;FCC-019;SKT1-FCC-003;EMS-034;FCC-009,12,3,continue,semantic,,,False,The answer is empty and does not identify any flight-control runaway-actuator fault response from the provided contexts.,False,No retrieved context explicitly describes the flight-control runaway-actuator fault response nor how it coordinates with EMERGENCY mode entry.,,skipped,True
Which built-in test function traces through flight control computer requirements to the EMS requirement ultimately supported by the referenced downstream control logic?,3+-hop,vanilla,azure,none,2,5415,553,203,756,SEC-035;FMS-041;BIT-001;NBC3-NAV-001;FCC-052,SEC-035;FMS-041;BIT-001;NBC3-NAV-001;FCC-052,5,0,,,,,True,The answer is empty and makes no factual claims.,False,No retrieved context describes a built-in test function tracing FCC requirements to EMS requirements or downstream control logic.,,skipped,False
Which INS state publication requirement satisfies the FCC need for 200 Hz inertial data delivery with no more than 5 ms end-to-end latency?,1-hop,graphrag,azure,none,1,4675,1657,148,1805,INS-020;FCC-016;FCC-043;FDR-020;INS-012;NAV-010;INS-053;BIT-010;ADS-002;AUTO-032;FCC-017;FDR-016;FMS-007;INS-015;INS-022,INS-020;FCC-016;FCC-043;FDR-020;INS-012;NAV-010;INS-053;BIT-010;ADS-002;AUTO-032;FCC-017;FDR-016;FMS-007;INS-015;INS-022,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"INS-020 explicitly states that the INS shall publish the INS_STATE_MSG at 200 Hz with end-to-end latency not exceeding 5 ms, which is tied to satisfying FCC-016's requirement for 200 Hz inertial data ",,skipped,True
"During EMC Category Y coexistence testing with CDL and GPS active, which CDL operational modes should the radar altimeter remain interference-free in while maintaining RA track and PVT output?",2-hop,agentic,azure,none,2,16136,3729,458,4187,RADAR-024;RADAR-009;CDL-024,RADAR-024;COMM-029;CDL-024;RADAR-009;COMM-018,5,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,The answer is missing; no CDL operational modes are specified in the retrieved contexts for the radar altimeter to remain interference-free in.,,skipped,False
"Can the control station’s 2 Hz engine telemetry support validating waypoint fuel-flow prediction accuracy, given the engine status message content and rate published for downstream flight management use?",2-hop,graphrag,azure,none,0,12156,1607,589,2196,FMS-017;FMS-043;FUEL-015;FUEL-010;ENG-014;FUEL-019;FUEL-005;FUEL-024;ENG-020;ENG-025;FDR-016;FMS-015;FUEL-026;GCS-014;ADS-020,FMS-017;FMS-043;FUEL-015;FUEL-010;ENG-014;FUEL-019;FUEL-005;FUEL-024;ENG-020;ENG-025;FDR-016;FMS-015;FUEL-026;GCS-014;ADS-020,15,0,,,,,False,The answer is empty and does not address the question using the provided requirements.,False,"No context supports that the control station receives engine telemetry at 2 Hz; engine status is published at 20 Hz, and fuel data at 1 Hz, so the claim about 2 Hz rate is unsupported.",,skipped,True
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",3+-hop,vanilla,azure,none,0,7677,545,336,881,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037,5,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,"The answer is missing, but to be faithful, it would need to state only that uplinked flight plan modifications are received via CDL, routed to FMS, require crew confirmation via the HMI, and that conf",,skipped,False
"Which flight-control computer display behavior is validated by the HMI verification requirement through the linked display logic reference, and what upstream cockpit interface requirement does it trace back to?",3+-hop,agentic-graph,azure,none,0,14742,4230,466,4696,HMI-015;FCC-029,NBC3-FCC-002;ALX2-FCC-003;FCC-004;FCC-029;FCC-007;HMI-022;NBC3-INS-002,7,0,sufficient,semantic,,,True,The answer is empty and makes no factual claims.,True,"The display behavior validated is the annunciation of CARGO_SHIFT with visual alert and current-vs-predicted CG delta per HMI-022, which traces back to NBC3-FCC-002 as the upstream cockpit interface r",,skipped,True
Which security requirement traces through autonomy functions to the radar interface constraint ultimately governing the referenced radar behavior?,3+-hop,adaptive,azure,none,1,8842,1442,333,1775,STR-015;RADAR-017;RADAR-009;COMM-018;RADAR-025;SEC-014;AUTO-006;SAR-017;AUTO-020;AUTO-022;CDL-005;CDL-024;CDL-030;COMM-029;DLNK-009,STR-015;RADAR-017;RADAR-009;COMM-018;RADAR-025;SEC-014;AUTO-006;SAR-017;AUTO-020;AUTO-022;CDL-005;CDL-024;CDL-030;COMM-029;DLNK-009,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not identify any security requirement or trace through the cited autonomy and radar requirements.,False,No context supports a security requirement tracing through autonomy to a radar interface constraint; security mention (SEC-014) does not reference autonomy or radar requirements.,,skipped,True
Which test evidence verifies the flight control computer’s 200 Hz inner-loop timing and jitter compliance under nominal and full-payload conditions?,1-hop,agentic,azure,none,0,15159,4837,587,5424,FCC-052;FCC-013,FCC-013;FCC-014;FCC-052;FCC-053;NBC3-FCC-002;FCC-013;FCC-053;FCC-052;ENG-041;INS-053,10,3,continue,semantic,,,True,The answer is empty and makes no factual claims.,True,FCC-052 states that compliance to the 200 Hz inner-loop timing and jitter (FCC-013) is verified by analysis of loop timing measurements from a 60-minute HIL session under nominal and full-payload cond,,skipped,True
"Which command/data link verification requirement ultimately traces through the security controls to the flight control computer constraint, and how does that chain close back to the same security requirement?",3+-hop,adaptive,azure,none,1,7643,1291,293,1584,SEC-014;SEC-035;SEC-012;SEC-003_1;CDL-038;COMM-018;CDL-003;SEC-008;CDL-011;CDL-013;CDL-024;COMM-029;ENG-037;FCC-011;FCC-031,SEC-014;SEC-035;SEC-012;SEC-003_1;CDL-038;COMM-018;CDL-003;SEC-008;CDL-011;CDL-013;CDL-024;COMM-029;ENG-037;FCC-011;FCC-031,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",False,No chain from command/data link verification through security controls to the flight control computer constraint is explicitly traced or closed back to the same security requirement in the contexts.,,skipped,False
How is radar-altimeter EMC coexistence verification performed while the onboard GNSS receiver tracks its required frequencies with CDL transmissions active?,2-hop,agentic-graph,azure,none,0,22282,6400,952,7352,RADAR-024;RADAR-009;GPS-009,RADAR-024;RADAR-009;COMM-029;COMM-018;DLNK-017;ADS-015;ADS-017;ADS-008;ADS-016;ADS-004;GPS-009;GPS-006;GPS-022;GPS-018;GPS-004,15,3,continue,semantic,,,False,The answer is empty and does not answer the question using the provided contexts.,True,"RADAR-024 confirms verification via DO-160G §20 Category Y test with CDL and GPS transmitters active, matching the question scenario.",,skipped,False
"Given the SAR’s EMC coexistence with the CDL, which GNSS bands and constellations must remain trackable on Stratos-7, AeroLynx-X2, and Nimbus-C3?",2-hop,graphrag,azure,none,2,9182,1457,366,1823,GPS-009;CDL-022;GPS-021;GPS-001;SAR-017;COMM-007;SAR-001;SAR-009;ALX2-PLD-001;CDL-024;COMM-018;DLNK-017;FMS-002;GPS-011;INS-002,GPS-009;CDL-022;GPS-021;GPS-001;SAR-017;COMM-007;SAR-001;SAR-009;ALX2-PLD-001;CDL-024;COMM-018;DLNK-017;FMS-002;GPS-011;INS-002,15,0,,,,,False,The answer is empty and does not state the required trackable GNSS bands and constellations from the provided contexts.,True,"The requirement [GPS-009] states that the GNSS receiver must track GPS L1 C/A on all platforms and must additionally track GPS L5 and Galileo E1/E5a on Stratos-7, AeroLynx-X2, and Nimbus-C3; these sup",,skipped,False
"Can the control station’s 2 Hz engine telemetry support validating waypoint fuel-flow prediction accuracy, given the engine status message content and rate published for downstream flight management use?",2-hop,agentic-graph,azure,none,0,18150,5537,705,6242,ICE-016;FCC-004;FCC-003,ICE-020;ICE-016;ICE-012;ICE-008;ICE-009;ALX2-FCC-003;STR7-FCC-003;FCC-049;NBC3-FCC-002;NBC3-FCC-004,10,3,continue,semantic,,,False,"The contexts contain no engine telemetry/status message at 2 Hz, no fuel-flow or waypoint prediction data, and no basis to assess validation support.",False,"No context discusses engine telemetry rate, engine status message content, or their ability to validate fuel-flow prediction accuracy.",,skipped,True
"For Stratos-7 max-brake-energy landings, how must brake cooling and software assurance align with the landing gear and braking specification?",2-hop,graphrag,azure,none,1,7561,1292,285,1577,TCS-018;STR7-LDG-001;LDG-001;ICE-006;AUTO-029;STR-016;LDG-013;LDG-014;AUTO-040;LDG-011;LDG-032;RADAR-008;STR7-AUTO-002;FMS-029;NAV-030,TCS-018;STR7-LDG-001;LDG-001;ICE-006;AUTO-029;STR-016;LDG-013;LDG-014;AUTO-040;LDG-011;LDG-032;RADAR-008;STR7-AUTO-002;FMS-029;NAV-030,15,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,The contexts specify that brake cooling (via TCS per STR7-LDG-001 and TCS-018) and software assurance (DO-178C DAL-A for LDG control software per LDG-001) must support max-brake-energy landings as req,,skipped,True
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,adaptive,azure,none,2,5406,523,268,791,FCC-015;FCC-014;FCC-013;FCC-025;AUTO-011,FCC-015;FCC-014;FCC-013;FCC-025;AUTO-011,5,0,,,vanilla,R5: numeric_hint + single_module (FCC) → top-K,True,"The answer is empty, so it contains no unsupported factual claims.",True,FCC-015 explicitly requires that 10 Hz background health monitoring must not delay the outer-loop beyond jitter bounds set in FCC-014.,,skipped,True
How is the SAR status telemetry publication to the mission computer aligned with the payload telemetry aggregation and downlink path?,1-hop,vanilla,azure,none,1,6644,489,328,817,PLD-011;SAR-019;SAR-010;SAR-021;GCS-018,PLD-011;SAR-019;SAR-010;SAR-021;GCS-018,5,0,,,,,False,The answer is empty and does not address the question using the provided requirements.,True,"All claims about SAR status telemetry publication and its aggregation, multiplexing, and downlink alignment are explicitly backed by the retrieved requirements (PLD-011, SAR-019, SAR-010).",,skipped,False
"Can payload sensor health and pointing data reach the GCS with mode-change telemetry within 200 ms, given return-link aggregation and payload status publication rates?",2-hop,vanilla,azure,none,2,7570,501,357,858,CDL-027;EMS-010;CDL-011;CDL-010;PLD-020,CDL-027;EMS-010;CDL-011;CDL-010;PLD-020,5,0,,,,,False,The answer is empty and does not address whether the data can reach the GCS within 200 ms.,False,No context explicitly supports that payload sensor health and pointing data can reach the GCS within 200 ms of a mode change; publication rate and notification timing are provided but end-to-end laten,,skipped,True
Which communications links must demonstrate DO-160G Category Y EMC coexistence without mutual interference with the radar altimeter and GPS?,1-hop,vanilla,azure,none,1,5003,554,275,829,RADAR-009;COMM-018;CDL-024;RADAR-024;COMM-029,RADAR-009;COMM-018;CDL-024;RADAR-024;COMM-029,5,0,,,,,True,The answer is empty and makes no factual claims.,True,"All claims about required links (COMM, CDL) demonstrating DO-160G Category Y EMC coexistence with radar altimeter and GPS are directly supported by the retrieved contexts.",,skipped,True
"For authenticated in-flight mode changes, how do the message authentication methods and key-rotation policy align with the Link 16 terminal’s approved crypto module and 30-day key storage?",2-hop,agentic,azure,none,2,16416,5030,547,5577,SEC-010;FCC-011,FCC-011;FCC-012;FCC-037;FCC-005;FCC-009;NAV-035;NAV-026;NAV-036;NAV-027;NAV-004,10,3,continue,semantic,,,False,"The answer is empty and does not address the Link 16 crypto module, authentication methods, key rotation, or 30-day key storage from the question.",False,"There is no information in the retrieved contexts about message authentication methods, key-rotation policy, the Link 16 terminal's crypto module, or key storage duration.",,skipped,True
"How is a malformed GCS command screened against table-defined limits, sequence, and authentication before rejection and prevention of propagation into the control laws?",2-hop,agentic-graph,azure,none,0,20842,5957,907,6864,FCC-031;CDL-035;FCC-040,FCC-031;FCC-040;FCC-007;FCC-038;FCC-019;ADS-024;ADS-023;ADS-014;ADS-026;ADS-017,10,3,continue,semantic,,,False,"The answer is missing, so no factual claims can be evaluated against the provided contexts.",True,"FCC-031 and FCC-040 explicitly state validation of incoming GCS commands against table-defined range, rate, sequence, and authentication with rejection and blocking propagation if violated.",,skipped,False
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",2-hop,vanilla,azure,none,0,11520,411,625,1036,BIT-009;EMS-019;BIT-036;BIT-024;BIT-029,BIT-009;EMS-019;BIT-036;BIT-024;BIT-029,5,0,,,,,True,"The answer makes no factual claims, so nothing is unsupported.",False,The answer is missing; no factual claims to evaluate against the contexts.,,skipped,False
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,1-hop,graphrag,azure,none,1,4808,1652,192,1844,BIT-026;SAR-019;COMM-020;FCC-051;APM-026;CDL-029;INS-020;BIT-027;AUTO-032;BIT-028;CDL-031;EOIR-024;FCC-016;FDR-016;GCS-005,BIT-026;SAR-019;COMM-020;FCC-051;APM-026;CDL-029;INS-020;BIT-027;AUTO-032;BIT-028;CDL-031;EOIR-024;FCC-016;FDR-016;GCS-005,15,0,,,,,True,"BIT-026 points to SAR-019, which specifies SAR_STATUS_MSG fields mode, swath centre coordinates, current PRF, transmitter health, antenna pointing, and fault-word at 1 Hz.",True,"The retrieved contexts state that SAR_STATUS_MSG includes transmitter health and fault-word, is published at 1 Hz, and BIT aggregates such messages into the overall health report.",,skipped,True
"During fault-injection testing, if the APU self-shuts down on a monitored health exceedance during start, what EPS mode transition and RTB behavior must be demonstrated?",2-hop,agentic-graph,azure,none,1,15866,4324,515,4839,EPS-011;EPS-024;EPS-006,EPS-011;EPS-024;EPS-005;EPS-015;EPS-006,5,3,continue,semantic,,,True,"The answer makes no factual claims, so there is nothing unsupported by the provided contexts.",True,"The answer is implied to require demonstration of EPS mode transition to BATT_ONLY and RTB to AUTO upon APU self-shutdown during start, as specifically supported by EPS-011 and related test coverage i",,skipped,True
Which SAR status message fields and update rate provide the health input the built-in test function aggregates into the overall payload health report?,1-hop,graphrag,azure,none,0,4411,1652,167,1819,BIT-026;SAR-019;COMM-020;FCC-051;APM-026;CDL-029;INS-020;BIT-027;AUTO-032;BIT-028;CDL-031;EOIR-024;FCC-016;FDR-016;GCS-005,BIT-026;SAR-019;COMM-020;FCC-051;APM-026;CDL-029;INS-020;BIT-027;AUTO-032;BIT-028;CDL-031;EOIR-024;FCC-016;FDR-016;GCS-005,15,0,,,,,True,"BIT-026 identifies SAR-019 as the SAR health input, and SAR-019 specifies SAR_STATUS_MSG fields mode, swath centre coordinates, current PRF, transmitter health, antenna pointing, and fault-word at 1 H",True,"The SAR_STATUS_MSG contains mode, swath centre coordinates, current PRF, transmitter health, antenna pointing, and fault-word fields, and is published at 1 Hz per SAR-019, and these are consumed as BI",,skipped,True
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",2-hop,vanilla,azure,none,2,11054,411,484,895,BIT-009;EMS-019;BIT-036;BIT-024;BIT-029,BIT-009;EMS-019;BIT-036;BIT-024;BIT-029,5,0,,,,,True,The answer is empty and makes no factual claims to check against the contexts.,False,"The answer is missing; thus, no claims are present to be supported by the retrieved contexts.",,skipped,False
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,3+-hop,agentic-graph,azure,none,1,38493,7464,746,8210,AUTO-006;CDL-003;SEC-014;SEC-010,CDL-004;SEC-014;CDL-003;DLNK-003;GCS-004;AUTO-006;EMS-003;HMI-100;AUTO-004;NAV-004,10,3,continue,semantic,,,False,"The contexts do not show any trace from a referenced security control through a data link requirement to a final autonomy requirement, beyond AUTO-006 satisfying SEC-010.",False,No retrieved context traces a security control through a data link requirement to an autonomy requirement or provides a chain of links as asked.,,skipped,True
"How does in-field LRU firmware updating ensure only signed loads are accepted, and during INIT how is an expired navigation database revision rejected?",2-hop,vanilla,azure,none,2,4526,502,206,708,BIT-033;FMS-006;NAV-013;BIT-013;SEC-035,BIT-033;FMS-006;NAV-013;BIT-013;SEC-035,5,0,,,,,True,"The answer is empty, so it makes no factual claims beyond the provided contexts.",True,"Firmware update acceptance of signed loads is supported by BIT-033, and rejection of expired navigation databases during INIT is supported by FMS-006.",,skipped,True
Which navigation requirement is ultimately supported by the security control satisfied by the GPS timing-reference requirement cited by the higher-level GPS requirement?,3+-hop,agentic,azure,none,2,20427,5359,638,5997,GPS-010;FCC-034;INS-037;GPS-029;SEC-015;NAV-028;SEC-028,GPS-029;GPS-023;GPS-003;GPS-006;GPS-010;GPS-010;GPS-023;GPS-029;GPS-034;GPS-005;NAV-028;NAV-027;NAV-015;NAV-008;NAV-006,15,3,continue,semantic,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"NAV-027 is a navigation requirement ultimately supported via GPS-010, which provides the GPS timing reference, per the contexts.",,skipped,True
"Which test requirement verifies, by RF-simulator satellite-fault injection, the FDE requirement to detect and exclude an unhealthy satellite within six seconds?",1-hop,agentic-graph,azure,none,2,8236,2184,248,2432,GPS-034;GPS-014;GPS-017,GPS-014;GPS-034;GPS-008;GPS-033;GPS-017,5,0,sufficient,semantic,,,True,The answer is empty and therefore makes no unsupported factual claims.,True,GPS-034 specifies verification of GPS-014 by RF simulator satellite-fault injection to test FDE detection within six seconds.,,skipped,True
"Which INS-published state elements support the flight data recorder’s mandatory attitude, position, and velocity parameter capture?",1-hop,agentic,azure,none,2,27151,7596,1078,8674,FCC-016;NAV-031;NAV-019;NAV-030;NAV-002,NAV-010;NAV-009;NAV-019;NAV-006;NAV-008;ADS-005;ADS-002;ADS-008;ADS-016;ADS-014;NAV-031;NAV-030;NAV-011;NAV-002;FCC-016;FCC-024;FCC-042;FCC-017;FCC-012,19,3,continue,semantic,,,False,The answer is empty and does not identify any INS-published state elements from the provided contexts.,True,"NAV-010, NAV-006, NAV-031 specify the publication of attitude, position, and velocity elements as part of the aircraft-state bundle, which directly supports mandatory flight data recorder parameter ca",,skipped,False
"When flying an LPV or LNAV/VNAV approach, what SBAS processing and resulting GPS-aided NAV accuracy must be maintained, and what minima remain if SBAS is lost?",2-hop,adaptive,azure,none,2,16579,3725,570,4295,NAV-007;NAV-008;NAV-009;NAV-016;NAV-017,NAV-016;NAV-009;NAV-007;NAV-008;NAV-017,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=2, trace_kw=False, chain_ind=False, numeric=True)",False,"The answer is empty and does not address the SBAS processing, required GPS-aided NAV accuracy, or remaining minima from the provided contexts.",False,"No context specifies SBAS processing requirements, expected NAV accuracy for LPV or LNAV/VNAV approaches, or minima available if SBAS is lost.",,skipped,True
Which flight management 4D trajectory and RTA capability underpins the flight control computer’s continuous conformance monitoring and deviation alerting for civil operations?,1-hop,graphrag,azure,none,1,5741,1489,208,1697,FMS-020;NBC3-FCC-004;NBC3-NAV-001;NBC3-AUTO-001;RADAR-017;AUTO-004;FCC-024;AUTO-020;AUTO-006;AUTO-027;AUTO-035;AUTO-038;EOIR-015;EOIR-018;FCC-004,FMS-020;NBC3-FCC-004;NBC3-NAV-001;NBC3-AUTO-001;RADAR-017;AUTO-004;FCC-024;AUTO-020;AUTO-006;AUTO-027;AUTO-035;AUTO-038;EOIR-015;EOIR-018;FCC-004,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the provided contexts.",True,The answer can be directly grounded in the contexts: FMS-020 defines the 4D trajectory and RTA accuracy requirements underpinning conformance; NBC3-FCC-004 specifies the FCC’s conformance monitoring a,,skipped,True
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,1-hop,graphrag,azure,none,1,3969,1210,132,1342,CDL-025;PWR-018;FCC-036;PWR-013;TCS-020;PLD-028;ICE-018;INS-035;EMS-029;FCC-055;GPS-026;INS-046;NAV-026;PWR-035,CDL-025;PWR-018;FCC-036;PWR-013;TCS-020;PLD-028;ICE-018;INS-035;EMS-029;FCC-055;GPS-026;INS-046;NAV-026;PWR-035,14,0,,,,,True,The answer is empty and makes no factual claims.,True,"Requirement PWR-018 specifies the continuously available hold-up energy for the CDL to ride through a 50 ms Category Z interruption, which is explicitly cited in the contexts.",,skipped,True
"How do the automated control functions trace through security and emergency management constraints to the cockpit display behavior, and what end-to-end dependency does that imply?",3+-hop,graphrag,azure,none,2,13139,1265,708,1973,SEC-014;SEC-012;EMS-002;FMS-003;HMI-009;HMI-003;HMI-001;AUTO-004;EPS-001;GCS-033;HMI-030;STR-001;APM-002;PWR-002,SEC-014;SEC-012;EMS-002;FMS-003;HMI-009;HMI-003;HMI-001;AUTO-004;EPS-001;GCS-033;HMI-030;STR-001;APM-002;PWR-002,14,0,,,,,False,The answer is empty and does not address the requested trace or dependency from the provided requirements.,False,The answer is missing; no claims are made nor are any claims supported by the contexts.,,skipped,True
"Which security requirement referenced by the autonomy control requirement is satisfied by the same control requirement and, through that linkage, points to the downstream autonomy interface requirement?",3+-hop,agentic-graph,azure,none,2,12597,6910,322,7232,SEC-010;AUTO-006;AUTO-034,AUTO-006;FDR-015;SEC-015;SEC-014;SEC-012;SEC-035;HMI-050;COMM-018;HMI-015;EMS-003;AUTO-020;AUTO-022;CDL-030;DLNK-009;SEC-010;APM-033;AUTO-034;CDL-012;COMM-019;DLNK-013;EMS-009;EPS-018;FCC-011;FUEL-025;PLD-012;SEC-017,26,0,sufficient,semantic,,,False,The answer is empty and does not identify any requirement.,True,"SEC.SEC-010 is referenced and satisfied by the autonomy control requirement AUTO-006, which links to the downstream autonomy interface requirement AUTO-034 as both cite SEC.SEC-010 for authentication.",,skipped,False
"If navigation flags spoofed GPS or INS inputs and deweights them, how is the resulting cyber incident prioritized by emergency management and what operator action follows?",2-hop,agentic-graph,azure,none,2,17050,5124,604,5728,NAV-028;NAV-002;NAV-007,NAV-028;NAV-002;NAV-007;NAV-017;ALX2-NAV-001;ICE-019;ICE-015;ICE-018;ICE-017;ICE-016,10,3,continue,semantic,,,False,The contexts only say NAV deweights spoofed inputs and notifies the security monitor; they do not state emergency-management prioritization or any operator follow-on action.,False,No contexts explain how emergency management prioritizes a cyber incident or specify subsequent operator actions after spoofed GPS or INS deweighting.,,skipped,True
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,1-hop,vanilla,azure,none,1,8186,563,248,811,FCC-036;EMS-029;PWR-013;PWR-018;PLD-028,FCC-036;EMS-029;PWR-013;PWR-018;PLD-028,5,0,,,,,False,The answer is empty and does not identify any requirement.,True,EMS-029 explicitly states that the EMS shall sustain the 50 ms power interruption per PWR-018 without loss of state.,,skipped,False
Which fuel-totaling requirement feeds the flight management function that computes destination and alternate fuel predictions and minimum-fuel alerts?,1-hop,adaptive,azure,none,2,7287,1826,241,2067,FUEL-011;FMS-018,FMS-018;FMS-017;FUEL-011;FUEL-015;FMS-043,5,0,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",False,The answer is empty and does not identify the requirement supported by the contexts.,True,"FUEL-011 specifies that the fuel subsystem totals fuel and provides it to the FMS for prediction per FMS-018, which governs the functions mentioned in the question.",,skipped,False
"What cryptographic authentication must the APM use when accepting autopilot mode engagement requests, and which autonomous modes are exempt from explicit operator engagement?",2-hop,agentic,azure,none,1,15913,3649,378,4027,ADS-014;ADS-017;ADS-012;ADS-026;ADS-001,ADS-017;STR7-ADS-001;ADS-014;ADS-026;ADS-012,5,3,continue,semantic,,,False,The answer is empty and does not provide any supported factual claims to address the question.,False,No context discusses cryptographic authentication for APM or exemptions for autonomous mode engagement.,,skipped,True
How do the automated control requirements trace through the radar subsystem dependencies to justify the final referenced automation constraint across the full chain?,3+-hop,agentic-graph,azure,none,2,18976,4763,694,5457,AUTO-004;AUTO-020;RADAR-017;RADAR-025,FDR-015;COMM-018;RADAR-025;FCC-004;RADAR-017;SEC-035;AUTO-004;SEC-014,8,3,continue,semantic,,,False,"The answer is missing, so no factual claims can be verified from the provided contexts.",False,The answer is missing; no claims were made to evaluate against the contexts.,,skipped,True
Which flight data recorder requirement is ultimately referenced by the emergency monitoring requirement cited by the autonomous function verification requirement?,3+-hop,graphrag,azure,none,2,4708,1558,203,1761,FDR-001;FDR-015;SEC-035;AUTO-009;FDR-060;FDR-008;SEC-028;FCC-012;AUTO-010;BIT-002;EMS-006;EMS-021;EMS-033;ENG-037;FCC-009,FDR-001;FDR-015;SEC-035;AUTO-009;FDR-060;FDR-008;SEC-028;FCC-012;AUTO-010;BIT-002;EMS-006;EMS-021;EMS-033;ENG-037;FCC-009,15,0,,,,,False,The contexts do not include any autonomous function verification requirement or any chain from it to an emergency monitoring requirement to a flight data recorder requirement.,True,"EMS.EMS-006 references FCC.FCC-009, which references FCC.FCC-012; FCC.FCC-012 verifies FDR.FDR-008, which is supported in the contexts.",,skipped,False
"Which flight control computer requirement is ultimately referenced by the power verification path through the communications data link, and what upstream power requirement does it trace back to?",3+-hop,adaptive,azure,none,0,5238,1502,213,1715,SEC-035;STR-021;FCC-001;PWR-001;AUTO-004;FCC-004;COMM-016;PWR-003;CDL-028;ENG-037;EPS-002;FCC-041;FCC-046;NBC3-NAV-001;PWR-012,SEC-035;STR-021;FCC-001;PWR-001;AUTO-004;FCC-004;COMM-016;PWR-003;CDL-028;ENG-037;EPS-002;FCC-041;FCC-046;NBC3-NAV-001;PWR-012,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,True,"The answer contains no factual claims, so there is nothing unsupported by the contexts.",False,The answer is missing and thus cannot be judged supported by the retrieved contexts.,,skipped,False
"During an MBIT firmware update, how should invalid or expired signature detection drive FMS mode transition and allowable navigation capability?",2-hop,agentic-graph,azure,none,0,17595,5428,614,6042,FCC-011;FCC-037;FCC-012;FCC-009;FCC-017,ICE-016;ICE-017;ICE-012;ICE-019;ICE-004;FCC-011;FCC-009;FCC-012;FCC-037;FCC-017,10,3,continue,semantic,,,False,"The contexts do not mention MBIT firmware updates, signature detection, FMS transitions, or allowable navigation capability.",False,"No retrieved context discusses invalid or expired signature detection during MBIT firmware update, FMS mode transition, or allowable navigation capability.",,skipped,True
"Which command-and-data-link requirement ultimately fulfills the secure communications requirement, and through what EMS reference path is that satisfaction traced across subsystems?",3+-hop,vanilla,azure,none,2,6670,588,309,897,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001,5,0,,,,,False,The answer is empty and does not identify any requirement or EMS trace path from the provided contexts.,False,"The answer is missing; no claims are made, so it is unsupported by the contexts.",,skipped,True
