query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
Did Neil Hopkins and Lenore E. Walker share the same nationality?,vanilla,1,1-hop,2026-08-21,True,All claims regarding the American nationality of Neil Hopkins and Lenore E. Walker are directly supported by the provided contexts.,1053
"Which film has the director born earlier, Meera (1945 Film) or Old Mother Riley'S Ghosts?",vanilla,1,3+-hop,2026-08-21,True,The answer accurately reflects the lack of information in the context while correctly stating the supported director name.,1048
"Which film has the director who died later, Suyetchai Mla or Brilliant Lies?",vanilla,1,3+-hop,2026-08-21,True,The answer accurately reflects the information in the contexts and correctly notes that the directors' death dates are missing.,1265
"Which film came out earlier, Locked In (Film) or Angel'S Rage?",vanilla,1,1-hop,2026-08-21,True,The contexts confirm that Angel's Rage was released in 2006 and Locked In was released in 2010.,888
"Which film was released first, Sankaranum Mohananum or Cold Blade?",vanilla,1,1-hop,2026-08-21,True,"The answer is fully supported by the retrieved contexts, which establish that Cold Blade is from 1970 and Sankaranum Mohananum is from 2011.",1600
"Which film has the director who was born earlier, Ruler Of The Road or Carson City Cyclone?",vanilla,1,3+-hop,2026-08-21,True,The answer accurately states the directors based on the provided contexts and correctly identifies that their birth dates are not present in the text.,1374
"Which film whose director was born first, The Liberace Of Baghdad or Wild Heather?",vanilla,1,3+-hop,2026-08-21,False,The initial statement claiming Wild Heather's director was born earlier is unsupported because the contexts do not provide birth dates for either director.,1304
"Which film whose director was born first, The Adjuster or Hajen Som Visste För Mycket?",vanilla,1,3+-hop,2026-08-21,True,The answer accurately states the directors from the provided contexts and correctly notes that their birth dates are not present in the retrieved text.,1475
Do director of film La Neve Nel Bicchiere and director of film Lucia'S Grace have the same nationality?,vanilla,1,3+-hop,2026-08-21,False,"The contexts identify Gianni Zanasi's nationality as Italian, but they do not state the nationality of director Florestano Vancini.",1178
"Which album was released earlier, Years Past Matter or Digital Smoke?",vanilla,1,1-hop,2026-08-21,True,All facts and dates mentioned in the answer are directly supported by the retrieved contexts.,939
"Which film has the director died first, The Girl In The Red Velvet Swing or Ghosts Of Port Arthur?",vanilla,1,3+-hop,2026-08-21,True,The answer accurately states the directors identified in the context and correctly points out that their death dates are missing.,1112
Who is Empress Xu (Ming Dynasty)'s father-in-law?,vanilla,1,2-hop,2026-08-21,True,All statements and the light inference identifying the Hongwu Emperor as Empress Xu's father-in-law are directly supported by the retrieved contexts.,2044
Do both directors of films Bullet For Stefano and Annabella'S Adventure share the same nationality?,vanilla,1,3+-hop,2026-08-21,True,"All claims regarding the films, directors, and film origins are directly supported by the retrieved contexts.",1273
Where did Johan Ludvig Heiberg (Poet)'s father die?,vanilla,1,2-hop,2026-08-21,True,The answer accurately reflects and cites the retrieved context stating that Peter Andreas Heiberg settled in Paris and lived there until his death.,2211
Where was the place of burial of the director of film High Lane (Film)?,vanilla,1,2-hop,2026-08-21,True,The answer accurately states that Abel Ferry directed High Lane according to the context and correctly identifies that his place of burial is not provided.,1522
Do both films Homecoming (1984 Film) and Hello Cheyenne have the directors that share the same nationality?,vanilla,1,3+-hop,2026-08-21,True,All factual claims made in the answer are strictly supported by the provided context chunks.,1692
"Who is Beatrice Of Burgundy, Lady Of Bourbon's mother-in-law?",vanilla,1,2-hop,2026-08-21,True,The answer accurately states what is in the retrieved text and correctly identifies that the mother-in-law's identity is not provided.,1248
Where was the director of film Katka'S Reinette Apples born?,vanilla,1,2-hop,2026-08-21,True,The answer accurately states that the retrieved context identifies the directors but does not provide information on where they were born.,1141
"Which film whose director is younger, Told In The Hills or Goodnight, Sweet Marilyn?",vanilla,1,3+-hop,2026-08-21,True,The answer accurately reflects the retrieved contexts and correctly states that the directors' ages are not provided.,1192
"Which film has the director who was born first, Legend Of The Mountain or Three Men To Kill?",vanilla,1,3+-hop,2026-08-21,True,"All facts cited are directly supported by the retrieved contexts, which correctly name the directors but lack their birth dates.",1291
"Who lived longer, Jean-Baptiste-Denis Despré or Lucien Bonaparte Webster?",vanilla,2,1-hop,2026-08-21,True,The answer accurately calculates the lifespans and compares the ages of Jean-Baptiste-Denis Despré and Lucien Bonaparte Webster using the dates provided in the contexts.,1452
"Who died later, Pieter Corneliszoon Hooft or Rudi Carrell?",vanilla,2,1-hop,2026-08-21,True,All statements and dates are fully supported by the provided retrieved contexts.,1592
"Which film came out first, Defendor or Njanum Ente Familiyum?",vanilla,2,1-hop,2026-08-21,True,All facts in the answer are supported by the provided context chunks.,1442
"Which film came out first, What Women Love or Ramudu Kadu Krishnudu?",vanilla,2,1-hop,2026-08-21,True,The answer accurately compares the release years of both films based directly on the provided contexts.,1088
Does Eddie Murray (Rugby League) have the same nationality as Henry Talbot (Photographer)?,vanilla,2,1-hop,2026-08-21,True,All claims regarding the nationalities of Eddie Murray and Henry Talbot are accurately supported by the provided contexts.,1205
Do Jan Christiaan Lindeman and Jermano Lo Fo Sang have the same nationality?,vanilla,2,1-hop,2026-08-21,True,All facts and cited references are directly supported by the provided contexts.,1656
Are both directors of films Tarzan And The Slave Girl and Sweet Crude from the same country?,vanilla,2,3+-hop,2026-08-21,True,"All facts stated in the answer are directly supported by the retrieved contexts, and it accurately notes the missing information.",1445
"Who was born first, Heo Keon or Ljiljana Nanušević?",vanilla,2,1-hop,2026-08-21,True,All facts and dates mentioned in the answer are directly supported by the retrieved contexts.,1066
Who was born first out of Kazimierz Cichowski and Ellen Margrethe Løj?,vanilla,2,1-hop,2026-08-21,True,All birth dates and the resulting comparison are directly supported by the provided contexts.,2021
"Where did Catherine Of Taranto, Countess Of Copertino's mother die?",vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects that the provided contexts do not mention the death location of Catherine of Taranto's mother.,1080
Who is Princess Caroline Napoléon's maternal grandmother?,vanilla,2,2-hop,2026-08-21,True,All facts and relationships mentioned in the answer are directly supported by the retrieved contexts.,1623
Where was the father of Alina Fernández born?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects that context [2W-011-P06] identifies her father as Fidel Castro without specifying his birthplace.,1204
"Who died later, Adam Purple or Chyskillz?",vanilla,2,1-hop,2026-08-21,False,The answer incorrectly claims Adam Purple died later despite citing dates showing Chyskillz died in 2018 and Adam Purple died in 2015.,1418
"Which film whose director was born first, Lions For Lambs or Nowhere In Africa?",vanilla,2,3+-hop,2026-08-21,True,All statements in the answer are accurate and correctly identify the lack of birth dates in the provided context.,1171
"Which film came out earlier, Where Are You? I'M Here or Patnam Vachina Pativrathalu?",vanilla,2,1-hop,2026-08-21,True,All claims regarding the release years and the comparison between the two films are directly supported by the context.,1104
"Where was the place of death of Crato, Count Of Nassau-Saarbrücken's father?",vanilla,2,2-hop,2026-08-21,True,The answer accurately identifies Crato's father and his place of death based on the provided contexts.,1571
"Which film has the director who was born later, Young Buffalo Bill or The Lacquered Box?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately states the directors provided in the context and correctly identifies that their birth dates are not present.,829
"Do Kim Darby and John Birdsall (Politician, Born 1840) have the same nationality?",vanilla,2,1-hop,2026-08-21,False,"The answer starts with 'No', which directly contradicts the context showing both individuals are American and thus share the same nationality.",1234
"Which film whose director was born first, Sin'S Pay Day or Gunaah (1993 Film)?",vanilla,2,3+-hop,2026-08-21,True,"The answer accurately reflects that while the directors are identified in the contexts, their birth dates are not provided.",2010
Who was the teacher of the composer of film The Cousin From Nowhere (1953 Film)?,vanilla,2,2-hop,2026-08-21,True,The answer accurately summarizes what is present in the context and correctly states that the teacher of the composer is not provided.,1365
"Who is older, Arnold Carl Johansen or Walter Lafferty?",vanilla,2,1-hop,2026-08-21,True,"The answer is fully supported by the retrieved contexts, which list the birth dates of both individuals.",1008
"Who was born first, Cornelis Gijsbert Gerrit Jan Van Steenis or Tarsem King, Baron King Of West Bromwich?",vanilla,2,1-hop,2026-08-21,True,The answer accurately compares the birth dates of both individuals using the provided contexts.,1313
"Did the movies Mille Bolle Blu and La Moglie Vergine, originate from the same country?",vanilla,2,1-hop,2026-08-21,True,Both films are explicitly identified as Italian in the retrieved context chunks.,1018
"Who is older, Daniel David Moses or Stanislas Batchi?",vanilla,2,1-hop,2026-08-21,True,All facts and birth dates are supported directly by the retrieved contexts.,1144
"Which film came out first, Blood And Diamonds or Opened By Mistake?",vanilla,2,1-hop,2026-08-21,True,The answer accurately compares the release years of both films based directly on the provided contexts.,1033
When was Richard Bootle-Wilbraham's father born?,vanilla,2,2-hop,2026-08-21,True,Every claim in the answer regarding Richard Bootle-Wilbraham's father and his birth date is fully supported by the provided contexts.,1629
"Which film has the producer who is older, Dweepa or Kalank?",vanilla,2,3+-hop,2026-08-21,True,"All claims are strictly supported by the retrieved contexts, correctly recognizing that the producer and birth date for Dweepa are missing.",2065
Who was born first out of Gerda Weissensteiner and Stasys Šaparnis?,vanilla,2,1-hop,2026-08-21,True,All claims regarding birth dates and who was born first are fully supported by the context.,1016
Who is the paternal grandfather of George Tupou V?,vanilla,2,2-hop,2026-08-21,True,The answer logically deduces George Tupou V's paternal grandfather directly from the provided contexts.,1242
"Which film has the director who is older than the other, Odd Job (Film) or Everything'S Ducky? ",vanilla,2,3+-hop,2026-08-21,True,The answer accurately reflects the information in the retrieved contexts and correctly notes that the directors' ages are not provided.,1118
When did Mary Basset's father die?,vanilla,2,2-hop,2026-08-21,True,"The answer accurately states that while Mary Basset is identified as the daughter of William Roper, his date of death is not provided in the context.",2024
"Which film has the director who was born earlier, The Forbidden Trail or A Weaver Of Dreams?",vanilla,2,3+-hop,2026-08-21,True,All factual claims made in the answer are accurately supported by the retrieved contexts.,1426
"Which film has the director died later, The Wax Model or Khoon Ka Karz?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately states the directors provided in the context and correctly acknowledges that death dates are missing.,1857
"Are the movies The Urethra Chronicles and Starter For 10 (Film), from the same country?",vanilla,2,1-hop,2026-08-21,True,The answer accurately reflects the context details stating that Starter for 10 is a British film and The Urethra Chronicles is an American band documentary.,1529
"Which film has the director who was born earlier, Angélique, Marquise Des Anges or That Man George?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately cites the directors mentioned in the context and correctly states that their birth dates are not provided.,1204
"Who lived longer, George F. Sowers or Henrietta Amelia Leeson?",vanilla,2,1-hop,2026-08-21,False,"The context explicitly states Leeson died aged 75, making the claim that she lived longer than Sowers (who lived 75 years and one month) unsupported and speculative.",2090
Did Mitch Brian and Harry Kent (Cyclist) share the same nationality?,vanilla,2,1-hop,2026-08-21,True,The answer is fully grounded in the retrieved contexts which state that Mitch Brian is American and Harry Kent is from New Zealand.,1226
"Which film has the director who died later, Waiting For The Hearse or The Seventh Sword?",vanilla,2,3+-hop,2026-08-21,True,"All factual claims made in the answer are directly supported by the retrieved contexts, which identify the directors but lack their death dates.",1010
Who is Princess Elizabeth Of Greece And Denmark's maternal grandfather?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects the retrieved contexts by identifying her mother from [2W-038-P04] and stating that her maternal grandfather is not provided.,1115
What is the place of birth of Dianne Bentley's husband?,vanilla,2,2-hop,2026-08-21,True,"The answer accurately identifies Robert J. Bentley as Dianne Bentley's husband and his birthplace as Columbiana, Alabama based on the retrieved contexts.",1608
What nationality is Sukhumala Marasri's father?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects the context by identifying her father as King Mongkut and noting that his nationality is not stated.,1307
"Which magazine was founded first, Racing Toward Diversity or Lo Scolaro?",vanilla,2,1-hop,2026-08-21,True,All factual claims regarding publication and founding dates are directly supported by the retrieved contexts.,1328
"Which film was released earlier, Smiles Of A Summer Night or Two Idiots In Hollywood?",vanilla,2,1-hop,2026-08-21,True,All facts regarding the release years and the earlier film are directly supported by the retrieved contexts.,910
Did Charles Robinson (Raf Airman) and Terri Hooley share the same nationality?,vanilla,2,1-hop,2026-08-21,True,The answer accurately reflects the content of the retrieved context and correctly states that Terri Hooley is not mentioned.,1030
Do both films All Souls (Film) and Atomised (Film) have the directors from the same country?,vanilla,2,3+-hop,2026-08-21,True,All claims regarding the directors and the lack of nationality information are fully supported by the retrieved contexts.,1491
Where was the director of film Death Of A Friend born?,vanilla,2,2-hop,2026-08-21,True,The answer accurately states that the retrieved context identifies Franco Rossi as the director of Death of a Friend but does not provide his birthplace.,2004
Who is the spouse of the director of film Fire-Eater (Film)?,vanilla,2,2-hop,2026-08-21,True,The answer correctly identifies the director from the context and accurately states that information about their spouse is not present.,845
"Which film has the director born later, No Dough Boys or The Punch And Judy Man?",vanilla,2,3+-hop,2026-08-21,True,"All claims are strictly supported by the retrieved contexts, correctly noting the missing birth dates.",1160
Are Saks Fifth Avenue and Warburg Pincus located in the same country?,vanilla,2,1-hop,2026-08-21,True,All factual claims in the answer regarding the locations of Saks Fifth Avenue and Warburg Pincus are directly supported by the context.,1243
Are the directors of films Jaco (Film) and Half A Bride both from the same country?,vanilla,2,3+-hop,2026-08-21,True,"All factual claims made in the answer are accurately supported by the retrieved contexts, which mention the films and their directors but not the directors' nationalities.",1609
"Which film has the director who died earlier, My Husband'S Other Wife or ¡Que Viene Mi Marido!?",vanilla,2,3+-hop,2026-08-21,True,All statements regarding the film directors and the lack of death dates are fully supported by the retrieved contexts.,892
Are Vivicca Whitsett and Pepa (Rapper) from the same country?,vanilla,2,1-hop,2026-08-21,True,The answer accurately reflects the nationalities described in the contexts for both individuals.,1438
"Which film came out first, Je L'Ai Été Trois Fois or Tamala 2010: A Punk Cat In Space?",vanilla,2,1-hop,2026-08-21,True,"The answer is supported by the context, which confirms Je l'ai été trois fois was released in 1952 and provides evidence showing Tamala 2010 is from a much later period.",1786
"Which film came out first, The Happy Life or King Arthur Was A Gentleman?",vanilla,2,1-hop,2026-08-21,True,All claims are accurately supported by the provided contexts.,931
"Which film has the director who was born earlier, Time For Loving or Un'Altra Vita?",vanilla,2,3+-hop,2026-08-21,True,The answer correctly identifies the directors from the context and accurately states that their birth dates are not provided.,1212
"Which film has the director born later, Monsieur Taxi or A Yiddish World Remembered?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately states the directors mentioned in the context and correctly identifies that their birth dates are not provided.,1002
"Which film has the director who died first, The Squaw Man'S Son or Till We Meet Again (1936 Film)?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately reflects the context details regarding the directors and correctly identifies that their death dates are missing from the text.,1073
What is the place of birth of Marie Tomášová's husband?,vanilla,2,2-hop,2026-08-21,True,All statements regarding Marie Tomášová's husband and his place of birth are directly supported by the retrieved contexts.,1166
Where did Eduardo Notari's mother die?,vanilla,2,2-hop,2026-08-21,True,The answer accurately identifies Eduardo Notari's mother as Elvira Notari and correctly states her place of death as Cava de' Tirreni based on the context.,1591
"Who is younger, Empress Xiaoshurui or Goran Veselinovski?",vanilla,2,1-hop,2026-08-21,True,The birth dates and relative ages of Empress Xiaoshurui and Goran Veselinovski are fully supported by the provided contexts.,957
"Which film has the director who died earlier, A Medal For Benny or King Of Chinatown?",vanilla,2,3+-hop,2026-08-21,True,All facts mentioned in the answer are fully supported by the provided context.,1052
"Which film came out earlier, Painted Post (Film) or Katka'S Reinette Apples?",vanilla,2,1-hop,2026-08-21,True,The answer accurately compares the release years of both films based directly on the provided context.,1061
"Who was born earlier, Ela Gandhi or Sebastián Borensztein?",vanilla,2,1-hop,2026-08-21,True,The birth dates of Ela Gandhi and Sebastián Borensztein are accurately extracted and compared based on the provided contexts.,1287
Was Dudley Russell or Juan René Serrano born first?,vanilla,2,1-hop,2026-08-21,True,"The contexts confirm Dudley Russell was born on 1 December 1896 and Juan René Serrano was born on 23 February 1984, showing Dudley Russell was born first.",1073
Are Bilthoven and Herveld both located in the same country?,vanilla,2,1-hop,2026-08-21,True,All claims regarding Bilthoven and Herveld being located in Dutch provinces (and thus the Netherlands) are fully supported by the retrieved contexts.,1380
Who is the spouse of the director of film The Glass Boat?,vanilla,2,2-hop,2026-08-21,True,The answer accurately states the directors named in the context and correctly acknowledges that their spouses are not mentioned.,1236
What is the place of birth of the director of film A Woman'S Face (1938 Film)?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects the information in the provided context and correctly states that the director's birthplace is not mentioned.,1291
Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,vanilla,2,3+-hop,2026-08-21,False,"The contexts do not state the nationality of director Gilbert Cates, so the claim that both directors are from the United States is unsupported.",1947
"Which film has the director who was born later, El Extraño Viaje or Love In Pawn?",vanilla,2,3+-hop,2026-08-21,True,All claims about the directors and the absence of their birth dates are fully supported by the retrieved contexts.,981
Who is Charlotte Of Schaumburg-Lippe's father?,vanilla,2,2-hop,2026-08-21,True,The answer is directly supported by context chunk [2W-069-P07].,1209
"Which film came out first, A Girl'S Folly or The Original Latin Kings Of Comedy?",vanilla,2,1-hop,2026-08-21,True,The answer accurately states the release years and which film came out first based on the provided contexts.,1106
"Who was born later, Borys Karnicki or Admir Velagić?",vanilla,2,1-hop,2026-08-21,True,The answer accurately compares the birth dates of both individuals based entirely on the provided contexts.,737
Are Paula Arundell and Trent Grimsey both from the same country?,vanilla,2,1-hop,2026-08-21,True,Both Paula Arundell and Trent Grimsey are explicitly identified as Australian in the provided contexts.,1218
Where did Hal Steinbrenner's father die?,vanilla,2,2-hop,2026-08-21,True,The answer directly reflects the retrieved contexts confirming George Steinbrenner died in his Tampa home.,1235
"Who is older, Oreste Scalzone or John Dugard?",vanilla,2,1-hop,2026-08-21,True,All facts and birth dates mentioned in the answer are directly supported by the retrieved contexts.,1231
"Which film has the director who was born first, The Millionaire'S Double or The Groundstar Conspiracy?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately states that the birth dates of the directors are not provided in the retrieved contexts.,1525
"Which film was released earlier, Navavadhu or The January Man?",vanilla,2,1-hop,2026-08-21,True,All facts stated in the answer are directly supported by the retrieved contexts.,1544
"Where did Frederick, Hereditary Prince Of Baden-Durlach's father die?",vanilla,2,2-hop,2026-08-21,True,The answer correctly identifies from the contexts that Frederick's father was Charles III William and that he died in Karlsruhe.,1408
"Which film has the director who is older, Heremias or S.P.Q.R.: 2,000 And A Half Years Ago?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately cites the directors from the retrieved context and correctly states that their ages/birth dates are not provided to determine who is older.,1695
"Were both Pietro Salini and Domenico Ravenna, born in the same place?",vanilla,2,1-hop,2026-08-21,True,All claims regarding the birthplaces and information from the retrieved contexts are accurately stated and fully supported.,944
"Which film has the director born earlier, Street Of No Return or Stage Door?",vanilla,2,3+-hop,2026-08-21,False,"The context does not provide Samuel Fuller's birth date, so the claim that Stage Door has the earlier-born director is unsupported.",1318
"Which film has the director who died first, Sons Of Bitches or Di Che Segno Sei??",vanilla,2,3+-hop,2026-08-21,True,The answer accurately cites director information from the contexts and correctly notes that death dates are not provided.,1188
"Which magazine came out first, Sri Ramakrishna Vijayam or Tait'S Edinburgh Magazine?",vanilla,2,1-hop,2026-08-21,True,All claims are accurately supported by the provided context chunks.,1374
"Which film has the director who died earlier, Here Is The Beauty or Whirl Of Youth?",vanilla,2,3+-hop,2026-08-21,True,The answer correctly identifies the directors from the context and accurately notes that their dates of death are not provided.,1028
"Who is older, Artyom Novichonok or Lyubov Kiryukhina-Tsyoma?",vanilla,2,1-hop,2026-08-21,True,The answer accurately cites birth dates from the contexts to correctly determine that Lyubov Kiryukhina-Tsyoma is older.,1275
Who was born first out of Andrea Di Vito and Barbara Fairchild?,vanilla,2,1-hop,2026-08-21,True,The birth dates of both individuals and the conclusion that Barbara Fairchild was born first are fully supported by the retrieved contexts.,1051
What is the place of birth of the director of film The New Kids?,vanilla,2,2-hop,2026-08-21,True,"The answer accurately states that the director's place of birth is not provided in the context, while correctly citing the director named in the text.",1055
"What is the place of birth of Rudolf Christian, Count Of East Frisia's father?",vanilla,2,2-hop,2026-08-21,True,The answer correctly identifies Enno III as Rudolf Christian's father from the context and accurately states that his place of birth is not provided.,1643
"Which film was released earlier, Samundi or Babilonia?",vanilla,2,1-hop,2026-08-21,True,The answer accurately states the release years and comparison directly supported by the retrieved contexts.,1278
Do director of film Trouble In The Glen and director of film Hennessy (Film) have the same nationality?,vanilla,2,3+-hop,2026-08-21,False,"The context does not indicate the nationalities of the two directors, making the claim that it indicates different nationalities unsupported.",1120
"Who was born earlier, Denis Rogers or Zelma Wilson?",vanilla,2,1-hop,2026-08-21,True,All facts and requirement references in the answer are directly supported by the retrieved contexts.,1119
"Which film has the director born first, Escape From The Dark or Bulundi?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately identifies the directors from the provided texts and correctly states that neither director's birth date is present in the context.,1318
"Which film has the director who died later, The Heart Of Nora Flynn or A Vanished World?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately states what is present in the context and correctly points out that death dates for the directors are missing.,1234
Are Trenton Aerodrome and Mackenzie Airport both located in the same country?,vanilla,2,1-hop,2026-08-21,True,All claims regarding the locations of Trenton Aerodrome and Mackenzie Airport in Canada are directly supported by the retrieved contexts.,875
"Which film has the director born first, Free Hand For A Tough Cop or Man'S Favorite Sport??",vanilla,2,3+-hop,2026-08-21,False,"The claim that Man's Favorite Sport? has the director born first is not supported by the retrieved contexts, which lack birth dates for both directors.",1908
What is the place of birth of Lupe Rumazo's father?,vanilla,2,2-hop,2026-08-21,True,The contexts directly support that Lupe Rumazo's father is Alfonso Rumazo González and that his birthplace is Latacunga.,2070
Are Mount Queen Mary and Curia Mountain located in the same country?,vanilla,2,1-hop,2026-08-21,False,"The answer starts with 'No', contradicting both the context and its own explanation that both mountains are in Canada.",1294
"Which film was released earlier, Robotech: The Movie or Lakeeran?",vanilla,2,1-hop,2026-08-21,True,All facts and inferences comparing the release years of both films are directly supported by the retrieved contexts.,977
"Who is younger, R. Nagarajan or Agneta Engström?",vanilla,2,1-hop,2026-08-21,True,All factual claims and birth dates are fully supported by the retrieved contexts.,1039
"Which film has the director who died earlier, Up In The World or Gioventù Alla Sbarra?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately summarizes the director information from the contexts and correctly states that the death dates are missing.,1258
Where did the composer of film Kilippattu (Film) die?,vanilla,2,2-hop,2026-08-21,True,All facts and citations in the answer are directly supported by the retrieved contexts.,1723
Where did the composer of film Before Sunset study?,vanilla,2,2-hop,2026-08-21,True,The answer accurately summarizes the retrieved context and correctly notes that the composer and their education are not identified.,1305
"Which film has the director who died later, Farewell, My Beautiful Lady or Night 'N' Gales?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately cites the directors mentioned in the context and correctly states that their dates of death are not provided.,1277
Does Éric Ruf have the same nationality as Jean Léonard Marie Poiseuille?,vanilla,2,1-hop,2026-08-21,True,All facts stated in the answer regarding the French nationality of both individuals are directly supported by the retrieved contexts.,926
Where was the founder of university Vermont Studio Center born?,vanilla,2,2-hop,2026-08-21,False,"The answer claims Fred R. Krug is the only birthplace in the context, which contradicts chunk [2W-090-P07] mentioning John Veltri was born in New Jersey.",1315
Are Marib Airport and Lee County Airport (Virginia) both located in the same country?,vanilla,2,1-hop,2026-08-21,True,All claims are fully supported by the retrieved contexts.,906
What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,vanilla,2,2-hop,2026-08-21,True,The answer accurately identifies the performer and her place of birth using the provided contexts.,1878
Where did Shivaji Ii's father die?,vanilla,2,2-hop,2026-08-21,True,The answer is fully supported by the provided contexts.,1058
Where did Paulding Farnham's wife die?,vanilla,2,2-hop,2026-08-21,True,The answer accurately notes that the context lacks the death location while correctly summarizing the supported biographical facts.,1122
What is the place of birth of Oliver Penrose's father?,vanilla,2,2-hop,2026-08-21,True,The answer accurately identifies that Oliver Penrose's father is Lionel Penrose and correctly states that his place of birth is not provided in the context.,1339
"Who is younger, Adam Morawski or Matt Kilcullen?",vanilla,2,1-hop,2026-08-21,True,All factual claims and citations are directly supported by the retrieved contexts.,984
Which award the director of film Solstice (Film) received?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects the contents of the retrieved contexts and correctly states that the requested information cannot be determined from them.,1259
"Are director of film The Case Is Closed, Forget It and director of film Le Signorine Dello 04 from the same country?",vanilla,2,3+-hop,2026-08-21,False,"The contexts identify the nationality of the films as Italian, but do not state the nationality or country of origin of the individual directors.",1536
Who is the father of the director of film Dino Ki Dulhaniya?,vanilla,2,2-hop,2026-08-21,True,The answer accurately states that the retrieved contexts do not provide information about the father of director Mehreen Jabbar.,1647
Are both directors of films Dead Man Running and Night Alone from the same country?,vanilla,2,3+-hop,2026-08-21,True,The answer accurately reflects the information in the provided context and correctly states that the directors' nationalities are missing.,1168
Do director of film Brain Damage (Film) and director of film The Hole In The Ground (Film) have the same nationality?,vanilla,2,3+-hop,2026-08-21,False,The claim that the directors share the same nationality in the provided context is unsupported and contradicted by the context.,1176
"Which film has the director who was born later, L'Eclisse or A Matter Of Morals?",vanilla,2,3+-hop,2026-08-21,True,"All statements in the answer are fully supported by the retrieved contexts, which lack the birth date for John Cromwell.",1494
"Who was born later, Jay T. Harris or Amie Casey?",vanilla,2,1-hop,2026-08-21,True,Every claim and cited date in the answer is fully supported by the retrieved contexts.,983
Where was the director of film Chopsticks (Film) born?,vanilla,2,2-hop,2026-08-21,True,The answer accurately states that Chopsticks was directed by Sachin Yardi per the retrieved context and correctly notes that his birthplace is not mentioned.,1386
"Which film whose director was born first, Flesh And The Spur or Memories Of A Mexican?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately cites the directors from the retrieved context and correctly notes that their birth dates are not provided.,1252
Who is the father of Alexios Iii Angelos?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects what is explicitly stated in the retrieved contexts while noting the limits of the text.,1874
"Which magazine came out first, Family Herald or Books For Keeps?",vanilla,2,1-hop,2026-08-21,True,All factual statements regarding the launch dates and order of the magazines are fully supported by the context.,1170
"Which film has the director born earlier, Trail To Vengeance or Sally'S Irish Rogue?",vanilla,2,3+-hop,2026-08-21,True,"All statements in the answer are strictly supported by the context, which names the directors but lacks their birth dates.",1167
Where was the composer of film Billy Elliot born?,vanilla,2,2-hop,2026-08-21,True,The answer accurately notes that Stephen Warbeck is named as the composer in the context and correctly acknowledges that his birthplace is not mentioned.,1324
"Which film has the director who is older than the other, Velli Vizha or A Year Ago In Winter? ",vanilla,2,3+-hop,2026-08-21,True,The answer accurately reflects the information in the contexts and correctly points out that the birth dates or ages of the directors are missing.,1261
"Which film came out earlier, Kalyana Mandapam or Lucrèce Borgia?",vanilla,2,1-hop,2026-08-21,True,All claims regarding the release years of the films are fully supported by the retrieved context.,1501
"Which film was released more recently, Bhanwarey or Harlem Nights?",vanilla,2,1-hop,2026-08-21,True,All facts regarding the release dates of Bhanwarey and Harlem Nights are directly supported by the context.,1567
"Which film has the director who was born first, Valley Of The Redwoods or The Law Of Men?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately cites the directors from the provided contexts and correctly states that their birth dates are not provided.,937
"Which film has the director who was born earlier, The Blackmailers or Re-Animator?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately cites the directors from the provided texts and correctly notes that their birth dates are not present in the context.,1611
Are Graduate University Of Advanced Technology and Fruita Schoolhouse located in the same country?,vanilla,2,1-hop,2026-08-21,True,All facts and cited context references in the answer are directly supported by the retrieved contexts.,863
Who is Paolo Ii Vitelli's maternal grandfather?,vanilla,2,2-hop,2026-08-21,True,"The contexts confirm that Paolo II Vitelli's mother was Angela de' Rossi, whose father was Troilo I de' Rossi.",1113
Do both films: Blockade (1938 Film) and Woman In The River have the directors from the same country?,vanilla,2,3+-hop,2026-08-21,True,"All claims are strictly supported by the provided context, which confirms the directors' names and lacks information regarding their nationalities.",1742
"Which film has the director died later, Mexican Spitfire'S Elephant or Revenge (1918 Film)?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately states what is present and missing in the retrieved contexts without hallucinating any facts.,1266
