query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"How does the two-aircraft live-network separation test demonstrate the coordinated-flight function is supported by guidance accuracy sufficient to meet enroute, terminal, and approach TSE limits?",2-hop,vanilla,azure,none,1,10233,631,430,1061,DLNK-025;FMS-041;ALX2-FMS-001;FMS-012;NAV-034,DLNK-025;FMS-041;ALX2-FMS-001;FMS-012;NAV-034,5,0,,,,,True,"The answer is empty, so it makes no factual claims and therefore introduces nothing unsupported by the contexts.",False,"The answer should explain how the two-aircraft live-network separation test demonstrates guidance accuracy meeting enroute, terminal, and approach TSE limits, but none of the contexts explicitly link ",,skipped,False
What upstream GNSS timing output and interfaces justify the navigation fusion function’s 1 Hz bus time-synchronisation service and GPS-derived accuracy source?,1-hop,agentic-graph,azure,none,1,13414,2698,564,3262,NAV-027;GPS-010;GPS-028;GPS-027,NAV-027;NAV-022;NAV-019;NAV-020;NAV-021;GPS-010;GPS-013;GPS-028;GPS-027;NBC3-GPS-002,10,0,sufficient,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",True,"The answer can be justified by NAV-027 and GPS-010, which specify the 1 Hz bus time-synchronisation service derived from GPS via 1PPS and time-of-week message, supporting the navigation fusion functio",,skipped,True
"During standby-to-coarse-align motion rejection, what operator alignment-status indication is required on the HMI?",1-hop,agentic,azure,none,1,16259,3626,482,4108,INS-006;HMI-070,HMI-070;INS-006;HMI-120;HMI-050;GCS-007,5,3,continue,semantic,,,False,The answer is empty and does not state the required HMI indication from the contexts.,True,"The contexts require the HMI to display INS-alignment status (mode, percent-complete, time-to-ready) and annunciate MOTION_DETECTED to the operator during motion rejection, directly supporting the ans",,skipped,False
How is compliance shown that 10 Hz health-monitoring tasks do not cause the 50 Hz outer-loop guidance law to exceed its 95%-of-cycles 2 ms jitter limit?,2-hop,graphrag,azure,none,2,10223,1510,317,1827,FCC-014;FCC-013;FCC-015;AUTO-011;FCC-025;FCC-023;INS-016;EOIR-010;AUTO-002;AUTO-025;BIT-024;EMS-006;EOIR-028;FCC-038;FCC-052,FCC-014;FCC-013;FCC-015;AUTO-011;FCC-025;FCC-023;INS-016;EOIR-010;AUTO-002;AUTO-025;BIT-024;EMS-006;EOIR-028;FCC-038;FCC-052,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,"FCC-015 requires background health-monitoring tasks at 10 Hz not to delay the outer loop beyond FCC-014's jitter, and FCC-052 specifies compliance is shown by analysis of loop timing measurements and ",,skipped,True
"During an MBIT firmware update, how should invalid or expired signature detection drive FMS mode transition and allowable navigation capability?",2-hop,agentic-graph,azure,none,0,17595,5428,614,6042,FCC-011;FCC-037;FCC-012;FCC-009;FCC-017,ICE-016;ICE-017;ICE-012;ICE-019;ICE-004;FCC-011;FCC-009;FCC-012;FCC-037;FCC-017,10,3,continue,semantic,,,False,"The contexts do not mention MBIT firmware updates, invalid or expired signatures, FMS mode transitions, or allowable navigation capability.",False,No context mentions handling of invalid or expired signature detection during MBIT firmware update or its effect on FMS mode transition or navigation capability.,,skipped,True
"Can the control station’s 2 Hz engine telemetry support validating waypoint fuel-flow prediction accuracy, given the engine status message content and rate published for downstream flight management use?",2-hop,graphrag,azure,none,0,12156,1607,589,2196,FMS-017;FMS-043;FUEL-015;FUEL-010;ENG-014;FUEL-019;FUEL-005;FUEL-024;ENG-020;ENG-025;FDR-016;FMS-015;FUEL-026;GCS-014;ADS-020,FMS-017;FMS-043;FUEL-015;FUEL-010;ENG-014;FUEL-019;FUEL-005;FUEL-024;ENG-020;ENG-025;FDR-016;FMS-015;FUEL-026;GCS-014;ADS-020,15,0,,,,,False,The answer is empty and does not address the question using the provided requirements.,False,"No context states that engine telemetry is published to the control station at 2 Hz; published rates are 1 Hz (fuel status to GCS) and 20 Hz (engine status), but 2 Hz is not specified.",,skipped,True
How is the FCC’s 100 ms debounced weight-on-wheels input behavior verified on DAL-A platforms under a single landing-gear sensor fault?,2-hop,agentic,azure,none,0,20246,4837,789,5626,FCC-048;FCC-053,FCC-048;FCC-033;ALX2-FCC-003;FCC-053;FCC-023;ADS-026;ADS-014;ADS-017;SKT1-ADS-001;ADS-016,10,3,continue,semantic,,,False,The contexts state the 100 ms WoW debounce behavior but provide no DAL-A or single landing-gear sensor fault verification method for it.,False,No retrieved context describes verification or test methods for the FCC's 100 ms debounced weight-on-wheels input behavior under single sensor fault; only functional requirements are given.,,skipped,True
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",3+-hop,adaptive,azure,none,0,10994,1534,648,2182,FDR-022;NAV-008;INS-039;FDR-001;GPS-008;FDR-004;GPS-006;INS-013;BIT-002;EMS-005;FCC-029;FDR-016;FDR-020;FDR-070;INS-014,FDR-022;NAV-008;INS-039;FDR-001;GPS-008;FDR-004;GPS-006;INS-013;BIT-002;EMS-005;FCC-029;FDR-016;FDR-020;FDR-070;INS-014,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not address the requirement or dependency chain asked in the question.,True,"FDR-016 shows recorded position is sourced from NAV.NAV-029 (navigation), which relies on INS and GPS; INS-013, NAV-008, and other contexts establish the dependency chain and its impact on positioning",,skipped,False
"For maintenance-only external GNSS aiding used to reduce TTFF after storage, what operator authentication must be completed first, and where is it enforced?",2-hop,agentic,azure,none,0,12490,3468,312,3780,SEC-015;GPS-029,GPS-029;GPS-023;GPS-014;GPS-024;GPS-017,5,3,continue,semantic,,,True,"The answer makes no factual claims, so there is nothing unsupported by the provided contexts.",False,"The answer is missing; it must specify that operator authentication is required per SEC.SEC-015, as supported by GPS-029.",,skipped,False
"In ground mode, what requirement defines the authorized control-surface command path, and which ground system requirement implements that interface?",1-hop,agentic,azure,none,2,17517,4971,542,5513,FCC-007;GCS-022,FCC-007;FCC-038;FCC-018;FCC-040;FCC-002;ADS-014;ADS-017;ADS-019;ADS-016;ADS-015,10,2,sufficient,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",True,"FCC-007 defines the authorized command path in ground mode and references GCS.GCS-022 as the ground system requirement implementing the interface, as explicitly stated in the retrieved context.",,skipped,True
"When the power module detects an APU exceedance and commands shutdown, what flight data recording rates and fault-window capture are required?",1-hop,agentic,azure,none,0,17191,3699,574,4273,APM-023;EPS-011;EPS-005;EPS-024,EPS-005;EPS-011;EPS-015;EPS-004;EPS-024,5,3,continue,semantic,,,True,The answer is empty and makes no factual claims.,False,No retrieved context specifies flight data recording rates or fault-window capture for APU exceedances and shutdowns.,,skipped,False
"How would the 60-minute HIL data review confirm the recorder captures BIT fault information from the mandatory parameter set, given the subsystem’s published health-status message details?",2-hop,vanilla,azure,none,1,6144,411,355,766,BIT-009;EMS-019;BIT-036;BIT-024;BIT-029,BIT-009;EMS-019;BIT-036;BIT-024;BIT-029,5,0,,,,,True,The answer is empty and makes no factual claims.,False,The answer is missing; no claims are made to judge for faithfulness.,,skipped,False
"For ground-maintenance fault-injection on the power subsystem via the BIT maintenance interface, what operator authentication is required before BPCU commands are accepted?",2-hop,adaptive,azure,none,1,17612,4641,572,5213,SEC-010;EPS-018,EPS-018;EPS-015;EPS-006;EPS-011;EPS-024;EPS-018;EPS-015;EPS-006;EPS-004;EPS-011,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=1, trace_kw=False, chain_ind=True, numeric=False)",True,"The answer contains no factual claims, so nothing is unsupported by the provided contexts.",False,The required operator authentication before accepting BPCU commands during power fault-injection via BIT interface is not explicitly specified in the retrieved contexts.,,skipped,False
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,3+-hop,graphrag,azure,none,2,4382,1416,170,1586,SEC-014;AUTO-006;CDL-003;CDL-004;GCS-004;SEC-035;SEC-015;EMS-003;APM-029;AUTO-020;AUTO-022;BIT-020;BIT-031;CDL-030;DLNK-009,SEC-014;AUTO-006;CDL-003;CDL-004;GCS-004;SEC-035;SEC-015;EMS-003;APM-029;AUTO-020;AUTO-022;BIT-020;BIT-031;CDL-030;DLNK-009,15,0,,,,,False,"The answer is missing, so no traced autonomy requirement can be verified from the provided contexts.",True,"AUTO-006 is traced from SEC-010 security control via authentication, and CDL-030 links the data link command routing to AUTO-006, matching the question.",,skipped,False
How is radar-altimeter EMC coexistence verification performed while the onboard GNSS receiver tracks its required frequencies with CDL transmissions active?,2-hop,agentic,azure,none,2,20447,5446,811,6257,GPS-009;GPS-006;GPS-022;GPS-002,ICE-019;ICE-013;ICE-016;ICE-001;ICE-003;GPS-022;GPS-009;GPS-006;GPS-018;NBC3-GPS-002;EPS-025;EPS-003;EPS-017;EPS-023;EPS-001,15,3,continue,semantic,,,False,The contexts contain no radar-altimeter EMC coexistence verification requirement or CDL-active GNSS/radar-altimeter test description.,False,No context describes radar-altimeter EMC coexistence verification or requirements for GNSS receiver operation during active CDL transmissions.,,skipped,True
What hardware-protected mechanism and software-extraction constraint apply to the AES-256 key-wrapping storage method specified in the crypto selection table?,1-hop,graphrag,azure,none,0,3711,1705,117,1822,SEC-005;SEC-017;SEC-010;CDL-012;COMM-019;SEC-023;PLD-012;CDL-021;APM-033;AUTO-006;AUTO-034;CDL-040;COMM-030;DLNK-013;EMS-009,SEC-005;SEC-017;SEC-010;CDL-012;COMM-019;SEC-023;PLD-012;CDL-021;APM-033;AUTO-006;AUTO-034;CDL-040;COMM-030;DLNK-013;EMS-009,15,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,SEC-005 and SEC-017 specifically state that keys for AES-256 key-wrapping must be stored in hardware-protected key stores (HSM or secure-element) and not extractable by software.,,skipped,True
"How is a suspected GPS spoofing event detected in the inertial filter, handled in navigation fusion, and propagated to security monitoring and logging?",2-hop,adaptive,azure,none,1,24171,7297,858,8155,INS-028;SEC-025;SEC-028;INS-029;NAV-028;NAV-011;INS-039;INS-052,NAV-028;NAV-011;NAV-008;NAV-017;NAV-016;GPS-023;GPS-022;GPS-021;GPS-034;GPS-017;ADS-014;ADS-026;ADS-005;ADS-002;ADS-020;INS-029;INS-028;NAV-024;SEC-025;INS-052;NAV-036;INS-039,22,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=1, trace_kw=False, chain_ind=True, numeric=False)",True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",True,"All steps—detection in the INS EKF (INS-028), handling in navigation fusion by deweighting and notification (NAV-028), and propagation to security monitoring/logging (SEC-025)—are explicitly described",,skipped,True
"Which flight-control initialization constraint governs the termination-mode full nose-down, throttle-cut command before subsequent recovery commands are rejected?",1-hop,vanilla,azure,none,0,3414,464,160,624,EMS-026;STR7-FCC-006;EMS-025;FCC-007;ENG-005,EMS-026;STR7-FCC-006;EMS-025;FCC-007;ENG-005,5,0,,,,,False,The answer is empty and does not identify any governing constraint from the provided contexts.,True,"EMS-026 directly governs termination-mode full nose-down, throttle-cut command and rejection of subsequent recovery commands.",,skipped,False
Which built-in test requirement ultimately satisfies the security control referenced by the flight data recorder requirement through the flight control computer trace chain?,3+-hop,agentic-graph,azure,none,2,19761,6705,483,7188,BIT-040;FDR-015;AUTO-010;FCC-032;SEC-035,SEC-035;FDR-001;BIT-040;NBC3-NAV-001;FDR-015;AUTO-010;FCC-032;HMI-050,8,3,continue,semantic,,,False,The answer is empty and does not identify any built-in test requirement or trace chain conclusion from the contexts.,False,"The answer is missing; thus, no claims can be verified as supported by the contexts.",,skipped,True
"For autonomous mode engagement exceptions, what authentication mechanism must operator engagement requests use on the control data links?",1-hop,adaptive,azure,none,1,13097,3531,274,3805,ADS-014;ADS-026;ADS-017;ADS-021;ADS-004,ADS-017;ADS-026;ADS-004;ADS-014;ADS-021,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",False,The contexts do not mention autonomous mode engagement exceptions or any authentication mechanism for operator engagement requests on control data links.,False,No retrieved context mentions authentication mechanisms for operator engagement requests or control data links.,,skipped,True
"How is operator-triggered MBIT maintenance on the FCC’s ground Ethernet port authenticated, and under what ground-only conditions is that port enabled?",2-hop,agentic-graph,azure,none,2,12256,2716,432,3148,RJ-45;LDG-020;FCC-044;SEC-015,FCC-044;FCC-006;FCC-036;FCC-055;FCC-015;ICE-008;ICE-019;ICE-018;ICE-004;ICE-015,10,0,sufficient,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",True,"The answer can be fully supported: FCC-044 states the ground Ethernet port is enabled only when WoW is asserted on both main gear and groundcrew-inhibit is released per LDG.LDG-020, and all maintenanc",,skipped,True
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",2-hop,vanilla,azure,none,1,7858,584,207,791,DLNK-017;PLD-027;COMM-018;CDL-024;COMM-029,DLNK-017;PLD-027;COMM-018;CDL-024;COMM-029,5,0,,,,,True,The answer is empty and therefore makes no unsupported factual claims.,False,None of the contexts specify which GNSS frequencies or constellations must remain operable; only GPS is referenced.,,skipped,False
"Which integration-rig HIL test verifies the backup GCS cold-standby switchover requirement, including two-minute recovery and retained control authority?",1-hop,vanilla,azure,none,1,3120,526,136,662,GCS-040;GCS-025;GCS-038;NAV-035;PWR-034,GCS-040;GCS-025;GCS-038;NAV-035;PWR-034,5,0,,,,,True,The answer is empty and therefore makes no unsupported factual claims.,True,"The answer is fully supported by GCS-040, which specifies that backup-GCS switchover (GCS-025) is verified by simulating primary-GCS failure during a HIL mission, with switchover in ≤ 2 min and no los",,skipped,True
What higher-level SAR mode requirement traces to the platform mandate for operator authorisation before leaving STANDBY for a transmitting state?,1-hop,agentic-graph,azure,none,2,9587,3068,261,3329,SAR-005;PLD-006;PLD-018,SAR-005;PLD-006;FCC-011;PLD-025;SEC-015,5,0,sufficient,semantic,,,False,The answer is empty and does not provide the higher-level SAR mode requirement from the contexts.,True,"SAR-005 is a higher-level SAR mode requirement tracing to the platform mandate for operator authorisation before leaving STANDBY, per PLD-006, as stated in the contexts.",,skipped,False
"Which autonomy requirement is ultimately supported by the security control referenced by the communications verification requirement, and what communications item provides the verification evidence?",3+-hop,agentic-graph,azure,none,2,17211,8864,515,9379,COMM-030;COMM-019;SEC-010;AUTO-006,COMM-019;SEC-015;SEC-028;SEC-003_1;SEC-008;COMM-030;SEC-010;APM-029;BIT-020;BIT-031;FCC-044;FDR-055;GCS-008;GPS-029;INS-045;PWR-027;APM-033;AUTO-006;AUTO-034;CDL-012;DLNK-013;EMS-009;EPS-018;FCC-011;FUEL-025;PLD-012;SEC-017,27,1,sufficient,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the contexts.",True,"The autonomy requirement supported is AUTO-006 (engagement authentication per SEC-010), and the communication item providing verification evidence is the encrypted-UHF inhibit test COMM-030 linked to ",,skipped,True
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,1-hop,agentic,azure,none,2,16503,3384,454,3838,EPS-009;EPS-023,EPS-012;EPS-014;EPS-009;EPS-006;EPS-023,5,3,continue,semantic,,,False,The answer is empty and does not identify any requirement from the provided contexts.,False,No context specifies an EMS state retention or power hold-up requirement during a 50 ms bus interruption.,,skipped,True
"Given the SAR’s EMC coexistence with the CDL, which GNSS bands and constellations must remain trackable on Stratos-7, AeroLynx-X2, and Nimbus-C3?",2-hop,adaptive,azure,none,2,18123,5012,706,5718,GPS-009,GPS-009;GPS-021;ALX2-GPS-001;GPS-001;STR7-GPS-001;ADS-003;ADS-021;ADS-001;STR7-ADS-001;ADS-004,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=2, trace_kw=False, chain_ind=False, numeric=False)",False,The answer is empty and does not address the required GNSS bands and constellations from the context.,True,"The answer can be fully supported by [GPS-009], which specifies that GPS L1 C/A, GPS L5, and Galileo E1/E5a must be tracked on Stratos-7, AeroLynx-X2, and Nimbus-C3.",,skipped,False
"If the operator commands autonomous-flight mode engagement from the ground station, how must the command be routed, and which modes still require explicit authenticated engagement?",2-hop,adaptive,azure,none,2,16905,2874,601,3475,SEC-010;FCC-011;AUTO-006;AUTO-005;GCS-005,AUTO-006;FCC-011;AUTO-009;AUTO-005;GCS-005,5,1,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",False,"The contexts support that external mode-change requests must be authenticated and that all modes except DAA RESOLUTION and RTB require explicit operator engagement, but they do not state any ground-st",True,"The contexts state that all modes except DAA RESOLUTION and RTB require explicit authenticated operator engagement, and mode-change requests must be cryptographically authenticated and received with a",,skipped,False
"For Stratos-7 max-brake-energy landings, how must brake cooling and software assurance align with the landing gear and braking specification?",2-hop,graphrag,azure,none,1,7561,1292,285,1577,TCS-018;STR7-LDG-001;LDG-001;ICE-006;AUTO-029;STR-016;LDG-013;LDG-014;AUTO-040;LDG-011;LDG-032;RADAR-008;STR7-AUTO-002;FMS-029;NAV-030,TCS-018;STR7-LDG-001;LDG-001;ICE-006;AUTO-029;STR-016;LDG-013;LDG-014;AUTO-040;LDG-011;LDG-032;RADAR-008;STR7-AUTO-002;FMS-029;NAV-030,15,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",True,Required brake cooling airflow and control software assurance (DO-178C DAL-A) are explicitly referenced as aligning with max-brake-energy landings per the landing gear and braking specification.,,skipped,True
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,1-hop,graphrag,azure,none,1,3969,1210,132,1342,CDL-025;PWR-018;FCC-036;PWR-013;TCS-020;PLD-028;ICE-018;INS-035;EMS-029;FCC-055;GPS-026;INS-046;NAV-026;PWR-035,CDL-025;PWR-018;FCC-036;PWR-013;TCS-020;PLD-028;ICE-018;INS-035;EMS-029;FCC-055;GPS-026;INS-046;NAV-026;PWR-035,14,0,,,,,True,The answer is empty and therefore makes no factual claims beyond the provided contexts.,True,The answer that PWR.PWR-018 provides the continuously available hold-up energy for the CDL to ride through a 50 ms Category Z interruption is directly and literally supported by CDL-025 and PWR-018 in,,skipped,True
Which structural requirement defines the dedicated payload-bus routing and shielding needed to support the payload controller’s single-LRU installation near the bay rack?,1-hop,graphrag,azure,none,0,3777,1351,121,1472,STR-038;PLD-003;STR-021;SEC-014;STR-004;PWR-012;FCC-044;CDL-032;ADS-003;ALX2-FCC-001;BIT-031;CDL-024;DLNK-017;FCC-041;FCC-046,STR-038;PLD-003;STR-021;SEC-014;STR-004;PWR-012;FCC-044;CDL-032;ADS-003;ALX2-FCC-001;BIT-031;CDL-024;DLNK-017;FCC-041;FCC-046,15,0,,,,,True,STR-038 explicitly defines the dedicated payload-bus routing and EMC shielding for the payload controller’s single-LRU installation near the bay rack.,True,"STR-038 defines the dedicated payload-bus routing and shielding, while PLD-003 confirms the single-LRU payload controller near the bay rack references STR-038.",,skipped,True
"Which autonomy requirement is ultimately supported by the security control referenced by the communications verification requirement, and what communications item provides the verification evidence?",3+-hop,vanilla,azure,none,2,4334,614,180,794,COMM-019;SEC-028;SEC-015;COMM-018;SEC-035,COMM-019;SEC-028;SEC-015;COMM-018;SEC-035,5,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,False,No retrieved context shows a communications verification requirement referencing a security control or links this to any autonomy requirement or communications item as verification evidence.,,skipped,True
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",3+-hop,graphrag,azure,none,2,10431,1705,492,2197,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037;FMS-003;COMM-024;CDL-031;AUTO-006;AUTO-033;CDL-035;CDL-040;COMM-023;EMS-010;ENG-021,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037;FMS-003;COMM-024;CDL-031;AUTO-006;AUTO-033;CDL-035;CDL-040;COMM-023;EMS-010;ENG-021,15,0,,,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,No answer was provided to evaluate against the retrieved contexts.,,skipped,False
"Does the flight-plan upload path use the same public-key signature controls as field firmware updates over MBIT, including GCS countersignature and rejection of invalid, expired, or revoked loads?",2-hop,agentic-graph,azure,none,1,21659,5475,566,6041,FCC-031;FCC-040;FCC-011;NAV-001,NAV-028;NBC3-NAV-001;NAV-035;NAV-016;NAV-034;FCC-031;FCC-040;FCC-009;FCC-047;FCC-011,10,3,continue,semantic,,,False,The answer is empty and does not address the question using the provided contexts.,False,"None of the retrieved contexts mention flight-plan upload path, public-key signature controls, GCS countersignature, rejection of invalid/expired/revoked loads, or MBIT firmware update procedures.",,skipped,True
"If an operator commands an emergency return or diversion, what encryption, authentication, and key-validity conditions must the communications link and secure UHF voice satisfy before execution?",2-hop,agentic,azure,none,2,17267,2418,670,3088,SEC-010;HMI-120;EMS-009;SEC-008;COMM-019;COMM-030,COMM-019;COMM-030;EMS-030;EMS-023;CDL-021;COMM-030;COMM-019;EMS-009;SEC-008;COMM-015,10,0,sufficient,semantic,,,False,"The answer is missing, so no factual claims can be evaluated against the provided contexts.",False,"The answer is missing; therefore, it cannot be assessed for faithfulness.",,skipped,True
How do the emergency management constraints propagate through power allocation and navigation dependencies to determine the final command/data link behavior?,3+-hop,graphrag,azure,none,2,16159,1586,815,2401,FCC-009;CDL-027;CDL-011;FCC-010;FCC-030;EMS-033;CDL-036;EMS-009;AUTO-009;CDL-038;COMM-006;EMS-001;EMS-006;EMS-007;EMS-010,FCC-009;CDL-027;CDL-011;FCC-010;FCC-030;EMS-033;CDL-036;EMS-009;AUTO-009;CDL-038;COMM-006;EMS-001;EMS-006;EMS-007;EMS-010,15,0,,,,,True,"The answer is empty, so it makes no factual claims beyond the provided contexts.",False,"The answer is missing, so no claims from the answer can be evaluated against the contexts.",,skipped,False
How does the FCC’s 1 Hz BIT status reporting drive both FDR health-record storage and the BIT subsystem’s consolidated health-status publication?,2-hop,vanilla,azure,none,1,8443,448,407,855,BIT-008;FCC-047;FDR-005;BIT-036;BIT-024,BIT-008;FCC-047;FDR-005;BIT-036;BIT-024,5,0,,,,,False,"The answer is empty and does not address the question, so it is not a supported grounded response.",True,All claims about FCC BIT status reporting driving FDR health record storage and BIT subsystem’s publication are directly supported by the provided requirements.,,skipped,False
Which power-system verification artifact traces through the automation and emergency-management requirements to the automation requirement ultimately satisfied by the emergency-management function?,3+-hop,agentic-graph,azure,none,0,16841,5084,535,5619,EPS-024;EPS-005;EPS-006;EPS-011;EMS-002;EMS-009;EMS-034;EMS-006,ENG-008;BIT-029;SEC-028;EMS-009;HMI-120;EMS-002;SEC-035;EMS-034;EPS-024;SEC-006,10,3,continue,semantic,,,False,The answer is empty and does not identify any verification artifact or trace path from the provided contexts.,False,No answer was provided so no claims can be checked for faithfulness.,,skipped,True
"How does navigation fusion respond to inertial/GPS spoof indications, and which INS spoof-detection criteria drive rejection of suspect GPS updates?",1-hop,vanilla,azure,none,2,6545,523,419,942,NAV-028;INS-028;INS-029;SEC-025;INS-052,NAV-028;INS-028;INS-029;SEC-025;INS-052,5,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,All claims about navigation fusion rejecting inputs with spoof indicators and the INS spoof-detection criteria (position innovation >6-sigma for 3 updates) are directly supported by the retrieved cont,,skipped,True
"Can the control station’s 2 Hz engine telemetry support validating waypoint fuel-flow prediction accuracy, given the engine status message content and rate published for downstream flight management use?",2-hop,agentic,azure,none,2,19868,4831,700,5531,ICE-016;FCC-020;FCC-003;FCC-002;FCC-004,ICE-020;ICE-016;ICE-012;ICE-009;ICE-008;STR7-FCC-003;ALX2-FCC-003;NBC3-FCC-002;FCC-020;NBC3-FCC-004,10,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,"No contexts mention 2 Hz engine telemetry, engine status message content, or fuel-flow prediction accuracy.",,skipped,False
"How is a malformed GCS command screened against table-defined limits, sequence, and authentication before rejection and prevention of propagation into the control laws?",2-hop,agentic-graph,azure,none,0,20842,5957,907,6864,FCC-031;CDL-035;FCC-040,FCC-031;FCC-040;FCC-007;FCC-038;FCC-019;ADS-024;ADS-023;ADS-014;ADS-026;ADS-017,10,3,continue,semantic,,,False,"The answer is missing, so no factual claims can be verified against the provided contexts.",True,"FCC-031 and FCC-040 specify validation for range, rate, sequence, and authentication against the Command_Validation table and rejection of malformed commands without propagation to control laws.",,skipped,False
"Which built-in test verifies the power requirement tied to the cited security control, and what ground-control interface constraint is ultimately referenced through that chain?",3+-hop,agentic-graph,azure,none,1,47849,8110,644,8754,BIT-015;PWR-021;PWR-027;SEC-015;BIT-020;GCS-008,FCC-055;BIT-020;PWR-027;BIT-015;PWR-034;FCC-006;SEC-035;LDG-020;PLD-035;EPS-024;ENG-037;APM-033;SEC-015;FCC-036,14,3,continue,semantic,,,False,The answer is empty and does not provide any supported factual claim.,True,"FCC-055 specifies the built-in test to verify FCC-036 (the power requirement tied to security control), and BIT-020 references a ground MBIT interface constraint ultimately authenticated per SEC-015.",,skipped,False
"During takeoff-to-climb transition, when may the FCC enable the inner-loop climb schedule given sustained climb rate, both main-gear WoW indications, sensor voting, and input debounce?",2-hop,graphrag,azure,none,0,7891,1634,378,2012,FCC-008;FCC-048;INS-006;LDG-016;FCC-037;FCC-020;ENG-023;FCC-005;AUTO-026;FCC-007;FCC-009;FCC-012;FCC-032;FCC-054;HMI-070,FCC-008;FCC-048;INS-006;LDG-016;FCC-037;FCC-020;ENG-023;FCC-005;AUTO-026;FCC-007;FCC-009;FCC-012;FCC-032;FCC-054;HMI-070,15,0,,,,,False,The answer is empty and does not answer the question from the provided contexts.,True,"All claims about FCC enabling the inner-loop climb schedule after detecting sustained climb rate and both main-gear WoW indications, using sensor voting and debounce, are supported by FCC-008, FCC-037",,skipped,False
Which flight data recorder requirement is verified by the flight control computer’s obligation to log every mode transition for the last 50 flight hours?,1-hop,vanilla,azure,none,1,4407,542,146,688,FCC-012;FDR-008;FDR-015;FMS-010;FMS-006,FCC-012;FDR-008;FDR-015;FMS-010;FMS-006,5,0,,,,,False,The answer is empty and does not identify the supported requirement FDR-008.,True,The answer about verifying FDR-008 using the FCC’s obligation to log mode transitions is directly supported by the contexts.,,skipped,False
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",3+-hop,adaptive,azure,none,1,9817,1705,520,2225,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037;FMS-003;COMM-024;CDL-031;AUTO-006;AUTO-033;CDL-035;CDL-040;COMM-023;EMS-010;ENG-021,HMI-009;FMS-022;FDR-055;CDL-030;HMI-037;FMS-003;COMM-024;CDL-031;AUTO-006;AUTO-033;CDL-035;CDL-040;COMM-023;EMS-010;ENG-021,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not provide any supported trace or behavior.,False,No answer was provided to assess for grounding in the retrieved contexts.,,skipped,True
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",1-hop,agentic-graph,azure,none,1,17950,5474,601,6075,FCC-032;FMS-020;NAV-001,FCC-032;FCC-007;FCC-010;FCC-038;FCC-011;NBC3-NAV-001;NAV-006;NAV-005;NAV-023;NAV-010,10,3,continue,semantic,,,False,The answer is empty and does not provide the required supported information.,False,"No answer was provided, so claims cannot be evaluated for faithfulness.",,skipped,True
