query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens,gpt41_faithful,gpt41_reason,gpt41_tokens
"How does the power management requirement ultimately trace through autonomy and emergency management to the flight data recording obligation, and what end-to-end behavior must be captured?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding the power-loss trigger, mode transitions, emergency coordination, autopilot disengagement, and flight data recording obligations are accurately supported by the retrieved contexts",3001,True,"Every claim in the answer is verifiably supported or strictly limited by the retrieved requirements, and omissions/uncertainties are accurately noted.",2046
Which GPS requirement is ultimately fulfilled via the security control referenced by the navigation requirement traced from the original GPS requirement?,graphrag-ppr,0,3+-hop,2026-08-20,True,"All requirement IDs, trace relationships, and specific parameter values are fully supported by the retrieved contexts.",2139,True,"[GPS-022] is stated as being satisfied via SEC-028 and is referenced by NAV-028, directly supporting the trace and factual details given.",1538
"Which data-link requirement ultimately constrains the security and EMS references inherited by the automatic function, and how does that end-to-end trace propagate across those subsystems?",graphrag-ppr,0,3+-hop,2026-08-20,True,All factual statements and requirement traces are fully supported by the retrieved contexts.,2949,True,"All claims about requirements and their interrelations are supported by the retrieved contexts, and no extra details or requirement IDs were introduced.",2020
"How does the engine management requirement trace through fuel system behavior to the cockpit indication requirement, and what fuel-related dependency is fed back into that control path?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding the requirement trace, fuel availability feedback, and indication requirements are fully supported by the provided contexts.",2875,True,All claims are directly supported by cited requirements in the retrieved contexts.,2058
Which flight control computer function is ultimately justified by the GPS requirement through the linked security and built-in test requirements across the chain?,graphrag-ppr,0,3+-hop,2026-08-20,True,All statements accurately reflect the provided requirement texts and correctly identify the absence of a complete end-to-end traceability link.,2734,True,"All claims are cautious restatements or paraphrases of relationships present in the contexts, without introducing unsupported links or details.",1761
"Which flight control computer requirement, referenced by the command/data link specification and tracing onward to the automation subsystem, governs this end-to-end interface behavior?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All factual claims, requirement IDs, and trace references in the answer are directly supported by the retrieved contexts.",3083,True,[FCC-031] is correctly identified and all factual claims about command/data link flow and FCC validation behavior are directly supported in the retrieved contexts.,2128
Which payload requirement is ultimately satisfied by the security control referenced through the flight-control communication link that fulfills the communication requirement?,graphrag-ppr,0,3+-hop,2026-08-20,True,The answer accurately reflects the contents and limitations of the retrieved contexts without introducing unsupported external information.,2387,True,The answer accurately reflects the limits of the retrieved contexts and does not introduce unsupported claims.,1673
Which built-in test requirement ultimately satisfies the security control referenced by the flight data recorder requirement through the flight control computer trace chain?,graphrag-ppr,0,3+-hop,2026-08-20,True,"The answer accurately reflects the provided requirements, correctly identifies the partial traces present, and truthfully states that the requested flight data recorder trace chain and built-in test l",2100,True,The answer only discusses requirements and relationships directly stated in the contexts and does not introduce unsupported claims.,1571
Which flight data recorder requirement is ultimately referenced by the emergency monitoring requirement cited by the autonomous function verification requirement?,graphrag-ppr,0,3+-hop,2026-08-20,False,The answer establishes an unsupported link between FCC-009/EMS-006 and FCC-012/FDR-008 without any referencing relationship present in the context.,2896,True,All chains of requirement reference and the details about FDR-008 are grounded in the retrieved contexts.,1550
"Which flight management function, via its cockpit display interaction, leads to the display verification requirement, and how is that end-to-end traceability established across FMS, HMI, and CDL?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims about the uplinked flight-plan modification function, traceability across CDL-030, FMS-022, HMI-037, and verification requirement HMI-210 are fully supported by the retrieved contexts.",2485,True,All claims are explicitly supported by requirement IDs and statements in the retrieved contexts.,1742
"Which command-and-data-link requirement ultimately fulfills the secure communications requirement, and through what EMS reference path is that satisfaction traced across subsystems?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All requirement IDs, text quotations, and subsystem trace relationships cited are fully supported by the retrieved contexts.",2797,False,"The answer makes claims about trace paths from CDL-003 to EMS via COMM-022 and EMS-018, but the retrieved contexts do not show any path or 'Satisfies' relationship from CDL-003 to EMS requirements, no",1854
Which flight computer control requirement is ultimately justified by the flight data recorder requirement through the linked security and built-in-test trace chain?,graphrag-ppr,0,3+-hop,2026-08-20,True,All claims accurately reflect the retrieved requirements and correctly acknowledge the limitations of the trace links present in the text.,2391,True,"All claims about ENG-037, SEC-035, and BIT-040 are directly supported and cited from the contexts provided.",1679
"Which built-in test requirement is ultimately driven by the power requirement through the linked security and flight-control requirements, and what end-to-end rationale connects them?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims and requirement citations are accurately grounded in the retrieved contexts, and limitations are properly acknowledged.",2740,True,"All claims accurately reference and synthesize the requirements and rationale explicitly stated in the retrieved contexts, with limitations appropriately noted.",1919
"Which autonomy requirement is ultimately supported by the security control referenced by the communications verification requirement, and what communications item provides the verification evidence?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding AUTO-006, SEC-010, and COMM-019 are directly supported by the retrieved contexts.",2289,True,"All claims are supported by the contexts: AUTO-006 is supported by SEC-010, COMM-019 provides verification evidence per SEC-010, and SEC-010 lists COMM-019 and AUTO-006 in its satisfaction links.",1626
"Which GPS requirement traces through the security and emergency-management requirements to ultimately satisfy the navigation requirement, and what end-to-end rationale links them?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All requirement IDs, tracing logic, parameter thresholds, and requirement descriptions are directly supported by the retrieved contexts.",2771,True,"[GPS-022], [SEC-028], and [NAV-028] are present, and the described satisfaction and rationale for the trace are directly supported by the retrieved contexts.",1982
How does the secure data-link implementation satisfy the automation-level requirement while propagating referenced constraints through automation behavior to the radar subsystem?,graphrag-ppr,0,3+-hop,2026-08-20,True,"All factual claims, requirement citations, and inferences regarding the relationship between the CDL, DAA automation, and radar requirements are fully supported by the provided context.",3086,True,"Every claim in the answer is supported by direct citation or summary from the retrieved requirements; unsupported claims are clearly identified as absent, matching the retrieved context limits.",2108
"Which flight-control communication requirement ultimately traces from the cockpit display link, through the controller and automation references, to the final automation behavior requirement?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All facts, trace links, and requirement citations in the answer are supported by the retrieved contexts.",2689,True,Every claim about the requirements trace is directly supported and linked by the retrieved contexts.,1768
Which communications requirement is ultimately satisfied by the fuel-system requirement through the referenced security control and command/data link implementation chain?,graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims, citations, and relational links are fully supported by the retrieved contexts.",2209,False,The claim that [COMM-019] is the ultimately satisfied requirement is unsupported because the contexts do not establish a requirement satisfaction chain from [FUEL-025] via [SEC-010] to [COMM-019].,1590
How do the GPS-derived power constraints propagate through command/data handling and back into power requirements to shape the inertial subsystem’s implementation?,graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims are fully grounded in the retrieved requirements, and the answer accurately identifies unsupported aspects of the prompt.",3044,True,"All claims in the answer are supported by the retrieved requirements, and unsupported areas are explicitly labeled as such.",2374
How do the emergency management constraints propagate through power allocation and navigation dependencies to determine the final command/data link behavior?,graphrag-ppr,0,3+-hop,2026-08-20,True,All claims accurately reflect the retrieved requirements and correctly identify the gaps in the provided context without introducing unsupported facts.,3378,True,All claims in the answer are directly supported or explicitly called out as not specified in the retrieved contexts.,2361
Which navigation requirement is ultimately supported by the security control satisfied by the GPS timing-reference requirement cited by the higher-level GPS requirement?,graphrag-ppr,0,3+-hop,2026-08-20,False,"NAV-027 explicitly cites GPS-010, which contradicts the answer's claim that no retrieved trace links NAV-027 to GPS-010.",2809,True,The answer correctly states that no navigation requirement is shown as ultimately supported by a security control satisfied by the GPS timing-reference requirement in the given contexts.,1574
Which security requirement traces through autonomy functions to the radar interface constraint ultimately governing the referenced radar behavior?,graphrag-ppr,0,3+-hop,2026-08-20,False,"The answer fabricates a trace link connecting SEC-014 to AUTO-020 and the radar requirements, which is not supported by the context.",2717,False,Claims about tracing SEC-014 through AUTO-020 and RADAR-025 to RADAR-017 and constraint by RADAR-009 are not explicitly supported by the retrieved contexts.,1757
"Which security requirement cited by the payload design is ultimately satisfied by the autonomy function, and where is that same security constraint referenced again downstream?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims, requirement identifiers, and trace relationships are fully supported by the retrieved contexts.",2346,True,"[SEC-010] is satisfied by an autonomy function via ##AUTO.AUTO-006 and is referenced again in [FCC-011], which explicitly cites ##SEC.SEC-010; [SEC-003_1] supports the FCC command authentication elabo",1685
"What flight control computer behavior, as referenced by cockpit display logic and lighting requirements, ultimately satisfies the applicable security requirement?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims, citations, and observations about missing information are accurately grounded in the retrieved contexts.",2457,True,"All claims in the answer are directly supported by context, with explicit statement that no further FCC-specific command acceptance requirement is present.",1596
"Which security requirement referenced by the autonomy control requirement is satisfied by the same control requirement and, through that linkage, points to the downstream autonomy interface requirement?",graphrag-ppr,0,3+-hop,2026-08-20,False,The contexts do not contain any linkage connecting AUTO-006 or SEC-010 to downstream requirement AUTO-010.,2852,True,"All claim chains between [SEC-010], [AUTO-006], and [AUTO-010] are explicitly supported by the provided contexts.",1547
Which payload design requirement ultimately traces through command/data handling and flight-control security constraints to the final flight-control compliance obligation?,graphrag-ppr,0,3+-hop,2026-08-20,True,The answer accurately summarizes the relevant information from the contexts and correctly notes that the complete trace to the final compliance obligation is not present.,2890,True,The answer only makes claims directly grounded in the provided contexts and explicitly notes when information is missing.,1708
"Which autonomous control requirement fulfills the security constraint and, through its referenced autonomy behavior, ultimately traces to the radar interface requirement?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All requirement references, text citations, and trace relationships are fully supported by the retrieved contexts.",2348,True,All claims and requirement references are directly supported by the retrieved contexts.,1573
"Which flight control computer requirement is ultimately referenced by the power verification path through the communications data link, and what upstream power requirement does it trace back to?",graphrag-ppr,0,3+-hop,2026-08-20,True,All statements and requirement trace references in the answer are directly supported by the retrieved contexts STR-021 and FCC-046.,2603,True,[STR-021] explicitly states it satisfies ##PWR.PWR-012 and references ##FCC.FCC-046 for CCDL; [FCC-046] is present with its interface definition.,1701
"Which flight control requirement ultimately drives the cockpit interface behavior referenced through the control-chain dependency, and how does that end-to-end traceability flow across avionics and HMI?",graphrag-ppr,0,3+-hop,2026-08-20,True,"The answer accurately assesses the provided contexts, correctly quotes and traces the requirements, and appropriately notes the absence of a flight control to HMI requirement chain.",2713,True,All claims are directly grounded in the retrieved contexts with explicit chain references and limitations.,2010
"Which flight-control requirement ultimately drives the GPS timing/power dependency through the referenced power allocation chain, and how does that dependency propagate across the involved subsystems?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding the flight-control requirement, timing dependencies, power hold-up allocations, and propagation across subsystems are directly supported by the retrieved contexts.",3148,True,"All claims in the answer regarding requirement dependencies, propagation, and allocation are explicitly supported or logically inferred from the retrieved contexts.",2008
"Which inertial navigation requirement fulfills the security constraint that, through its referenced security rationale, ultimately traces to the GPS requirement it satisfies?",graphrag-ppr,0,3+-hop,2026-08-20,True,All steps in the trace chain and requirements cited in the answer are directly verified by the retrieved contexts.,2207,False,The trace from INS-028 to GPS-022 via SEC-025 and NAV-028 is not explicitly stated in the contexts; the connection to GPS-022 is added detail.,1529
How do the automated control requirements trace through the radar subsystem dependencies to justify the final referenced automation constraint across the full chain?,graphrag-ppr,0,3+-hop,2026-08-20,True,"All factual claims, requirement references, and traceability links in the answer are fully supported by the retrieved contexts.",3548,True,"All claims in the answer are directly supported by the retrieved contexts, citing only IDs and details present therein.",2156
"How does the security requirement propagate through built-in test and power into the instrumentation requirement, and what referenced security dependency must also be considered?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims are fully supported by the retrieved contexts, accurately noting the missing propagation path while correctly summarizing the referenced security requirements and dependencies.",2429,True,The answer only makes claims explicitly supported by the retrieved contexts and clearly notes where context is missing.,1727
Which avionics processing requirement traces through the security and built-in test specifications to the inspection criterion it ultimately satisfies?,graphrag-ppr,0,3+-hop,2026-08-20,True,"All factual claims, requirements citations, and trace relationships are accurately derived from and grounded in the retrieved contexts.",2331,False,"The claim that [ENG-037] traces through [SEC-035] to [BIT-040] as an explicit formal trace is unsupported; [BIT-040] does not mention [ENG-037] or [SEC-035], and no direct trace through security and B",1691
Which power-system verification artifact traces through the automation and emergency-management requirements to the automation requirement ultimately satisfied by the emergency-management function?,graphrag-ppr,0,3+-hop,2026-08-20,True,The answer accurately reflects the contents of the retrieved contexts and correctly identifies that the full traceability chain cannot be established from the provided requirements.,2440,True,The answer clearly states the trace cannot be fully determined from retrieved contexts and only attributes information supported by the provided requirements.,1730
"Which built-in test verifies the power requirement tied to the cited security control, and what ground-control interface constraint is ultimately referenced through that chain?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding the built-in test chain, security requirements, and the multi-factor authentication constraint per GCS-008 are fully supported by the retrieved contexts.",2907,True,Every factual claim in the answer is supported and well traced to the retrieved context requirements.,1691
"Which flight-control computer requirement is ultimately traced back to the ground-control system through the security requirement and BIT reference chain, and how is that linkage justified?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding the requirements, references, and trace linkages are directly supported by the provided contexts.",2935,True,"All claims in the answer are supported or cautiously limited to what is stated in the retrieved contexts, with no unstated requirement IDs or invented linkage beyond what is explicitly present.",2048
"How does the flight control function depend on power support through navigation and ultimately inertial sensing, and what end-to-end behavior is required across those subsystems?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All statements and requirement citations are fully supported by the retrieved contexts, and the answer accurately notes the absence of power-support requirements.",3307,True,"All claims about subsystem dependencies, function paths, rates, and exclusions are directly supported by the retrieved requirements, and the explicit absence of power-related requirements is correctly",2331
"Which APM requirement is ultimately traced from the EPS power-distribution requirement through the intermediate EPS dependencies, and what system function does that end requirement govern?",graphrag-ppr,0,3+-hop,2026-08-20,True,All claims and requirement citations are strictly supported by the retrieved contexts.,2822,True,All claims in the answer are explicitly supported and constrained by the retrieved contexts without inventing details.,1845
"How does the autonomous function’s top-level requirement trace through radar interface constraints and back to its originating autonomy requirement, and what end-to-end obligation does that imply?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All requirement IDs, tracing relationships, timing constraints, and obligations are fully supported by the provided retrieved contexts.",2779,True,All claims are directly supported by the retrieved requirements and their interrelationships as described.,1914
"Which command/data link verification requirement ultimately traces through the security controls to the flight control computer constraint, and how does that chain close back to the same security requirement?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding requirements CDL-003, SEC-008, SEC-003_1, FCC-011, and CDL-038, including their relationships and text, are supported by the retrieved contexts.",2466,True,"All claims about requirements, their content, IDs, and trace relationships are explicitly present in the retrieved contexts.",1641
"How do the autonomous control requirements trace through security constraints into emergency management behavior, and which security requirement closes the loop back into the autonomy design?",graphrag-ppr,0,3+-hop,2026-08-20,True,All claims regarding the requirements trace and security constraints are fully supported by the retrieved contexts.,3079,True,All factual claims and requirement references in the answer are directly supported or lightly inferred from the retrieved contexts.,2035
"Which GPS requirement fulfills the security control that references the EMS constraint and ultimately satisfies the INS requirement, and what end-to-end traceability justifies that linkage?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All traceability links, requirement details, and logic in the answer are directly supported by the retrieved contexts.",2195,True,"[GPS-022] is explicitly stated as satisfying [SEC-028], which references the EMS control and INS requirement per the retrieved contexts.",1621
Which flight control computer function ultimately fulfills the security-driven navigation requirement chain through GPS and inertial sensing dependencies?,graphrag-ppr,0,3+-hop,2026-08-20,True,"All factual statements regarding the FCC, NAV, INS, and GPS requirements and requirement IDs are fully supported by the retrieved contexts.",2534,True,"All factual claims in the answer are directly supported or lightly inferred from the retrieved requirements, with correct references to their IDs.",1737
Which communications requirement is ultimately fulfilled by the automatic control requirement through the referenced security and command/data link requirements?,graphrag-ppr,0,3+-hop,2026-08-20,True,All claims and requirement references in the answer are fully supported by the retrieved contexts.,2229,True,"All claims directly reference SEC-008 and CDL-013, whose content is present in the contexts and supported by their text.",1534
Which autonomous tracking requirement ultimately depends on the EO/IR target characterization specification through the radar detection and handoff chain?,graphrag-ppr,0,3+-hop,2026-08-20,True,"The answer accurately states that the requested tracking requirement and characterization chain are absent from the context, while correctly summarizing the autonomous functions that are present.",2232,True,Every claim in the answer is directly supported by the retrieved contexts and does not add unsupported details.,1632
"Which communications requirement, linked through the security constraint referenced by the fuel requirement, ultimately traces to the EMS requirement, and what end-to-end dependency does that establish?",graphrag-ppr,0,3+-hop,2026-08-20,True,"Every claim is fully grounded in the retrieved contexts, and the answer accurately notes the absence of any security constraint referenced in the fuel requirement.",2216,True,"All claims in the answer are supported by the retrieved contexts, and it correctly notes the lack of a security constraint link from the fuel requirement.",1582
"How does the power requirement for the GPS path flow through the intermediate power and inertial references back to the originating power constraint, and what end-to-end obligation results?",graphrag-ppr,0,3+-hop,2026-08-20,True,"Every claim in the answer is directly supported by the retrieved contexts, and inferences regarding end-to-end continuity are accurately contextualized.",2801,True,"All claims about power hold-up, GPS and INS ride-through, and their interface dependencies are explicitly supported by the retrieved requirements or are reasonable inferences from them; caveats about ",1963
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,graphrag-ppr,0,3+-hop,2026-08-20,True,"All facts, trace links, and requirement citations in the answer are directly supported by the retrieved contexts.",2300,True,"[AUTO-006] is explicitly stated as satisfied by [SEC-010] in the retrieved contexts, supporting the trace from the referenced security control to the autonomy requirement.",1564
"Which security requirement referenced by the navigation function ultimately traces to the GPS requirement it satisfies, and how does that navigation requirement connect the two?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding SEC-028, GPS-022, and NAV-028 and the connections between them are completely supported by the retrieved contexts.",2643,True,"All claims regarding the connection between SEC-028, NAV-028, and GPS-022 are directly supported by the retrieved contexts, and the spoof/jam reference nuance is correctly noted.",1736
"Which flight-control requirement, traced from the built-in test function through the environmental monitoring requirement it satisfies, ultimately references the final EMS requirement?",graphrag-ppr,0,3+-hop,2026-08-20,True,All claims and tracing relationships are fully supported by the retrieved contexts.,2129,True,All claims are directly traceable and supported by the retrieved contexts.,1459
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",graphrag-ppr,0,3+-hop,2026-08-20,True,The answer accurately states that no flight control (FCC) requirement is in the context and strictly uses the provided INS and GPS requirements to explain the traceable dependency.,2586,True,"All factual claims are directly supported and traced through the provided retrieved contexts, and flight control requirements are correctly noted as absent.",1845
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,graphrag-ppr,0,3+-hop,2026-08-20,True,"The answer accurately explains that the required chain cannot be determined from the provided contexts, while correctly describing only information present in the retrieved requirements.",2474,True,The answer only makes claims supported by the retrieved contexts and explicitly notes where information is missing.,1619
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding FDR-004, NAV-027, NAV-008, NAV-007, and INS-013 are accurately grounded in the retrieved contexts.",2411,True,"All claims are supported by the retrieved contexts, referencing FDR-004, NAV-027, NAV-008, NAV-007, and INS-013 for the dependency chain and navigation mode effects.",1648
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",graphrag-ppr,0,3+-hop,2026-08-20,True,All factual claims in the answer are accurately grounded in the retrieved requirements.,3290,True,All factual claims are traceably grounded in the retrieved requirements and any limits or absences are clearly demarcated.,2362
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding test case FMS-041, requirement FMS-012, their referenced standards, and compliance justification are fully supported by the retrieved contexts.",2753,True,"Every claim is supported—including test case, requirement, engineering constraint values, references, and the verification chain per the retrieved contexts.",2047
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",graphrag-ppr,0,3+-hop,2026-08-20,True,All statements in the answer are accurate and fully grounded in the provided contexts.,2684,True,All claims in the answer are directly supported by the retrieved contexts and do not invent any requirement IDs or unsupported statements.,1565
How does the application process requirement trace through security and built-in test constraints to the ground control station capability it ultimately depends on?,graphrag-ppr,0,3+-hop,2026-08-20,True,All claims are accurately grounded in the retrieved requirements and the response clearly distinguishes between available text and missing referenced requirements.,2532,True,"All claims about requirements, traceability, interfaces, security controls, and GCS dependencies are supported by the retrieved contexts, with proper caveats where the context lacks specific details.",1846
"Which automatic control requirement satisfies the security need, and what emergency management reference chain does it depend on to fully justify compliance?",graphrag-ppr,0,3+-hop,2026-08-20,True,"All claims regarding the requirement IDs, linkages, and cited requirement texts are accurately derived from the retrieved contexts.",2843,False,Claims about AUTO-006 are unsupported as its content is not present in the retrieved contexts.,1670
