query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,context_precision,n_cited,n_gold,hop_count,stratum,is_cross_module
How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and A Magne's country?,3+-hop,graphrag,azure,none,0,2316,2209,167,2376,MQ-196-P11;MQ-139-P07;MQ-092-P04;MQ-139-P15;MQ-179-P11;MQ-092-P06,MQ-196-P11;MQ-139-P07;MQ-092-P04;MQ-111-P04;MQ-162-P14;MQ-168-P09;MQ-179-P04;MQ-111-P16;MQ-139-P15;MQ-179-P11;MQ-092-P06;MQ-168-P16;MQ-162-P10,13,,,,,,0.1667,0.25,0.2,0.5,0.1538,6,4,3,3+-hop,False
In which county is the city sharing a border with the capitol of the state that won the Battle of Sullivan's Island?,3+-hop,graphrag,azure,none,0,1476,1992,86,2078,MQ-180-P16;MQ-158-P13,MQ-180-P16;MQ-174-P10;MQ-158-P19;MQ-165-P15;MQ-180-P03;MQ-173-P11;MQ-183-P01;MQ-049-P04;MQ-158-P13;MQ-180-P09;MQ-165-P13;MQ-180-P10;MQ-158-P06,13,,,,,,0.5,0.25,0.3333,1.0,0.3077,2,4,3,3+-hop,False
Who won the Indy Car Race in the largest populated city of the state where the performer of Tijuana Moods is from?,3+-hop,graphrag,azure,none,0,2112,1897,176,2073,MQ-166-P12;MQ-198-P09;MQ-198-P02;MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14,MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14;MQ-166-P12;MQ-181-P09;MQ-181-P19;MQ-181-P10;MQ-198-P02;MQ-166-P00;MQ-144-P17;MQ-198-P09,13,,,,,,0.125,0.25,0.1667,0.75,0.2308,8,4,3,3+-hop,False
What movement did the person who wanted to reform and address the church that the general population converted to lead?,3+-hop,graphrag,azure,none,0,1625,3561,85,3646,MQ-145-P15,MQ-145-P15;MQ-153-P17;MQ-182-P10;MQ-146-P03;MQ-188-P15;MQ-175-P05;MQ-153-P15;MQ-153-P18;MQ-175-P11;MQ-145-P04;MQ-146-P02;MQ-188-P14;MQ-153-P09,13,,,,,,0.0,0.0,0.0,0.25,0.0769,1,4,3,3+-hop,False
"Among the top five largest urban areas in the state where Infest's performer was formed, where does Tammy Leitner's birth city rank?",3+-hop,graphrag,azure,none,0,1957,1577,118,1695,MQ-183-P04;MQ-183-P06;MQ-183-P16;MQ-183-P13,MQ-183-P13;MQ-183-P04;MQ-198-P11;MQ-144-P07;MQ-194-P02;MQ-154-P17;MQ-165-P12;MQ-173-P02;MQ-183-P06;MQ-183-P16,10,,,,,,1.0,1.0,1.0,1.0,0.4,4,4,3,3+-hop,False
When was the most recent Bicycle Friendly Community Award given to the city where the headquarters of the only group larger than the company BMG partnered with in 2005-07?,3+-hop,graphrag,azure,none,0,2268,1831,170,2001,MQ-184-P02;MQ-184-P15;MQ-184-P13;MQ-199-P10;MQ-184-P04,MQ-199-P10;MQ-184-P04;MQ-184-P15;MQ-184-P17;MQ-199-P15;MQ-199-P06;MQ-096-P11;MQ-183-P14;MQ-199-P08;MQ-184-P18;MQ-184-P02;MQ-199-P03;MQ-184-P13,13,,,,,,0.6,0.75,0.6667,1.0,0.3077,5,4,3,3+-hop,False
"A country gained control of Florida after the war in which Charles Edmund Nugent saw action. Besides their locations in that country, what other differences are there between Real Madrid and the football team from the city where Aleran died?",3+-hop,graphrag,azure,none,0,3353,1426,258,1684,MQ-185-P18;MQ-185-P16;MQ-185-P04;MQ-185-P19;MQ-185-P12;MQ-185-P11,MQ-185-P12;MQ-185-P11;MQ-185-P16;MQ-185-P19;MQ-079-P01;MQ-185-P18;MQ-142-P08;MQ-185-P07;MQ-185-P04,9,,,,,,0.6667,1.0,0.8,1.0,0.4444,6,4,3,3+-hop,False
A group of nations of which the People's Socialist Republic of Albania was a member was controlled by one country. When did that country agree to a unified Germany inside of the organization Eisenhower would not discuss during the campaign?,3+-hop,graphrag,azure,none,0,1693,2130,109,2239,MQ-117-P15;MQ-186-P11;MQ-186-P05;MQ-186-P01,MQ-147-P04;MQ-186-P01;MQ-035-P08;MQ-186-P09;MQ-117-P09;MQ-186-P16;MQ-035-P04;MQ-117-P08;MQ-117-P15;MQ-186-P05;MQ-186-P11;MQ-117-P02,12,,,,,,0.75,0.75,0.75,0.75,0.25,4,4,3,3+-hop,False
There is a video game named after the sports association that chooses where the super bowl is held. What was Nintendo's limit on games per developer per year on that game's platform?,3+-hop,graphrag,azure,none,0,1447,2603,82,2685,MQ-187-P05;MQ-187-P01;MQ-074-P00,MQ-074-P19;MQ-187-P12;MQ-074-P00;MQ-187-P06;MQ-187-P01;MQ-191-P03;MQ-074-P09;MQ-187-P00;MQ-187-P05;MQ-187-P02;MQ-074-P01;MQ-191-P14;MQ-191-P12,13,,,,,,0.6667,0.5,0.5714,1.0,0.3077,3,4,3,3+-hop,False
Where is the district that the person who wanted to reform and address the religion that practices candidacy preach a sermon on Marian devotion before his death located?,3+-hop,graphrag,azure,none,0,2145,3016,149,3165,MQ-188-P17;MQ-145-P15;MQ-145-P04,MQ-145-P04;MQ-175-P11;MQ-146-P02;MQ-188-P14;MQ-188-P17;MQ-188-P16;MQ-145-P10;MQ-146-P12;MQ-145-P15;MQ-146-P03;MQ-188-P15;MQ-175-P05;MQ-175-P18,13,,,,,,0.3333,0.25,0.2857,0.75,0.2308,3,4,3,3+-hop,False
what is the largest city the country that is a natural boundary between the country that hosted the tournament and the country That Dam is located?,3+-hop,graphrag,azure,none,0,2400,1456,200,1656,MQ-190-P19;MQ-156-P02;MQ-171-P11;MQ-156-P10;MQ-189-P18;MQ-190-P06;MQ-164-P03,MQ-156-P00;MQ-190-P19;MQ-156-P02;MQ-171-P11;MQ-156-P10;MQ-189-P18;MQ-190-P06;MQ-164-P03,8,,,,,,0.0,0.0,0.0,0.0,0.0,7,4,3,3+-hop,False
"During British rule, what wood was mostly produced in the nation that's the boundary between the host of the 2020 AFC U-23 Championship qualification, and the nation containing A Don?",3+-hop,graphrag,azure,none,0,1821,1575,122,1697,MQ-176-P02;MQ-190-P13;MQ-189-P07;MQ-171-P19,MQ-176-P02;MQ-156-P09;MQ-171-P06;MQ-189-P05;MQ-164-P18;MQ-190-P01;MQ-111-P09;MQ-168-P08;MQ-171-P19;MQ-190-P03;MQ-190-P13;MQ-176-P05;MQ-189-P07,13,,,,,,0.25,0.25,0.25,0.75,0.2308,4,4,3,3+-hop,False
"What were the Genesis's advantages over the platform with a three letter abbreviation, that had a video game named after the league in charge of the Super Bowl halftime show?",3+-hop,graphrag,azure,none,0,1488,2381,106,2487,MQ-191-P03;MQ-191-P00;MQ-191-P12;MQ-191-P16,MQ-191-P00;MQ-191-P06;MQ-191-P07;MQ-191-P16;MQ-074-P19;MQ-187-P12;MQ-191-P12;MQ-187-P06;MQ-187-P05;MQ-191-P03;MQ-187-P02;MQ-191-P14;MQ-074-P01,13,,,,,,0.75,0.75,0.75,1.0,0.3077,4,4,3,3+-hop,False
What shares a border with the city where the person who went to the state where the planes were originally going on 9/11 during the gold rush works?,3+-hop,graphrag,azure,none,0,2525,1715,178,1893,MQ-192-P10;MQ-140-P07;MQ-192-P04;MQ-140-P06;MQ-192-P16,MQ-140-P07;MQ-192-P04;MQ-192-P17;MQ-140-P19;MQ-005-P04;MQ-140-P03;MQ-192-P09;MQ-192-P10;MQ-140-P06;MQ-192-P16;MQ-140-P11;MQ-192-P18;MQ-140-P16,13,,,,,,0.6,0.75,0.6667,1.0,0.3077,5,4,3,3+-hop,False
who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,3+-hop,graphrag,azure,none,0,2679,2610,245,2855,MQ-135-P17;MQ-193-P18;MQ-159-P04;MQ-159-P06;MQ-193-P12;MQ-135-P16;MQ-193-P11,MQ-135-P17;MQ-193-P18;MQ-159-P04;MQ-159-P07;MQ-193-P15;MQ-193-P07;MQ-159-P00;MQ-193-P10;MQ-193-P11;MQ-159-P06;MQ-193-P12;MQ-135-P10;MQ-135-P16,13,,,,,,0.4286,0.75,0.5455,0.75,0.2308,7,4,3,3+-hop,False
Which county shares a border with the county where the most populous city in the state where WSFN can be found is located?,3+-hop,graphrag,azure,none,0,1529,1494,81,1575,MQ-194-P10;MQ-194-P04,MQ-194-P10;MQ-117-P14;MQ-077-P03;MQ-058-P08;MQ-195-P03;MQ-058-P04;MQ-194-P18;MQ-071-P05;MQ-071-P02;MQ-194-P04;MQ-194-P13;MQ-071-P00;MQ-194-P03,13,,,,,,1.0,0.5,0.6667,1.0,0.3077,2,4,3,3+-hop,False
"When did the city that WIZE is licensed to broadcast to, become the capital of the state, that contains the county where the Battle of Rich Mountain occurred?",3+-hop,graphrag,azure,none,0,2793,1550,196,1746,MQ-195-P00;MQ-195-P18;MQ-195-P01,MQ-195-P18;MQ-195-P00;MQ-195-P10;MQ-101-P06;MQ-058-P17;MQ-013-P06;MQ-180-P17;MQ-101-P00;MQ-195-P02;MQ-195-P01;MQ-101-P17,11,,,,,,1.0,0.75,0.8571,1.0,0.3636,3,4,3,3+-hop,False
New coins by the Somali Muslim Ajuran Empire were a proclamation of independence from a nation. How were the people of that nation expelled from country that borders Thailand and Ban Nampo village's country?,3+-hop,graphrag,azure,none,0,2769,2137,225,2362,MQ-139-P07;MQ-092-P04;MQ-111-P04;MQ-092-P06;MQ-111-P00;MQ-139-P15,MQ-111-P16;MQ-092-P17;MQ-139-P09;MQ-179-P17;MQ-196-P04;MQ-139-P07;MQ-092-P04;MQ-111-P04;MQ-092-P06;MQ-111-P00;MQ-139-P15;MQ-092-P08;MQ-139-P02,13,,,,,,0.0,0.0,0.0,0.0,0.0,6,4,3,3+-hop,False
Which county shares a border with the county where the city in which the original singer of All By Myself was born is located?,3+-hop,graphrag,azure,none,0,2124,1755,157,1912,MQ-197-P03;MQ-197-P19;MQ-151-P07;MQ-151-P00;MQ-197-P12;MQ-197-P00;MQ-151-P13,MQ-197-P03;MQ-197-P19;MQ-151-P07;MQ-110-P14;MQ-088-P13;MQ-194-P18;MQ-020-P03;MQ-017-P18;MQ-151-P00;MQ-197-P12;MQ-151-P12;MQ-197-P00;MQ-151-P13,13,,,,,,0.5714,1.0,0.7273,1.0,0.3077,7,4,3,3+-hop,False
Who won the Indy car race in the largest city and capitol of the state where the Changes Two performer is from?,3+-hop,graphrag,azure,none,0,2145,2108,161,2269,MQ-198-P13;MQ-144-P17;MQ-166-P00;MQ-198-P02;MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14,MQ-144-P09;MQ-166-P05;MQ-177-P02;MQ-198-P06;MQ-181-P14;MQ-181-P13;MQ-198-P17;MQ-177-P01;MQ-198-P13;MQ-144-P17;MQ-166-P00;MQ-198-P02;MQ-181-P10,13,,,,,,0.3333,0.75,0.4615,0.75,0.2308,9,4,3,3+-hop,False
When was the most recent Bicycle Friendly Community Award given to the city where the only group larger than the record label of Desde El Principio is headquartered?,3+-hop,graphrag,azure,none,0,2964,1772,287,2059,MQ-160-P01;MQ-199-P03;MQ-160-P07;MQ-199-P08;MQ-184-P18;MQ-199-P13;MQ-184-P04;MQ-199-P10,MQ-184-P04;MQ-199-P10;MQ-160-P01;MQ-199-P03;MQ-199-P06;MQ-155-P14;MQ-199-P15;MQ-184-P17;MQ-160-P07;MQ-199-P08;MQ-184-P18;MQ-184-P02;MQ-199-P13,13,,,,,,0.5,1.0,0.6667,1.0,0.3077,8,4,3,3+-hop,False
