query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens,gpt41_faithful,gpt41_reason,gpt41_tokens
"Which command/data link verification requirement ultimately traces through the security controls to the flight control computer constraint, and how does that chain close back to the same security requirement?",agentic-graph,0,3+-hop,2026-08-20,True,"All traceability links, requirement contents, and chain closures described in the answer are directly verified by the retrieved context chunks.",3325,True,All factual claims and requirement trace chains are explicitly supported by the retrieved contexts.,1946
"Which command/data link verification requirement ultimately traces through the security controls to the flight control computer constraint, and how does that chain close back to the same security requirement?",adaptive,0,3+-hop,2026-08-20,True,"All traceability links, requirements, and constraints mentioned in the answer are fully supported by the provided context.",2708,True,"All claims and trace chain steps are supported by the retrieved requirements, with cited requirement IDs and their relationships clearly described in the contexts.",1895
"How do the autonomous control requirements trace through security constraints into emergency management behavior, and which security requirement closes the loop back into the autonomy design?",vanilla,0,3+-hop,2026-08-20,True,"All claims in the answer are strictly supported by the provided contexts, correctly noting where links are missing in the retrieved text.",1590,True,"Every claim in the answer is supported by retrieved contexts, explicitly noting which information is present and which is missing.",1044
"How do the autonomous control requirements trace through security constraints into emergency management behavior, and which security requirement closes the loop back into the autonomy design?",agentic,0,3+-hop,2026-08-20,True,"The answer accurately reflects the retrieved contexts, correctly acknowledges the limitations and missing requirements in the text, and makes no unsupported claims.",2204,True,Every claim in the answer is directly supported by the retrieved contexts; unanswered gaps are explicitly flagged as missing from the contexts.,1540
"How do the autonomous control requirements trace through security constraints into emergency management behavior, and which security requirement closes the loop back into the autonomy design?",graphrag,0,3+-hop,2026-08-20,True,All claims accurately reflect the retrieved requirements and correctly identify that the specific security closing loop requirement is not present in the context.,2696,True,All traced relationships and security limitations are directly supported by retrieved requirement statements.,1914
"How do the autonomous control requirements trace through security constraints into emergency management behavior, and which security requirement closes the loop back into the autonomy design?",agentic-graph,0,3+-hop,2026-08-20,True,"All claims, requirement identifiers, and traced relationships in the answer are accurately grounded in the retrieved contexts.",4737,True,"All claims map to requirements present in the retrieved contexts, citing correct sources and accurately describing trace relationships and relevant requirement IDs.",3556
"How do the autonomous control requirements trace through security constraints into emergency management behavior, and which security requirement closes the loop back into the autonomy design?",adaptive,0,3+-hop,2026-08-20,True,"All claims regarding the AUTO, EMS, FCC, and SEC requirements are accurately cited and strictly supported by the retrieved contexts.",2355,True,All claims about the autonomy-emergency-security trace and cited requirements are fully supported by the retrieved contexts.,1918
"Which GPS requirement fulfills the security control that references the EMS constraint and ultimately satisfies the INS requirement, and what end-to-end traceability justifies that linkage?",vanilla,0,3+-hop,2026-08-20,True,All traceability links and subsystem requirement identifiers mentioned in the answer are directly supported by SEC-028 in the retrieved context.,1525,False,"[GPS-022], [EMS-021], and [INS-029] are not provided in the contexts; only references to them exist, so claims about their content or linkage are not fully supported.",898
"Which GPS requirement fulfills the security control that references the EMS constraint and ultimately satisfies the INS requirement, and what end-to-end traceability justifies that linkage?",agentic,0,3+-hop,2026-08-20,True,"All requirement IDs, textual details, and traceability links cited in the answer are directly verified by the retrieved contexts.",4649,True,All claims about requirements traceability and references are directly supported by the retrieved contexts.,3500
"Which GPS requirement fulfills the security control that references the EMS constraint and ultimately satisfies the INS requirement, and what end-to-end traceability justifies that linkage?",graphrag,0,3+-hop,2026-08-20,True,All claims regarding traceability and requirements are directly supported by the retrieved contexts.,2447,False,"The answer discusses GPS-022 and INS-029, but their text is not present in the retrieved contexts so their claims cannot be verified.",1658
"Which GPS requirement fulfills the security control that references the EMS constraint and ultimately satisfies the INS requirement, and what end-to-end traceability justifies that linkage?",agentic-graph,0,3+-hop,2026-08-20,True,"All claims are strictly supported by GPS-010 and INS-037, and the absence of the security/EMS requirement is accurately identified.",3117,True,"All claims are supported by the contexts, including GPS-010's traceability to INS-037 and FCC-034, and the lack of supporting context for a security/EMS requirement.",2343
"Which GPS requirement fulfills the security control that references the EMS constraint and ultimately satisfies the INS requirement, and what end-to-end traceability justifies that linkage?",adaptive,0,3+-hop,2026-08-20,True,"All claims regarding the traceability links between SEC-028, EMS-021, GPS-022, and INS-029 are directly supported by the retrieved contexts.",2298,False,"The answer mentions GPS-022 and INS-029, which are not present in the retrieved contexts and their texts or details are unverifiable from the provided information.",1633
Which flight control computer function ultimately fulfills the security-driven navigation requirement chain through GPS and inertial sensing dependencies?,vanilla,0,3+-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly acknowledges that the specific FCC function is not identified in the provided requirements.,1622,True,All claims in the answer accurately restate or paraphrase what is present in the retrieved contexts without adding unsupported detail.,1045
Which flight control computer function ultimately fulfills the security-driven navigation requirement chain through GPS and inertial sensing dependencies?,agentic,0,3+-hop,2026-08-20,True,"All claims are strictly grounded in the provided contexts, accurately citing requirement contents and transparently noting the limitations of the retrieved information.",2601,True,"All claims in the answer are directly grounded in the retrieved contexts, and limitations about untraceable links are acknowledged where information is missing.",1765
Which flight control computer function ultimately fulfills the security-driven navigation requirement chain through GPS and inertial sensing dependencies?,graphrag,0,3+-hop,2026-08-20,True,All claims and requirement citations are accurately supported by and traceable to the provided context.,3030,True,"All claims about the navigation chain, GPS/INS dependencies, NAV fusion, FCC inner-loop role, and security-monitor integration are directly supported by the retrieved contexts.",1947
Which flight control computer function ultimately fulfills the security-driven navigation requirement chain through GPS and inertial sensing dependencies?,agentic-graph,0,3+-hop,2026-08-20,True,All factual claims and citations are fully supported by and accurately derived from the retrieved requirements.,2953,True,"All claims in the answer are directly supported by the retrieved contexts, accurately citing requirement IDs and not adding unsupported technical details.",1894
Which flight control computer function ultimately fulfills the security-driven navigation requirement chain through GPS and inertial sensing dependencies?,adaptive,0,3+-hop,2026-08-20,True,All statements and requirement citations are fully supported by the retrieved contexts.,2589,True,All claims in the answer accurately reflect the information from the retrieved requirements without introducing unsupported details.,1880
Which communications requirement is ultimately fulfilled by the automatic control requirement through the referenced security and command/data link requirements?,vanilla,0,3+-hop,2026-08-20,True,All facts and requirement citations in the answer are directly supported by the retrieved contexts.,1445,False,"The answer references a trace chain and connects the automatic control requirement to CDL-003, SEC-002, and GCS-009, but there is no explicit chain from automatic control to these in the retrieved con",872
Which communications requirement is ultimately fulfilled by the automatic control requirement through the referenced security and command/data link requirements?,agentic,0,3+-hop,2026-08-20,True,"All claims, requirement IDs, and relationships cited in the answer are supported by the retrieved contexts.",1890,True,"All claims about EMS-011, CDL-003, and SEC-028 are clearly supported by the retrieved contexts.",1251
Which communications requirement is ultimately fulfilled by the automatic control requirement through the referenced security and command/data link requirements?,graphrag,0,3+-hop,2026-08-20,True,"All claims are supported by the retrieved contexts, and missing requirement details are appropriately acknowledged.",2517,True,All claims and requirement IDs cited are directly supported by the retrieved contexts without adding details not present.,1785
Which communications requirement is ultimately fulfilled by the automatic control requirement through the referenced security and command/data link requirements?,agentic-graph,0,3+-hop,2026-08-20,True,"All claims and requirement descriptions in the answer are accurately supported by the retrieved contexts, and it correctly notes that the specific automatic control requirement text is not fully prese",2241,False,The answer summarizes and logically connects requirements but adds unsupported interpretations about traceability and fulfillment not literally present in the contexts.,1269
Which communications requirement is ultimately fulfilled by the automatic control requirement through the referenced security and command/data link requirements?,adaptive,0,3+-hop,2026-08-20,True,"All factual claims, quoted text, and requirement references are directly supported by the retrieved contexts.",1934,True,"All claims are supported directly by [EMS-011] and [CDL-003], with explicit references to CDL lost-link triggering and command-uplink integrity.",1373
Which autonomous tracking requirement ultimately depends on the EO/IR target characterization specification through the radar detection and handoff chain?,vanilla,0,3+-hop,2026-08-20,True,The answer accurately reflects the provided requirements and correctly identifies that the requested dependency is not present in the context.,1118,True,"All factual claims are supported by the retrieved contexts, which do not specify a radar detection and handoff chain or dependency for the EOIR tracking requirement.",764
Which autonomous tracking requirement ultimately depends on the EO/IR target characterization specification through the radar detection and handoff chain?,agentic,0,3+-hop,2026-08-20,True,"The answer accurately states that the retrieved contexts do not contain requirements related to EO/IR, radar detection, or autonomous tracking.",1666,True,"There is no mention of EO/IR, radar detection, handoff-chain, or autonomous tracking in the retrieved contexts, and the answer accurately reflects this.",1293
Which autonomous tracking requirement ultimately depends on the EO/IR target characterization specification through the radar detection and handoff chain?,graphrag,0,3+-hop,2026-08-20,True,The answer accurately quotes the autonomous tracking requirement [EOIR-005] and correctly identifies that the specific dependency chain mentioned in the prompt is not supported by the provided context,2156,True,All claims in the answer accurately reflect what is and is not supported in the retrieved contexts without adding unsupported detail.,1648
Which autonomous tracking requirement ultimately depends on the EO/IR target characterization specification through the radar detection and handoff chain?,agentic-graph,0,3+-hop,2026-08-20,True,"The answer accurately states that the retrieved contexts lack the necessary requirements to answer the question, while faithfully describing the unrelated ADS and FCC requirements present.",1625,True,"The answer is faithful because the retrieved contexts do not contain any references to EO/IR target characterization, radar detection/handoff, or autonomous tracking requirements.",1112
Which autonomous tracking requirement ultimately depends on the EO/IR target characterization specification through the radar detection and handoff chain?,adaptive,0,3+-hop,2026-08-20,True,The answer accurately cites the tracking requirement from the context and correctly identifies that the specific dependency chain requested is not present in the retrieved texts.,2365,True,"Every factual claim in the answer is directly supported by the retrieved contexts, and the answer correctly notes missing dependency details.",1657
"Which communications requirement, linked through the security constraint referenced by the fuel requirement, ultimately traces to the EMS requirement, and what end-to-end dependency does that establish?",vanilla,0,3+-hop,2026-08-20,True,The answer accurately states that the necessary intermediate requirements are absent from the context and correctly summarizes the available information in EMS-017.,1143,True,"The answer correctly states that the required trace to a communications requirement through a security constraint cannot be established from the retrieved contexts, and only traces visible dependencie",833
"Which communications requirement, linked through the security constraint referenced by the fuel requirement, ultimately traces to the EMS requirement, and what end-to-end dependency does that establish?",agentic,0,3+-hop,2026-08-20,True,The answer accurately identifies that the retrieved context lacks the necessary requirements to complete the trace and only makes factual claims supported by the provided text.,1985,True,The answer accurately reflects that the required communications and security requirement texts are not present or linked in the retrieved contexts.,1528
"Which communications requirement, linked through the security constraint referenced by the fuel requirement, ultimately traces to the EMS requirement, and what end-to-end dependency does that establish?",graphrag,0,3+-hop,2026-08-20,True,"The answer accurately states that the specific fuel-security-communications trace chain cannot be determined from the provided context, while correctly summarizing the relevant information that is gro",2582,True,The answer correctly limits its claims to what is present in the retrieved contexts and openly states where linkage is missing.,1881
"Which communications requirement, linked through the security constraint referenced by the fuel requirement, ultimately traces to the EMS requirement, and what end-to-end dependency does that establish?",agentic-graph,0,3+-hop,2026-08-20,True,"All claims, requirement references, and stated trace relationships are accurately derived from and grounded in the retrieved context.",3102,True,"All claims in the answer accurately reflect the retrieval: EMS-018 traces to COMM-022 as the communications requirement, no trace to a security constraint from fuel is present in the retrieved context",2318
"Which communications requirement, linked through the security constraint referenced by the fuel requirement, ultimately traces to the EMS requirement, and what end-to-end dependency does that establish?",adaptive,0,3+-hop,2026-08-20,True,The answer accurately acknowledges the missing intermediate requirements from the context while faithfully summarizing the relevant retrieved requirements.,2429,False,The answer makes claims about missing intermediate requirements and traces a dependency involving FCC-011 and a security constraint not present in the contexts.,1871
"How does the power requirement for the GPS path flow through the intermediate power and inertial references back to the originating power constraint, and what end-to-end obligation results?",vanilla,0,3+-hop,2026-08-20,True,All claims are strictly supported by the provided requirement contexts.,1933,True,"All claims are directly supported by the retrieved requirements, which trace the power obligation from FCC to PWR, through PWR's allocation to GPS and INS, and state the limits of traceability without",1344
"How does the power requirement for the GPS path flow through the intermediate power and inertial references back to the originating power constraint, and what end-to-end obligation results?",agentic,0,3+-hop,2026-08-20,True,All claims are accurately grounded in the retrieved requirements and correctly identify the missing intermediate traces.,2356,True,"All claims in the answer are directly supported by the retrieved contexts, stick to referenced requirement IDs, and do not introduce unsupported details.",1571
"How does the power requirement for the GPS path flow through the intermediate power and inertial references back to the originating power constraint, and what end-to-end obligation results?",graphrag,0,3+-hop,2026-08-20,True,"All factual claims, cross-references, and traceability flows described in the answer are fully supported by the retrieved contexts.",3356,True,"All claims about power flow, allocations, functional dependencies, and end-to-end obligation are supported by PWR-018, INS-037, INS-013, INS-040, and GPS-010 as retrieved.",2342
"How does the power requirement for the GPS path flow through the intermediate power and inertial references back to the originating power constraint, and what end-to-end obligation results?",agentic-graph,0,3+-hop,2026-08-20,True,The answer accurately cites and represents all provided requirements from the context while correctly stating that the intermediate inertial references are not present.,2328,True,"Every claim in the answer is supported by the retrieved contexts, which confirm the GPS/GNSS power requirement, its direct trace to PWR-018, the lack of intermediate inertial reference context, and su",1686
"How does the power requirement for the GPS path flow through the intermediate power and inertial references back to the originating power constraint, and what end-to-end obligation results?",adaptive,0,3+-hop,2026-08-20,True,All factual claims and requirement references in the answer are strictly supported by the retrieved contexts.,3083,True,"All claims in the answer are directly supported by the retrieved requirements, and the limitation regarding missing intermediate leaf requirements is correctly noted.",2293
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,vanilla,0,3+-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks the necessary autonomy requirements and trace links to answer the question.,1197,True,The answer correctly states that no autonomy requirement or explicit trace chain is present in the retrieved contexts.,841
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,agentic,0,3+-hop,2026-08-20,True,The answer accurately states that the retrieved contexts do not contain the requested trace chain and correctly cites the relevant references found in ADS-004.,1560,True,"The answer correctly states that there is no information about autonomy requirements, security controls, data link requirements, or satisfaction/trace links in the retrieved contexts.",1217
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,graphrag,0,3+-hop,2026-08-20,True,"All claims regarding the requirement IDs, trace links, and requirement texts for SEC-010, CDL-030, and AUTO-006 are directly supported by the retrieved contexts.",2802,False,"[SEC-010] satisfies [AUTO-006] and [AUTO-006] references [SEC-010] for authentication, but the claim that [SEC-010] satisfies [CDL-012] and [AUTO-006] is not in the retrieved contexts, nor is there an",1819
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,agentic-graph,0,3+-hop,2026-08-20,False,The answer is an execution error message and contains claims not supported by the retrieved contexts.,436,False,There is no information in the contexts to support any claim in the answer.,318
Which autonomy requirement is ultimately traced from the referenced security control through the data link requirement and subsequent security/autonomy satisfaction links?,adaptive,0,3+-hop,2026-08-20,True,"All claims regarding the requirements, satisfaction links, and routing references between SEC-010, CDL-030, and AUTO-006 are fully supported by the retrieved contexts.",2810,True,"[AUTO-006] is explicitly linked to [SEC-010], the chain through [CDL-030] to [AUTO-006] is supported, and the supporting claims are all justified by the contexts.",1817
"Which security requirement referenced by the navigation function ultimately traces to the GPS requirement it satisfies, and how does that navigation requirement connect the two?",vanilla,0,3+-hop,2026-08-20,True,All claims in the answer are directly supported by the retrieved requirements SEC-028 and NAV-002.,1850,True,"[SEC-028] states it satisfies ##GPS.GPS-022 and references GPS; [NAV-002] describes navigation fusion from GPS, connecting the functions as described.",974
"Which security requirement referenced by the navigation function ultimately traces to the GPS requirement it satisfies, and how does that navigation requirement connect the two?",agentic,0,3+-hop,2026-08-20,True,"All claims regarding NAV-028, SEC-028, and GPS-022 are directly supported by the retrieved context.",2417,True,"All claims are supported: NAV-028 links GPS spoof indicator (GPS-022) to SEC-028, and describes NAV's handling as deweighting and notification per retrieved context.",1868
"Which security requirement referenced by the navigation function ultimately traces to the GPS requirement it satisfies, and how does that navigation requirement connect the two?",graphrag,0,3+-hop,2026-08-20,True,All claims are strictly supported by and directly grounded in the provided requirements context.,2511,False,"[GPS-022] supports a jamming detection claim and not a spoof indicator; [NAV-028] references 'GPS spoof indicator per [GPS-022],' but the retrieved [GPS-022] is about jamming, making parts of the chai",1712
"Which security requirement referenced by the navigation function ultimately traces to the GPS requirement it satisfies, and how does that navigation requirement connect the two?",agentic-graph,0,3+-hop,2026-08-20,True,"All claims regarding SEC-028, NAV-028, and GPS-023 are fully supported by the retrieved contexts.",3646,True,Every factual claim in the answer is directly supported by NAV-028 and GPS-023 referencing SEC.SEC-028 in the retrieved contexts.,2659
"Which security requirement referenced by the navigation function ultimately traces to the GPS requirement it satisfies, and how does that navigation requirement connect the two?",adaptive,0,3+-hop,2026-08-20,True,"All statements and requirement IDs in the answer are directly supported by SEC-028, GPS-022, and NAV-028 in the retrieved contexts.",2175,True,"All requirement references, satisfactions, and bridging function of NAV-028 via GPS-022 and SEC-028 are explicitly supported by the retrieved contexts.",1537
"Which flight-control requirement, traced from the built-in test function through the environmental monitoring requirement it satisfies, ultimately references the final EMS requirement?",vanilla,0,3+-hop,2026-08-20,True,"All factual claims regarding EMS-030 and FCC.FCC-011 are directly supported by the context, and the answer accurately identifies the absence of the other traced requirements.",1113,True,The answer only references requirements and traceability that are explicitly stated in the provided contexts and correctly points out the lack of built-in test function or environmental monitoring men,763
"Which flight-control requirement, traced from the built-in test function through the environmental monitoring requirement it satisfies, ultimately references the final EMS requirement?",agentic,0,3+-hop,2026-08-20,True,"All factual statements about FCC-009, FCC-015, and their traceability are fully supported by the retrieved contexts.",2402,True,"All claims about FCC-009, its trace to ##EMS.EMS-001, and the limitations of BIT traceability are directly supported by the retrieved contexts.",1431
"Which flight-control requirement, traced from the built-in test function through the environmental monitoring requirement it satisfies, ultimately references the final EMS requirement?",graphrag,0,3+-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly states that the requested trace chain is missing.,2105,True,The answer accurately states that the required trace is not present in the contexts and describes only the supported trace links.,1642
"Which flight-control requirement, traced from the built-in test function through the environmental monitoring requirement it satisfies, ultimately references the final EMS requirement?",agentic-graph,0,3+-hop,2026-08-20,True,All claims accurately reflect the retrieved requirements and correctly identify that the full trace described in the question cannot be established from the context.,1808,True,The answer accurately states that no end-to-end trace from built-in test through environmental monitoring to the final EMS requirement is supported by the retrieved contexts.,1071
"Which flight-control requirement, traced from the built-in test function through the environmental monitoring requirement it satisfies, ultimately references the final EMS requirement?",adaptive,0,3+-hop,2026-08-20,True,"All claims are fully grounded in the provided contexts, accurately identifying FCC-009 while correctly noting the missing intermediate trace elements.",2295,True,All claims are supported and directly reference only the information in the provided contexts without adding unsupported links or detail.,1691
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",vanilla,0,3+-hop,2026-08-20,True,"The answer accurately reflects that the full trace chain and specific FCC requirement are missing from the retrieved context, and all cited requirements match the provided text.",1792,True,All claims are directly grounded in the retrieved contexts and clearly state the absence of the required requirements for a full trace.,1038
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",agentic,0,3+-hop,2026-08-20,True,"All claims are accurately grounded in the retrieved requirements, and the answer correctly identifies what information is missing from the context.",2689,True,"All claims are directly supported by the retrieved FCC and GPS requirements and glossaries, with appropriate caveats about the lack of an inertial navigation requirement trace.",1982
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",graphrag,0,3+-hop,2026-08-20,True,"All requirement citations, descriptions, and acknowledged limitations are accurately grounded in the retrieved contexts.",2414,False,The answer adds claims about a trace chain from FCC-011 through GPS to INS-011 not explicitly supported or linked in the retrieved contexts.,1803
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",agentic-graph,0,3+-hop,2026-08-20,True,"All claims in the answer are strictly supported by the retrieved contexts, and the missing terminal INS requirement is correctly acknowledged.",2981,True,"All claims in the answer are directly supported by the retrieved contexts, including the requirements chain, mode dependencies, and explicit acknowledgment regarding the lack of a cited INS requiremen",2258
"Which flight control requirement ultimately traces through the GPS subsystem to an inertial navigation requirement, and what end-to-end behavior or dependency does that chain establish?",adaptive,0,3+-hop,2026-08-20,True,"All claims are strictly supported by the retrieved contexts, and the answer accurately notes the absence of a complete end-to-end chain connecting FCC to GPS to INS.",2511,True,The answer correctly states that no flight-control requirement traces through GPS to INS in the retrieved contexts and only describes supported INS-GPS behaviors.,1787
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,vanilla,0,3+-hop,2026-08-20,False,The context does not state that the ice-protection specification cites the cockpit-display references in HMI-003.,1831,True,The answer accurately states that the required links and requirements are not present in the retrieved contexts.,1116
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,agentic,0,3+-hop,2026-08-20,True,The answer accurately acknowledges that the retrieved contexts lack the necessary requirements to trace the requested chain.,2478,True,Every claim in the answer is directly supported by the retrieved requirements and their contents.,1944
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,graphrag,0,3+-hop,2026-08-20,True,The answer accurately states that the retrieved contexts lack the necessary requirements to identify the referenced chain.,2991,True,"All statements are accurate summaries or direct quotes from the retrieved contexts, and the lack of a supported chain is correctly concluded from the information provided.",2148
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,agentic-graph,0,3+-hop,2026-08-20,True,The answer accurately states what is present in the context and correctly identifies that the requested cross-reference chain cannot be completed.,2447,True,All claims are supported by the retrieved contexts and no extra details or IDs are introduced.,1948
Which cockpit display requirement cited by the ice-protection specification links through the flight-control computer safety requirement to the security requirement that references the display data-link requirement?,adaptive,0,3+-hop,2026-08-20,True,The answer accurately states that the retrieved context lacks sufficient information to trace the requested requirement chain and correctly summarizes the available context.,2860,True,"All claims in the answer are directly supported by the retrieved contexts, including the inability to identify the cited requirement chain and the referenced details about the requirements present.",2193
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",vanilla,0,3+-hop,2026-08-20,True,All factual statements and requirement summaries are directly supported by the retrieved contexts.,1738,False,"The answer refers to FDR-020 and its INS dependency but the text of FDR-020 is not in the retrieved contexts, so the chain of ultimate dependency is not fully supported.",1069
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",agentic,0,3+-hop,2026-08-20,True,The answer correctly identifies that FDR requirements are absent from the context and accurately describes the positioning dependency chain using only the provided NAV and GPS requirements.,3032,True,All factual claims and reasoning are directly grounded in the retrieved contexts without inventing unsupported FDR requirements or IDs.,1922
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",graphrag,0,3+-hop,2026-08-20,True,"All claims regarding FDR-020, INS-039, INS-011, GPS-013, FDR-022, and NAV-002 are accurately grounded in the retrieved requirements.",2754,True,Every claim in the answer about the requirements chain and FDR recording is directly supported by the retrieved contexts.,1837
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",agentic-graph,0,3+-hop,2026-08-20,True,The answer correctly notes the absence of Flight Data Recorder requirements in the context and accurately represents all navigation and GPS requirements and their arbitration logic.,2966,False,"The answer describes FDR dependencies and details about recorded positioning data not present in the retrieved contexts, which do not mention any FDR requirements or recording behavior.",2210
"What flight data recorder requirement ultimately depends on inertial sensor provisions through navigation and GPS traceability, and how does that dependency chain affect recorded positioning data?",adaptive,0,3+-hop,2026-08-20,True,All claims are strictly grounded in and verified by the provided requirements context.,2562,True,"All claims, including dependencies, data types, rates, and absence of NAV output recording, are supported in the retrieved requirements.",1847
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",vanilla,0,3+-hop,2026-08-20,True,All claims in the answer are fully supported by and accurately derived from the retrieved context.,2726,True,"All factual claims in the answer are verifiably grounded in the retrieved contexts, with unsupported areas explicitly identified as such.",1559
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",agentic,0,3+-hop,2026-08-20,True,"All claims in the answer are strictly supported by the retrieved contexts, accurately citing the available requirement details while noting the missing CDL, FMS, and HMI text.",2887,True,All claims are grounded in the retrieved contexts and note where information is missing; no unsupported details are introduced.,1962
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",graphrag,0,3+-hop,2026-08-20,True,All claims are fully supported by the retrieved requirement contexts.,4170,True,"All claims regarding control data link propagation and cockpit display behavior are explicitly supported by the retrieved requirements, with unsupported details clearly disclaimed.",2766
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",agentic-graph,0,3+-hop,2026-08-20,True,All statements accurately reflect the provided contexts and appropriately state when information is missing from the retrieved requirements.,3554,True,All statements are grounded in the retrieved requirements and explicitly indicate any gaps that are unsupported by the provided contexts.,2684
"How does the control data link requirement propagate through flight control and flight management into the pilot interface, and what end-to-end behavior must the cockpit display present?",adaptive,0,3+-hop,2026-08-20,True,All claims accurately reflect the retrieved requirements and correctly identify the missing context needed to answer the question.,3279,True,Every claim is careful to only restate information from the retrieved contexts and notes that missing requirements prevent further statements.,2302
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",vanilla,0,3+-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly states that the full end-to-end trace cannot be determined because FMS-012 is not present in the context.,1381,True,The answer stays strictly within the information available in the retrieved contexts and correctly notes the missing trace details.,919
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",agentic,0,3+-hop,2026-08-20,True,The answer accurately reflects the contents and limitations of the retrieved context without introducing unsupported claims.,1969,True,"All claims about traceability, the test, and references are fully supported by the retrieved contexts.",1331
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",graphrag,0,3+-hop,2026-08-20,True,"All claims regarding the requirement traceability chain, verification criteria, and referenced standards are fully supported by the retrieved contexts.",2796,True,"All claims about requirements, IDs, and verification are directly supported by the contexts.",1850
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",agentic-graph,0,3+-hop,2026-08-20,True,The answer accurately reflects the contents of [FMS-041] and correctly acknowledges the limitations of the provided context without introducing unsupported claims.,1934,True,Every claim in the answer is directly supported by the FMS-041 chunk in the retrieved context and does not add unsupported details.,1389
"Which engineering constraint is ultimately traced from the test case’s referenced flight dynamics requirement through its verification link and subsequent references, and how does that end-to-end chain justify compliance?",adaptive,0,3+-hop,2026-08-20,True,"All factual claims, requirement traces, and verification details in the answer are directly supported by the retrieved contexts.",2675,True,"All claims about the engineering constraint, referenced requirements, verification process, and integration between FMS and Autopilot are directly supported by the provided contexts.",1917
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",vanilla,0,3+-hop,2026-08-20,True,"The answer accurately states that the retrieved contexts do not contain the requested traceability path or objective, and all cited details match the provided text.",1368,True,The answer only makes claims that are explicitly or lightly inferred from the retrieved contexts and correctly notes what information is missing.,876
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",agentic,0,3+-hop,2026-08-20,True,"The answer accurately states that the specific BIT-to-CDL trace is not in the context, and all cited statements regarding CDL and authentication requirements are supported by the provided text.",3574,True,The answer makes only supported claims about the lack of a top-level BIT-CDL trace and downstream CDL design obligations explicitly stated in the retrieved contexts.,2550
"What top-level built-in test objective ultimately traces through the software requirement and logic design into the command/data link implementation, and what downstream design obligation does it impose?",graphrag,0,3+-hop,2026-08-20,True,The answer accurately states that the specific BIT trace is missing and faithfully summarizes the available command/data link requirements from the context.,2368,True,All claims made are directly supported by the retrieved contexts and the answer correctly notes absent information where requirements are not available.,1834
